scenario,location,fossil_depletion,human_toxicity,land_occupation,marine_toxicity,metal_depletion,climate_change,tech_type
111,PRT_2,178514160.03061888,150223856.5557653,74454073.36834696,5212764.870857392,6554870.070572834,591642693.4806644,pumped_hydro
112,PRT_1,9114302380.312311,120349113457.29298,2923248084.2018967,17331608396.41487,91992706443.65855,27329677275.45857,battery
112,PRT_2,10178744312.361622,134404456093.89671,3264648633.445106,19355733771.80862,102736358573.61758,30521457980.936592,battery
112,PRT_1,1205559816.1483955,1014506887.6295768,502810751.7411953,35203369.06751692,44267009.15939106,3995541063.27337,pumped_hydro
112,PRT_2,205929590.7136133,173294585.0942201,85888407.13294236,6013318.6978435945,7561538.594935278,682504613.058569,pumped_hydro
113,PRT_1,2885471823.3498178,38100993510.624565,925463039.0413792,5486966044.621679,29123716914.445007,8652227063.469154,battery
113,PRT_2,9716301142.35862,128298160382.83272,3116328328.2417574,18476359400.227367,98068815517.67792,29134799730.30381,battery
113,PRT_1,1247853791.2896764,1050098260.6260222,520450577.7789048,36438389.01118732,45820003.67686565,4135714377.067074,pumped_hydro
113,PRT_2,185241574.080324,155885133.41481557,77259920.13786976,5409211.066632562,6801894.312230748,613939106.0893024,pumped_hydro
114,PRT_1,8437338403.678009,111410194050.09312,2706124099.809565,16044304766.15025,85159956576.81496,25299767992.60541,battery
114,PRT_2,11001895736.233671,145273696543.73077,3528659604.601802,20921025061.71784,111044611266.49635,32989717407.116222,battery
114,PRT_1,1188666122.0157142,1000290447.4118956,495764787.7560338,34710058.871290766,43646688.787983365,3939550935.107716,pumped_hydro
114,PRT_2,199670236.8584736,168027191.87731785,83277777.30341466,5830540.256711858,7331701.078185108,661759474.5571285,pumped_hydro
115,PRT_1,3663807585.383239,48378468957.91369,1175100195.050686,6967036604.671078,36979635040.00629,10986104556.306145,battery
115,PRT_2,8005023232.003319,105701721204.4288,2567466806.619545,15222221303.62661,80796502192.75636,24003450004.662064,battery
115,PRT_1,1250320371.9819925,1052173946.18532,521479330.7910086,36510415.2593115,45910574.17252796,4143889271.6762137,pumped_hydro
115,PRT_2,187153990.85188583,157494477.024962,78057544.36328863,5465055.258283949,6872116.436101606,620277356.2851998,pumped_hydro
116,PRT_1,8752616436.055328,115573258880.06091,2807243841.6922526,16643832318.029509,88342128757.46053,26245144447.91438,battery
116,PRT_2,9782849378.213776,129176891508.16988,3137672474.4915915,18602906437.53054,98740501848.66808,29334347839.77856,battery
116,PRT_1,1198873965.9918957,1008880587.7624344,500022240.2976413,35008136.57267371,44021511.10433672,3973382404.2957225,pumped_hydro
116,PRT_2,197500844.4887592,166201597.268435,82372974.5772234,5767192.159653262,7252043.054904878,654569539.906488,pumped_hydro
117,PRT_1,4438936240.150241,58613596400.91568,1423708729.2542648,8441008581.975743,44803183109.69469,13310365382.62038,battery
117,PRT_2,8157955243.637644,107721100335.31964,2616516990.755292,15513034316.660664,82340079426.106,24462024051.10593,battery
117,PRT_1,1259523250.1076174,1059918384.1795212,525317635.6237887,36779147.10554603,46248495.09924012,4174390020.7545214,pumped_hydro
117,PRT_2,191640321.3918688,161269829.497755,79928687.71192415,5596059.914911004,7036850.224044181,635146231.0235666,pumped_hydro
118,PRT_1,9613149170.517967,126936098006.09944,3083244193.934761,18280207297.00968,97027679436.3121,28825493545.02497,battery
118,PRT_2,9868792690.533144,130311723447.42632,3165237241.667876,18766334835.14741,99607947054.13647,29592053025.723,battery
118,PRT_1,1205254253.4821632,1014249749.4723964,502683308.71277446,35194446.378515065,44255789.18908043,3994528348.546168,pumped_hydro
118,PRT_2,207225594.12148187,174385202.38758233,86428939.78759858,6051163.096494606,7609126.606710596,686799907.8792146,pumped_hydro
119,PRT_1,2896383224.8957906,38245072283.50693,928962674.2667942,5507714987.410691,29233848147.470123,8684945429.662329,battery
119,PRT_2,11705161688.014824,154559918383.85596,3754219473.0860233,22258344097.909973,118142832891.6392,35098494436.778305,battery
119,PRT_1,1229043491.2426782,1034268951.5362196,512605242.3750376,35889112.29678852,45129307.36025181,4073372114.7889614,pumped_hydro
119,PRT_2,180592836.13770533,151973111.29994524,75321040.46697655,5273463.976110737,6631197.079020899,598531970.6711102,pumped_hydro
120,PRT_1,10292439872.031832,135905740475.23315,3301114433.3626213,19571935389.265587,103883913461.33798,30862379625.15934,battery
120,PRT_2,10003346631.35519,132088430738.27696,3208392991.095227,19022200409.18843,100966030280.0801,29995519536.418427,battery
120,PRT_1,1218355866.431034,1025275064.3490582,508147684.4887443,35577024.58810769,44736867.948211096,4037950526.2192526,pumped_hydro
120,PRT_2,202626429.79185364,170514897.63185897,84510736.1091201,5916863.597515506,7440249.669392262,671557072.4017674,pumped_hydro
121,PRT_1,9295584209.529016,122742835600.99467,2981390960.951634,17676330959.071606,93822424770.1785,27873259623.472298,battery
121,PRT_2,75047081700.63872,990953489730.436,24069997752.128338,142708303615.07635,757467096028.4237,225032310511.6409,battery
121,PRT_1,1181894018.8791368,994591563.6370984,492940302.2154904,34512307.71627808,43398023.60558456,3917106411.157537,pumped_hydro
121,PRT_2,173772161.70056587,146233353.63544023,72476296.97504686,5074294.497928293,6380748.404689077,575926468.7061582,pumped_hydro
122,PRT_1,30770106437.381927,406301533151.30255,9868956606.93265,58511931339.9863,310569613627.1056,92265654964.62524,battery
122,PRT_2,45999297332.24066,607394227511.2327,14753444881.482887,87471511763.17764,464281266906.3962,137931121717.3949,battery
122,PRT_1,1120895072.142106,943259517.9153208,467499070.8029695,32731086.738314465,41158200.33198851,3714939921.167104,pumped_hydro
122,PRT_2,194349770.4126342,163549894.4571443,81058735.41315559,5675178.124202649,7136338.613597773,644126054.8998309,pumped_hydro
123,PRT_1,13590729899.440475,179457760603.6304,4358981464.918595,25843909781.54905,137174297475.02403,40752462074.54729,battery
123,PRT_2,59394291497.7849,784267410484.741,19049647640.4461,112943213673.23862,599479959539.9849,178096660710.45496,battery
123,PRT_1,1127448646.622181,948774504.69538,470232413.1612492,32922456.671222992,41398841.350086704,3736660183.899498,pumped_hydro
123,PRT_2,188423637.42060772,158562914.41941577,78587084.19790612,5502130.014878628,6918736.6498263525,624485297.635949,pumped_hydro
124,PRT_1,37021342447.47077,488845504201.8569,11873927797.032656,70399179535.13716,373664746440.37805,111010289013.35852,battery
124,PRT_2,55246093359.29078,729492843262.6412,17719187912.948315,105055067912.08676,557611261563.8326,165658087611.91605,battery
124,PRT_1,1095193679.9241865,921631192.9848728,456779622.3203761,31980584.288185462,40214469.66887248,3629758774.1062512,pumped_hydro
124,PRT_2,174550708.86462846,146888519.3515715,72801010.75497279,5097028.735405224,6409335.915637051,578506777.9716456,pumped_hydro
125,PRT_1,13101226047.745056,172994144176.69168,4201981934.184456,24913077260.07734,132233624864.7618,39284661058.76936,battery
125,PRT_2,50393993645.02084,665423661151.6606,16162964452.03542,95828394422.54628,508637926466.4186,151108831534.37097,battery
125,PRT_1,1144102182.647684,962788846.227796,477178212.8270716,33408754.0470413,42010343.34434898,3791854365.181342,pumped_hydro
125,PRT_2,195186506.88384327,164254027.84132135,81407718.58965369,5699611.538798643,7167062.780527413,646899218.7736367,pumped_hydro
126,PRT_1,47503474057.60202,627256014823.8159,15235882433.720753,90331829632.29707,479463261332.4808,142441468505.77667,battery
126,PRT_2,64055222111.24748,845812314725.3391,20544557060.59369,121806363126.11284,646523781852.1245,192072686977.0832,battery
126,PRT_1,1091806924.9991877,918781159.20629,455367086.19650096,31881688.17206666,40090111.25108406,3618534181.0227575,pumped_hydro
126,PRT_2,159820307.93915597,134492541.15433753,66657305.67823161,4666888.535519807,5868449.612066752,529686370.2342326,pumped_hydro
127,PRT_1,12005689317.634354,158528212641.05093,3850608289.3527184,22829822525.05976,121176125935.49478,35999641094.76079,battery
127,PRT_2,49385462937.32962,652106594030.07,15839496419.47536,93910588917.29768,498458598914.9802,148084703344.03036,battery
127,PRT_1,1148859713.9535525,966792420.51193,479162467.6606298,33547677.996037733,42185035.36632249,3807622070.307029,pumped_hydro
127,PRT_2,195721585.4787284,164704309.04069683,81630887.33410834,5715236.287569759,7186710.357315803,648672609.4169749,pumped_hydro
128,PRT_1,45581682366.48046,601879862417.9368,14619502414.17682,86677381971.8869,460066185011.0837,136678883009.11136,battery
128,PRT_2,64457645112.64905,851126078679.2454,20673626979.365204,122571604126.35306,650585527829.9712,193279371844.1865,battery
128,PRT_1,1094183124.130273,920780786.5599684,456358143.17715335,31951075.20195024,40177363.021831,3626409527.459818,pumped_hydro
128,PRT_2,158168261.79897672,133102305.543094,65968275.94239608,4618647.387125276,5807788.049994539,524211056.52263486,pumped_hydro
129,PRT_1,13289244173.536194,175476815236.82053,4262285356.5507593,25270609454.168102,134131334149.60544,39848442518.4352,battery
129,PRT_2,39056892501.038826,515723770263.5613,12526793759.35176,74269948237.7369,394210011532.0595,117113984471.41412,battery
129,PRT_1,1179902668.8392093,992915795.8285444,492109756.7733281,34454158.60624707,43324903.12721737,3910506555.431338,pumped_hydro
129,PRT_2,201760747.3834309,169786405.56196693,84149680.26044492,5891584.937003808,7408462.635194982,668687974.1087793,pumped_hydro
130,PRT_1,42998267511.10836,567767357196.6892,13790918699.094234,81764802519.23375,433991197096.94696,128932388398.78816,battery
130,PRT_2,68574834679.84153,905491195577.0072,21994141266.952297,130400784495.27776,692141249312.9197,205624964239.31177,battery
130,PRT_1,1091760839.5911226,918742377.2534786,455347865.052628,31880342.439066105,40088419.0387578,3618381441.906976,pumped_hydro
130,PRT_2,157142902.4561152,132239441.58421406,65540622.58577026,4588706.024705862,5770137.830723684,520812747.0367538,pumped_hydro
131,PRT_1,373513077.4403439,4932025058.961263,119797582.1397343,710266361.4847058,3769951604.859928,1119997059.4192832,battery
131,PRT_2,11423162556.37767,150836282270.84216,3663773338.329119,21722099159.600525,115296552150.49329,34252906377.701992,battery
131,PRT_1,1243740201.8207142,1046636578.5151538,518734895.9972644,36318268.709956,45668956.586326174,4122080863.8887744,pumped_hydro
131,PRT_2,178981512.65783015,150617144.76337358,74648995.19857773,5226411.963933999,6572030.814280702,593191622.5242825,pumped_hydro
132,PRT_1,6773302030.377747,89437552159.25937,2172414449.052336,12880000404.060131,68364462724.07142,20310074304.676403,battery
132,PRT_2,10824582770.21231,142932380952.61664,3471789669.1313987,20583849624.426308,109254951569.98552,32458035887.685207,battery
132,PRT_1,1158430420.851748,974846395.0535864,483154185.2558219,33827150.75438714,42536462.61551351,3839341900.301418,pumped_hydro
132,PRT_2,184354759.61473635,155138858.22271228,76890050.6032981,5383315.332129539,6769331.329005023,610999970.6226939,pumped_hydro
133,PRT_1,3949655329.235118,52152923778.57571,1266780702.7539873,7510600001.046975,39864760690.93372,11843232865.57364,battery
133,PRT_2,7961707204.26178,105129758006.4065,2553573972.058317,15139852253.448263,80359303770.09485,23873564796.81684,battery
133,PRT_1,1257499373.1122084,1058215244.1743098,524473523.9506371,36720048.18082883,46174180.26202243,4167682362.1764464,pumped_hydro
133,PRT_2,191737831.3044836,161351886.37841314,79969356.81171276,5598907.28705757,7040430.695238588,635469404.4196188,pumped_hydro
134,PRT_1,5483015125.256859,72400056730.94423,1758578198.5003562,10426411920.21931,55341306421.15148,16441086505.2508,battery
134,PRT_2,10803263904.946844,142650877615.60245,3464952027.6483545,20543310018.780224,109039775461.90356,32394110237.28736,battery
134,PRT_1,1146639012.289673,964923647.9274436,478236265.0300746,33482831.62407408,42103493.31458978,3800262083.213516,pumped_hydro
134,PRT_2,177998447.71009922,149789872.53092095,74238981.84315729,5197705.633722299,6535933.604948931,589933487.7441497,pumped_hydro
135,PRT_1,2242258757.51236,29607735441.31821,719164050.486366,4263842594.53375,22631622590.89861,6723521521.872489,battery
135,PRT_2,9485719179.12969,125253458364.4109,3042373322.7861032,18037888508.742264,95741499836.29996,28443388541.862164,battery
135,PRT_1,1245392608.8220358,1048027117.7995204,519424076.23982704,36366520.39580193,45729631.39887612,4127557373.588737,pumped_hydro
135,PRT_2,184809957.6359629,155521918.04403675,77079903.03216827,5396607.500403064,6786045.767148251,612508616.117815,pumped_hydro
136,PRT_1,8179896990.831626,108010828469.4447,2623554410.381329,15554758384.398497,82561542421.764,24527817443.14508,battery
136,PRT_2,11003456013.127178,145294299101.45227,3529160035.2710342,20923992058.74952,111060359492.55316,32994395972.97684,battery
136,PRT_1,1171194242.8658583,985587450.928494,488477676.34771127,34199865.18220408,43005138.01298372,3881644550.3222384,pumped_hydro
136,PRT_2,197823072.1669031,166472759.42437536,82507368.19163315,5776601.4811365465,7263874.948593385,655637486.8490628,pumped_hydro
137,PRT_1,2224100823.136752,29367970376.134457,713340220.5692003,4229313763.389676,22448350470.122074,6669074075.895028,battery
137,PRT_2,9462420701.38132,124945815384.7378,3034900756.307525,17993584504.363434,95506343053.624,28373526927.522068,battery
137,PRT_1,1244100158.3017504,1046939490.344468,518885025.41133374,36328779.74448155,45682173.84575168,4123273853.9683256,pumped_hydro
137,PRT_2,185015794.69499928,155695134.76155218,77165752.84650674,5402618.117097452,6793603.908068055,613190814.0566537,pumped_hydro
138,PRT_1,9018392639.492628,119082680569.95526,2892486764.859117,17149228001.303217,91024667830.9205,27042087270.78231,battery
138,PRT_2,10261189637.099112,135493099121.83585,3291091484.2013946,19512510453.428497,103568497802.68364,30768674281.639225,battery
138,PRT_1,1189552105.8198042,1001036023.5828478,496134310.84115815,34735930.349773586,43679221.27010941,3942487317.544505,pumped_hydro
138,PRT_2,206422882.51993,173709701.73000708,86094147.58699492,6027723.236949112,7579651.800614478,684139511.3372885,pumped_hydro
139,PRT_1,2600479322.6231904,34337831682.845547,834056835.1435803,4945028964.590369,26247223424.979443,7797663242.149268,battery
139,PRT_2,8570499302.687294,113168507026.14276,2748833056.203237,16297521354.65501,86503979518.03268,25699057399.93238,battery
139,PRT_1,1250542333.836285,1052360732.2965972,521571905.8796268,36516896.73370278,45918724.40058417,4144624911.410904,pumped_hydro
139,PRT_2,184365088.7722015,155147550.45121178,76894358.65285346,5383616.952287687,6769710.605837241,611034204.1565658,pumped_hydro
140,PRT_1,7727053252.411638,102031287723.5446,2478312949.7031627,14693638134.974115,77990888590.56084,23169943553.20657,battery
140,PRT_2,11275543741.29764,148887060840.2615,3616427266.148434,21441389634.26852,113806602206.48532,33810264208.55064,battery
140,PRT_1,1165357038.8525002,980675306.7140572,486043115.32576174,34029413.87447787,42790801.43667835,3862298526.9912777,pumped_hydro
140,PRT_2,190823328.0028615,160582310.3807494,79587938.91241062,5572203.015059421,7006851.004304184,632438500.8964707,pumped_hydro
141,PRT_1,6001637620.313683,79248168072.29288,1924917008.8489888,11412615977.84554,60575880056.30943,17996201183.946632,battery
141,PRT_2,6895960735.121445,91057189708.87708,2211755016.0744734,13113246191.65012,69602484653.49745,20677872373.66654,battery
141,PRT_1,1248381508.783116,1050542347.2857178,520670676.380425,36453798.80955328,45839380.96101425,4137463371.09176,pumped_hydro
141,PRT_2,198670324.67649665,167185742.30173287,82860737.3613392,5801341.972972024,7294985.254444752,658445503.629066,pumped_hydro
142,PRT_1,7309210399.698729,96513913514.292,2344297391.7676563,13899074997.579851,73773506580.91522,21917021514.8542,battery
142,PRT_2,8725893174.076757,115220393597.16714,2798672837.4482822,16593015799.950418,88072404856.29588,26165013452.129173,battery
142,PRT_1,1173427210.4042275,987466545.5343232,489408994.7871133,34265069.72810554,43087130.45595468,3889045189.7372255,pumped_hydro
142,PRT_2,218788975.7102628,184116059.4624198,91251755.30570436,6388823.645797682,8033722.974180339,725123983.8391142,pumped_hydro
143,PRT_1,6310761416.240489,83329969754.52649,2024062890.400628,12000440734.306286,63695936142.54055,18923123863.085884,battery
143,PRT_2,7381917382.550616,97473967346.52827,2367616845.024878,14037333407.48248,74507354532.2785,22135036925.59003,battery
143,PRT_1,1262230852.1787026,1062196894.8873948,526446913.0055845,36858211.38234064,46347915.670559146,4183363723.355683,pumped_hydro
143,PRT_2,202502560.53162348,170410658.74135706,84459073.14306928,5913246.510063193,7435701.3080387,671146537.2220961,pumped_hydro
144,PRT_1,7977105256.11232,105333080412.42905,2558512619.4384794,15169132937.104065,80514719775.02692,23919736601.32653,battery
144,PRT_2,9541724217.403755,125992972638.15112,3060335928.590575,18144386773.896267,96306771299.8012,28611322362.57192,battery
144,PRT_1,1178906390.1741664,992077403.942762,491694232.28602886,34425066.42428332,43288320.72276095,3907204626.9303055,pumped_hydro
144,PRT_2,218240433.9846052,183654448.722432,91022971.40486027,6372805.762189925,8013581.044042379,723305972.8533249,pumped_hydro
145,PRT_1,5457193010.513723,72059090578.26955,1750296220.9772096,10377309008.990246,55080678001.970345,16363657643.111649,battery
145,PRT_2,6292686214.539548,83091297126.66093,2018265595.4965248,11966069226.26376,63513499061.2806,18868924495.04181,battery
145,PRT_1,1254423729.5862403,1055627017.9418226,523190745.1016202,36630236.7814155,46061245.55873246,4157488873.774306,pumped_hydro
145,PRT_2,199577210.1169824,167948907.6904095,83238978.02925615,5827823.79696428,7328285.224767883,661451159.5646814,pumped_hydro
146,PRT_1,8071408589.039669,106578301608.77531,2588758712.426265,15348458613.230856,81466544551.14838,24202509714.107136,battery
146,PRT_2,9423880806.62577,124436918271.9333,3022539780.2494054,17920297670.586098,95117351216.76384,28257963185.839043,battery
146,PRT_1,1187199717.969648,999056433.981077,495153184.9878571,34667238.6294875,43592843.826937824,3934690887.930525,pumped_hydro
146,PRT_2,221726561.5394165,186588106.9019245,92476953.52422167,6474603.643377228,8141588.330228038,734859912.8656578,pumped_hydro
147,PRT_1,6186706620.300671,81691897624.75682,1984274552.310104,11764540162.522491,62443823150.27568,18551139547.003548,battery
147,PRT_2,6935700625.757024,91581932076.12758,2224500869.165521,13188814917.974144,70003588319.01097,20797034361.13564,battery
147,PRT_1,1257454467.580321,1058177455.1150012,524454794.9054724,36718736.901213326,46172531.37362658,4167533533.4794207,pumped_hydro
147,PRT_2,200983430.8024496,169132275.41038835,83825479.72788838,5868886.633596507,7379920.310086651,666111743.3180113,pumped_hydro
148,PRT_1,8556354275.130346,112981730084.22508,2744296293.763124,16270623401.510168,86361210569.47392,25656642849.476063,battery
148,PRT_2,9927245176.595762,131083554859.58205,3183984822.2033296,18877487127.002743,100197921159.327,29767325637.205624,battery
148,PRT_1,1189185958.4379785,1000727901.9651772,495981599.34742886,34725238.535694465,43665776.68669856,3941273809.197845,pumped_hydro
148,PRT_2,218623431.1091458,183976749.79416984,91182710.53146803,6383989.603046593,8027644.333970395,724575325.6616381,pumped_hydro
149,PRT_1,5966571227.317688,78785136549.6249,1913670095.825034,11345934298.225813,60221947054.93277,17891052905.580868,battery
149,PRT_2,6706470936.989538,88555086063.11295,2150979581.3509746,12752915489.496544,67689921448.30136,20109678033.18435,battery
149,PRT_1,1250129810.064023,1052013583.8576192,521399851.88009584,36504850.689691104,45903576.92025133,4143257699.556652,pumped_hydro
149,PRT_2,198860362.14532828,167345663.29317185,82939997.53680484,5806891.228232797,7301963.249448164,659075337.5867898,pumped_hydro
150,PRT_1,8146991648.62831,107576332377.81493,2613000615.417972,15492186123.63504,82229421392.70134,24429149180.28409,battery
150,PRT_2,9590155295.310163,126632477127.5356,3075869323.226633,18236482519.84204,96795597075.67386,28756545296.16076,battery
150,PRT_1,1181497959.9788182,994258270.7743982,492775115.32825714,34500742.460490994,43383480.69968041,3915793768.202372,pumped_hydro
150,PRT_2,221129515.704323,186085678.81513903,92227939.69583575,6457169.398637576,8119665.375351274,732881146.5540915,pumped_hydro
151,PRT_1,2344304.211593769,30955186.88835081,751893.2891815137,4457890.561670947,23661590.339335248,7029509.760039433,battery
151,PRT_2,2594988.935114512,34265334.278037734,832295.8923860808,4934588.533466364,26191807.707432177,7781200.049195133,battery
151,PRT_1,1406793287.1705284,1183849577.754901,586740517.3859999,41079557.08758742,51656110.70838984,4662481505.384946,pumped_hydro
151,PRT_2,234565854.7767128,197392673.58294404,97831921.89492914,6849521.894918368,8613034.959190283,777412694.2920672,pumped_hydro
152,PRT_1,2194312.6676929896,28974634.94028928,703786.2070309855,4172669.0940052127,22147691.909006584,6579752.848560311,battery
152,PRT_2,2425221.7771180226,32023656.73580749,777846.1387279591,4611762.081348303,24478309.55061437,7272145.000721215,battery
152,PRT_1,1406799361.06917,1183854689.0832026,586743050.6668054,41079734.450579055,51656333.73616766,4662501635.876286,pumped_hydro
152,PRT_2,234568177.977096,197394628.61060712,97832890.8473739,6849589.734339866,8613120.264897443,777420393.9867693,pumped_hydro
153,PRT_1,2666295.497734976,35206896.36770429,855166.1861149305,5070183.927152435,26911520.90202841,7995016.232016664,battery
153,PRT_2,2916027.2889564764,38504460.8352307,935263.1534735602,5545069.818467133,29432120.109831013,8743849.107503502,battery
153,PRT_1,1406821504.7559326,1183873323.5154693,586752286.2797031,41080381.06501259,51657146.83127221,4662575025.855418,pumped_hydro
153,PRT_2,234556972.1098148,197385198.6102153,97828217.14269654,6849262.5135115525,8612708.796115113,777383254.8068866,pumped_hydro
154,PRT_1,1241716.163641591,16396146.761891363,398258.0613441784,2361227.1559282225,12532920.871154226,3723346.077846755,battery
154,PRT_2,1371405.7117956502,18108622.54925745,439853.644567452,2607842.680399894,13841906.68645019,4112226.4714473262,battery
154,PRT_1,1406791870.781586,1183848385.8303542,586739926.6433593,41079515.72782907,51656058.699935794,4662476811.1009245,pumped_hydro
154,PRT_2,234568059.72071373,197394529.0950852,97832841.52540772,6849586.2811532095,8613115.922635626,777420002.0541378,pumped_hydro
155,PRT_1,1018648.3257074684,13450664.440150917,326713.0760366314,1937045.0022550763,10281446.948539844,3054466.35816107,battery
155,PRT_2,1119332.4297817252,14780140.044422386,359005.68627309025,2128504.2484754208,11297674.28478151,3356372.5223741364,battery
155,PRT_1,1406808451.04309,1183862338.509657,586746841.8819393,41079999.88552672,51656667.51135938,4662531762.431247,pumped_hydro
155,PRT_2,234553858.9209625,197382578.78870928,97826918.70457162,6849171.605756767,8612594.482783172,777372936.8834368,pumped_hydro
156,PRT_1,2385516.264649582,31499368.312453624,765111.3118139056,4536258.727984861,24077552.871683657,7153086.097851901,battery
156,PRT_2,2640593.552292548,34867516.98143272,846922.7507273649,5021309.527900949,26652105.37866116,7917947.70334789,battery
156,PRT_1,1406822893.372543,1183874492.068947,586752865.4391549,41080421.6137953,51657197.81995264,4662579628.094656,pumped_hydro
156,PRT_2,234546825.5330369,197376660.02765048,97823985.24326776,6848966.224864319,8612336.223471975,777349626.3932444,pumped_hydro
157,PRT_1,859454.1784597186,11348597.4152252,275654.4248596235,1634324.014518364,8674664.570225881,2577114.9946797807,battery
157,PRT_2,940970.7300006392,12424976.528039904,301799.38836637244,1789334.5562121752,9497429.482261457,2821546.3239534223,battery
157,PRT_1,1406792792.1063097,1183849161.1467383,586740310.9063141,41079542.63129238,51656092.53010287,4662479864.612428,pumped_hydro
157,PRT_2,234566298.77567545,197393047.21849465,97832107.07649308,6849534.860064633,8613051.262409652,777414165.8209485,pumped_hydro
158,PRT_1,1867502.2667813264,24659291.82600987,598967.6659624001,3551211.778664069,18849120.93568205,5599796.027457683,battery
158,PRT_2,2058551.5794609,27181987.96315777,660243.2868464543,3914508.028184936,20777424.672406707,6172666.6478695525,battery
158,PRT_1,1406824943.508189,1183876217.306223,586753720.5026959,41080481.479494885,51657273.09898251,4662586422.781281,pumped_hydro
158,PRT_2,234541840.48899385,197372464.9960568,97821906.0982024,6848820.657350443,8612153.177398806,777333104.6513038,pumped_hydro
159,PRT_1,968968.7885069564,12794674.764850568,310779.26060176775,1842575.2065267384,9780020.191861738,2905499.858890984,battery
159,PRT_2,1060359.5337771713,14001436.918718755,340091.19363594323,2016362.353582704,10702447.564851966,3179539.4364667544,battery
159,PRT_1,1406808610.8683825,1183862473.006392,586746908.5413239,41080004.552560806,51656673.379992016,4662532292.134136,pumped_hydro
159,PRT_2,234550365.69909984,197379639.1605032,97825461.76358265,6849069.600715773,8612466.215000754,777361359.4310298,pumped_hydro
160,PRT_1,1599201.909043157,21116540.13238472,512915.16583436367,3041016.204839292,16141105.004429802,4795284.405623276,battery
160,PRT_2,1766409.763150252,23324423.54081248,566544.0689348252,3358975.926523413,17828771.530742805,5296665.257386532,battery
160,PRT_1,1406819481.6759138,1183871621.0461383,586751442.5004305,41080321.98936026,51657072.5456992,4662568320.83823,pumped_hydro
160,PRT_2,234545368.65024212,197375434.02657613,97823377.61159045,6848923.682651129,8612282.728122216,777344797.9019886,pumped_hydro
161,PRT_1,4151499.477151602,54818159.49763238,1331518.5723224543,7894423.532769286,41902019.13067568,12448472.322453322,battery
161,PRT_2,4304349.817950109,56836460.21217538,1380542.562010794,8185081.241877188,43444772.041887335,12906801.474939035,battery
161,PRT_1,1345373723.624454,1132163573.113697,561123856.5579349,39286053.74207436,49400842.78585219,4458920981.096154,pumped_hydro
161,PRT_2,221278912.57561293,186211399.78964707,92290249.63032006,6461531.913982816,8125151.086289206,733376286.9245384,pumped_hydro
162,PRT_1,3655965.605999763,48274920.13682232,1172585.0216174882,6952124.424884205,36900484.1760938,10962590.00118077,battery
162,PRT_2,3778757.739416448,49896319.535217226,1211968.383479692,7185623.938257313,38139852.83116408,11330788.162511472,battery
162,PRT_1,1345434872.387156,1132215031.2330706,561149360.274076,39287839.33780557,49403088.11022544,4459123644.1155,pumped_hydro
162,PRT_2,221730038.4562325,186591032.8090511,92478403.66475768,6474705.172297031,8141715.999304662,734871436.2788688,pumped_hydro
163,PRT_1,10111346.814165834,133514510.9484928,3243032.101618555,19227571.79112311,102056100.4465716,30319363.317186683,battery
163,PRT_2,10445118.158634825,137921769.31322077,3350083.239771272,19862265.922928207,105424929.79080813,31320192.86480377,battery
163,PRT_1,1345624115.0297575,1132374283.3595774,561228288.9461448,39293365.38346632,49410036.91996609,4459750843.810868,pumped_hydro
163,PRT_2,221276074.7807904,186209011.7186824,92289066.05259214,6461449.047967262,8125046.885163951,733366881.7290505,pumped_hydro
164,PRT_1,2223309.0362270847,29357515.286029976,713086.2692002201,4227808.114347199,22440358.786534272,6666699.864484301,battery
164,PRT_2,2298409.1769531053,30349169.38963071,737173.284677658,4370617.314137478,23198361.41925465,6891891.275054263,battery
164,PRT_1,1345383961.581164,1132172188.59462,561128126.569792,39286352.6990931,49401218.71387946,4458954912.36683,pumped_hydro
164,PRT_2,221738379.4730643,186598051.970533,92481882.50743917,6474948.737062539,8142022.273504867,734899080.5938288,pumped_hydro
165,PRT_1,7528274.070564709,99406523.11613818,2414558.11271548,14315642.892620452,75984565.54358195,22573894.545584098,battery
165,PRT_2,7773967.243946563,102650759.96117488,2493359.766250851,14782849.014278756,78464402.07204185,23310617.42980766,battery
165,PRT_1,1345648943.3155746,1132395176.9449742,561238644.2424054,39294090.39046907,49410948.59099308,4459833131.254581,pumped_hydro
165,PRT_2,221188532.62696928,186135342.9410574,92252554.271441,6458892.742831136,8121832.420586482,733076744.0969948,pumped_hydro
166,PRT_1,4561632.463199892,60233729.35815445,1463061.3295962794,8674325.713762945,46041583.71983172,13678275.952068675,battery
166,PRT_2,4711442.49618653,62211884.5591378,1511110.1953952005,8959202.023241872,47553650.1196281,14127488.594277533,battery
166,PRT_1,1345454628.907583,1132231656.808824,561157600.2558296,39288416.24495755,49403813.55085393,4459189122.400009,pumped_hydro
166,PRT_2,221753543.5248023,186610812.8760696,92488207.07810888,6475391.540233931,8142579.083053581,734949338.2339667,pumped_hydro
167,PRT_1,6273797.689658974,82841885.03465013,2012207.4418533223,11930151.116159894,63322852.92601021,18812286.33803809,battery
167,PRT_2,6487708.301974663,85666451.46629596,2080815.4122222909,12336920.039308758,65481900.90827235,19453707.673039168,battery
167,PRT_1,1345652959.9115171,1132398557.0047548,561240319.4704598,39294207.67847706,49411096.07657363,4459846443.305802,pumped_hydro
167,PRT_2,221130432.19128588,186086450.0604342,92228321.94107372,6457196.160834164,8119699.027880361,732884184.0319875,pumped_hydro
