id,infra,pace,import,power,storage,bio,battery,land_occupation,surplus_ore,global_warming,water_consumption,freshwater_eutrophication
64.0,0.4345924989573714,6.2601073105870455,0.0549448359308949,82.64662868394983,6.017358684192653,0.493778360555488,0.0003168592556206,83598227158.14713,201079617243.65808,1152201170379.8125,10850812894.531475,465403902.1821783
65.0,0.460967271356855,6.600681908457471,0.0458189461000913,87.60524311518014,5.9500566644093595,0.1190259041566668,0.00011236716707639977,64688887907.45699,147831095249.17972,853885628087.9445,8332346992.288043,350255369.2681751
66.0,0.4364705932817082,6.281692258800153,0.0551022783905673,82.96123116172268,6.016166967015485,0.4638654842601598,0.0003049838402282,84967276455.57495,206455139699.51797,1181434840881.347,11121943965.433865,477227934.33337975
67.0,0.4607212016791348,6.598288980135215,0.0458688083465981,87.5704427944359,5.94790295255914,0.1252215063537993,0.00010896243273318543,64770168419.32279,147858089488.8717,854339821524.8505,8332968313.317435,350382163.77174294
68.0,0.4358348620855163,6.27521401545098,0.0553352905343254,82.86672390868048,6.014773345230751,0.4660722998173373,0.0003081894988426,83693544880.8871,202145933296.2539,1157817255612.2373,10909409556.427908,467778342.4973973
69.0,0.4603923296398559,6.595153342551247,0.0461313921646397,87.5254376189919,5.948183155953181,0.1261089747213065,0.0001119057990528108,65714934446.23045,151183353987.8049,872589316131.6351,8495607534.962148,357638699.6456439
70.0,0.4372317010473804,6.292193964844722,0.0547847671338967,83.11374765008786,6.010680611149645,0.4464537176829269,0.00029381116066140003,81480873639.9433,195081702185.83008,1118610080341.7043,10566071740.891869,452468453.5147199
71.0,0.4732717785524891,6.670234399811039,0.0513022929260532,88.61855568714039,5.906789938232477,0.0627681892077579,0.004394449889948588,44923057058.46343,114871418262.09607,536225389817.2424,10624612537.541391,261327346.2889431
72.0,0.4356613185376078,6.300917424162791,0.0534285832609489,83.24118508227293,6.049496587033927,0.5280306562839651,0.0052855684610858,96198733548.00188,294114679135.9634,1436671256010.6743,21837071941.58984,639787114.4707538
73.0,0.4704595494609546,6.65671184721952,0.0481882141848584,88.42172196492511,5.956067945548574,0.1133833772410757,0.0038380930173437,66175442513.667625,185415285653.17328,917834892953.1729,14225042686.513662,414521824.2187412
74.0,0.4449223222136329,6.397416270305786,0.0552730030889308,84.64635616671916,6.02930276448389,0.4155839962766255,0.0051935407994508995,90358595229.74059,273833655926.55392,1334989063697.586,20596560720.77262,597407988.4584163
75.0,0.4648055541846837,6.594993773437595,0.0454940649807547,87.52272614667423,5.9726476173769365,0.1904656561593406,0.0034986789764129,73402642055.84831,207829314164.46777,1044427520925.9675,15204772251.000837,463514127.6286384
76.0,0.4455980526653483,6.395680686118072,0.0549514526717644,84.62095523814084,6.032988571299572,0.4167758336608759,0.0053126614956017,89948842041.52457,273725927355.80795,1328898091937.022,20734877781.62391,596457997.5961089
77.0,0.4622671056680313,6.565784532898647,0.0456241901060387,87.0976603542309,5.973384784248741,0.2228174972132819,0.0035964255112781,71090155763.05362,201219209687.52716,1001391467281.1597,15067764857.035692,448033647.1543123
78.0,0.4472055676135595,6.412693681409084,0.0555866021741216,84.86879009053202,6.037060071619202,0.4035396134149567,0.0049086705521911005,92298684707.12813,279615854278.483,1371009153935.0183,20739838074.456684,610595313.3105441
79.0,0.4600650739435118,6.538755561435448,0.0453766128113484,86.70413428327477,5.984928781026212,0.2492797927048191,0.0033773401115577,76368144675.4249,217963425609.44284,1096449117994.7003,15777464495.36086,484966381.85868186
80.0,0.4467668306627754,6.410894166575682,0.0558442247263013,84.84257961885717,6.024768403566333,0.3879842912645957,0.0048353037897342,88736309296.38425,266704064347.731,1306481715417.9617,19945471422.378986,583272823.5912477
81.0,0.2133797045176663,4.11940891516728,0.0720092422374986,48.06349748984985,5.898398423425249,0.5702150264195077,1.2196365701540114e-07,20280814758.748016,10182397580.852554,89357470400.92726,864994208.4572799,41171125.879802585
82.0,0.1886410132495461,4.201928488602991,0.0907367183878416,44.0194718081856,5.898387028674744,0.9639521867528136,7.41870922211067e-08,22079092921.80379,10048472948.761057,94136939224.96988,881455157.2758067,41045362.466933526
83.0,0.2036349132749569,4.105513498896608,0.0687195039554801,46.290052251828406,5.89866841909589,0.9635821996901922,8.205866910302447e-07,22153206680.593376,10583286226.830791,95775792335.55443,891686710.895957,41955295.30464217
84.0,0.1892570209148259,4.175962330374655,0.0895181750092117,44.11807665926617,5.898394785554304,0.9639386872111192,1.0129632371422654e-07,22036319835.8954,10034516192.941324,93942913758.54387,880161431.5480156,40948734.15285358
85.0,0.2036233465216526,4.106279557670697,0.0687366906308112,46.287986091140205,5.898408408291407,0.9639330838725176,1.4681378682849367e-07,21952456653.058563,10019487987.749567,92773075536.98811,860010248.203919,40673946.32858519
86.0,0.1892581794616809,4.176020479508905,0.0895205551760504,44.118202380258104,5.898387139478899,0.9639545616671604,7.89929234918988e-08,21890461985.793056,9926424157.968464,93191778230.80292,875460916.1790326,40539809.033321954
87.0,0.2036091716489548,4.106022969167338,0.0687555268037861,46.286044454905436,5.8984062233031,0.9639251895678738,1.297315947456649e-07,21961400036.2123,10023318565.928959,92809831765.56973,860046131.9908931,40694401.23421249
88.0,0.1892518788808639,4.175966187286906,0.0895171407400175,44.11734062141329,5.8984105352798135,0.9639228514985648,1.3748173602732394e-07,21967885155.476276,10013144430.503155,93729352656.56937,879744194.0012383,40807608.44170989
89.0,0.2036150270070578,4.106140895577128,0.0687590835233491,46.28681629519083,5.898384924887688,0.9639548836841338,7.605711169587241e-08,21993466879.676632,10014764182.68843,92823738507.11493,859061013.8176432,40728530.14587357
90.0,0.1892639450052348,4.176059010429786,0.0895196831768092,44.11902949972984,5.898375294255414,0.9639649176210004,5.234084549264888e-08,22049907623.07362,10014619172.839714,93871553543.57497,878757400.8837082,40935035.348059535
91.0,0.4955740614631264,7.085008104473599,0.1561112495614454,92.09080886315195,5.908301663216882,0.5702074107623075,0.009206431092601,38926532904.4768,110212974655.88605,358108098052.0866,15494671083.350557,232404087.56472018
92.0,0.4883113439953589,6.884824564671829,0.1059846704897481,91.18475971307355,5.9122375424956095,0.9998743597733484,0.012103080723456604,41920510868.61095,138879734220.79993,418685784751.2143,19579920418.08268,281399099.1942602
93.0,0.4782997870695002,6.875076092760123,0.147669198040033,89.12654581352072,5.927255241076,0.8403349070876883,0.00664200318093,61284094653.246155,167244485518.40152,750822157558.6548,16007916417.505436,366315135.1472105
94.0,0.4884794263087158,6.889051980881592,0.1065143693262016,91.22662101492519,5.912255229551398,0.9908793680913844,0.012041560290062295,41903182353.085846,138619386806.17178,419270264596.351,19511445845.244453,281030117.0279898
95.0,0.4786924136395311,6.876955439795109,0.1470030006583924,89.17954902146865,5.927943510246766,0.8459003421025678,0.006620954507931,59930678587.66275,162177371277.3834,724015663984.4025,15729453565.913212,355352241.82470685
96.0,0.4885306271740657,6.889224800356657,0.1064289485078139,91.23297502431792,5.912191298720325,0.9914019287318632,0.012055733640922595,42148578629.81477,138928953573.4832,420791253823.963,19537444989.87423,281929785.8364302
97.0,0.4781744056083043,6.873355820816797,0.1475291075729395,89.09742797385772,5.9276287624995785,0.8475219028862659,0.0064664758767426994,60376706850.41661,162722524200.5044,731302367373.1802,15639058435.994125,357083233.9563569
98.0,0.4884710636511486,6.888359329862671,0.1063614709960594,91.22344594678874,5.912072239535677,0.992132813983004,0.012068513540191186,42182674171.71909,138910451525.35303,420410699446.97876,19546260415.936073,281937831.7337009
99.0,0.4793272339106036,6.882621896782708,0.146750588984393,89.27152096404643,5.927694155790071,0.8453741001613473,0.006652909675674,59881281581.15332,162277164292.62357,723486791562.4468,15764176391.998104,355437572.7246851
100.0,0.4883280191721572,6.887533135436748,0.1065778414949918,91.20113697063974,5.912336356536949,0.991390294161536,0.01202613132444057,42455453270.5821,139474977834.45786,424807977440.2429,19538638938.969322,283369524.778958
101.0,0.4139533660105947,6.444772171311096,0.1385252360572654,83.3244536097732,5.905235889766189,0.5701663596817853,0.005008657927176245,59392444726.625336,155379449799.16086,737399979180.1049,13717127702.349855,346786362.52319294
102.0,0.4869304123785448,6.873111407630773,0.1062512644992418,91.00221008499882,5.9122375590845815,0.9998931214760822,0.01205411021285826,41816038032.34755,138079795804.98874,415839401241.4803,19497150090.78749,279886795.4451262
103.0,0.4079794628093968,6.324494954975847,0.129500789544417,81.71471564124506,5.922235600232434,0.8366013301780748,0.0048662899591486,57074262944.54433,145121666326.13818,679407111161.9492,13252130444.6058,323415776.4739632
104.0,0.4884424467832882,6.891038000648102,0.1067702103022866,91.24586018076617,5.912382159785746,0.9844297199443816,0.012020589662464262,42112625949.6303,138850518812.0178,421324027476.0017,19505418898.443195,281810025.7292449
105.0,0.4078628799372196,6.32203203030446,0.1290377105047979,81.70727640279493,5.921545232814131,0.841205357750857,0.0047875247238508,58739353913.96511,150302140105.5429,710558233293.7754,13429345132.600073,335056154.1374708
106.0,0.4819276176733407,6.842464482035553,0.1118447368962488,90.29178797451111,5.9218287823526055,0.9729703237563592,0.0109726680406842,51348069129.20145,163030812663.3733,585479592052.3799,19805107496.08642,338799952.42190766
107.0,0.4058587949817318,6.299012651439426,0.1244352115141147,81.55614655603506,5.918048822019972,0.8824901006941632,0.004826498366039719,52739639766.86387,128985992418.14398,593728134763.7466,12386436653.854488,288312799.5271867
108.0,0.4852545672855625,6.873963818348104,0.1114064617516803,90.78663902856597,5.919605430143292,0.9545513398631776,0.011331533556164201,49371352769.256584,159168310215.06793,553622682052.1776,19914374035.136826,328985650.96860677
109.0,0.4046302019863766,6.285850609726245,0.1223333145788014,81.45374301899588,5.916905568175278,0.898734249465448,0.004842200744899666,52901826196.51137,129389757923.94148,596041204451.2593,12402820461.467163,289131441.29107493
110.0,0.4904830668329331,6.919697043820408,0.1095379123767627,91.56861691397023,5.912912443254425,0.9316807174434122,0.012146083174910867,45027324202.28806,150509387197.32883,481050186207.957,20194724620.40736,306990157.22360164
111.0,0.4738065450070177,6.672899787523544,0.0511071323734823,88.6574749985018,5.908635331897885,0.0643516116285188,0.0043661351406576,50326641253.70076,133544585742.5053,638124167349.067,11555326706.8917,302092729.80605024
112.0,0.4499560145293915,6.311529472412355,0.0524480972801956,83.39571125035229,6.038637917161331,0.545156578842044,0.0048627220884305995,86306621217.71153,259155800473.67627,1252565477971.1436,19915898533.446167,564204443.2519287
113.0,0.4729836227735125,6.680252610769719,0.0480968782868146,88.7644694764138,5.9450054016109775,0.0998790380351092,0.003919184682012,59166516192.151276,161858673626.0927,788054408727.3934,13101677003.750042,363053030.72504824
114.0,0.4592443288635057,6.432718825627906,0.0545206482211066,85.16007689129026,6.011249403548115,0.437571029546025,0.0049714163610627,79874439628.13153,238844318525.15805,1139946134716.1821,19018429274.250626,520453991.5400467
115.0,0.4698167684121783,6.647364821158221,0.0472522479510279,88.28428018080679,5.9536503791759365,0.1407677156991373,0.0034089071661609002,61839132608.849205,167470496835.2067,829916198919.6534,13066013606.667269,376422776.40688384
116.0,0.4586188086040325,6.428601816470652,0.0545067425777832,85.10008199169052,6.008874069144143,0.4248740671050445,0.0047602533441558,79485114971.4627,235911161875.89856,1133734966304.649,18584341345.040295,515279026.2077752
117.0,0.4652982418436179,6.593371997516504,0.0448210076083086,87.49936996484489,5.970362338000046,0.208213279095892,0.0033512675209383,65065861122.750374,180162348217.90094,888548353210.2664,13962635542.470606,402294130.52007747
118.0,0.4454911514016316,6.248682570600215,0.0503022419306361,82.47835412417488,6.032587482004088,0.6609843493335247,0.0045913722840001,84808298641.09763,252564915201.6794,1215704891137.4546,19639751944.01584,549400905.2582809
119.0,0.4755736031420827,6.7080548782663785,0.0526963736634585,89.16914246527033,5.943134387528014,0.0918149607436611,0.0048118071700794,60228298590.76547,170574159761.5944,813777185312.99,14191509307.023512,379432451.40988284
120.0,0.4603258036685742,6.42082178007331,0.0531094777420275,84.9868801293843,6.021339080158269,0.4775091735161017,0.0052921058683293,82495048909.31146,249493034969.1891,1188378483907.7249,19786570264.883232,542274191.32922
121.0,0.4623059354567385,6.338197729374011,0.02376297639409,83.6112909699982,5.956953853720681,1.0003202480562463,0.0333926797423183,83660762370.31638,426857780318.3639,1432803801084.7363,48726238038.078064,835863750.1769143
122.0,0.4651357298637222,6.450537432438491,0.0361653265396981,83.7862136573129,6.016308016218871,1.0004011829627355,0.0268870851870584,99983459297.9415,459676918894.5126,1698865879183.117,47909862193.36635,918599205.0740874
123.0,0.4702135276753402,6.549075341340988,0.0335477321540493,84.66920405749838,5.995299665181031,1.0003458453411678,0.0266615539183408,93892918654.3271,429732968714.95874,1577532647181.49,45232891511.64635,858640949.1965293
124.0,0.4671194552796566,6.416568505044035,0.0302237046138839,84.24277755357176,5.984698614846756,1.0002513127680503,0.0346222012230131,91223940778.65387,471501852072.9915,1588563185340.2297,53481671682.49504,922255712.4943153
125.0,0.4679919758583886,6.553763880798299,0.0359344387156043,84.25738834019492,6.003766827015688,1.000392602289768,0.022124120395835,97898477420.67389,418450044696.4659,1623039191463.4402,41623225048.49794,847589814.2827007
126.0,0.4796503404258372,6.504103755586989,0.029323830989778,86.19749707834421,5.96553086283962,1.0000614682884552,0.044479748235987396,89646502043.6207,516402449231.2514,1617857140335.6543,61922807042.17905,993109975.1440226
127.0,0.470978543677688,6.589394178649983,0.0360170177775442,84.64075954307235,6.0104232550428796,1.0003073718771036,0.0215477935788808,95332662805.08598,403434761779.5156,1564243660806.1458,40215287847.83301,817843360.2214841
128.0,0.4799677071522144,6.5069158551165645,0.0283584246908486,86.23933357318907,5.968796560884871,1.0000485551562743,0.0440840107199966,91095434733.50551,516886655735.70044,1637794660130.1873,61454267130.006195,996514436.2109988
129.0,0.4701336394489416,6.616516281713298,0.0405055745741961,84.41190232077811,6.022362533631059,1.000933044789051,0.017262786099572998,98876116378.69899,391204294667.53937,1599666729629.3738,36708201833.044945,804167283.3268594
130.0,0.4773847176410765,6.481592799294078,0.0300030215101027,85.86912883682982,5.9704409215442364,1.000046304314091,0.0444557844403671,90131134547.57675,517528853447.0788,1623906309215.1572,61979898600.96115,995684612.0194263
131.0,0.4738452394152898,6.675257215484258,0.0510337290853032,88.6918632556769,5.909156353701371,0.0619603021670419,0.0042634472663089,66391452701.42727,188409567766.4487,943472735187.0,14126230379.010519,422612868.0939162
