scenario,location,fossil_depletion,human_toxicity,land_occupation,marine_toxicity,metal_depletion,climate_change,tech_type
66,PRT_2,270777.96981774067,433769.8391772029,1447725.1413831387,32022.72949079881,314752.3880566443,1295579.4812882126,hydro_run_of_river
67,PRT_1,2248933.303161828,35326.519162803546,3876.117108950493,4730.204601644463,16056.329685382016,4125689.148204562,ccgt
67,PRT_2,3244958.40491967,50972.20318305119,5592.802051291765,6825.1544665713,23167.4820642702,5952906.499597033,ccgt
67,PRT_1,574502.3554567478,4725206.908960705,53503114.17015651,65414.09412511787,138940.07179527657,2166007.1539689186,chp_biofuel_extraction
67,PRT_2,354014.030630094,2911719.2079611667,32969147.852458514,40308.81144575703,85616.24572135208,1334715.0201682418,chp_biofuel_extraction
67,PRT_1,2292563.515882055,4286305.384762605,74116072.48802783,276141.37095006794,1829464.930131372,105448623.92230871,hydro_reservoir
67,PRT_2,415696.9685130864,777210.3770401282,13439028.597432507,50071.07981513239,331726.04387539363,19120374.63507965,hydro_reservoir
67,PRT_1,1942611.8158840816,3111945.9811555333,10386251.022180015,229737.05256582407,2258092.5195950293,9294729.591412116,hydro_run_of_river
67,PRT_2,296534.09865225793,475029.591105677,1585431.304419711,35068.69939356848,344691.3194372717,1418813.7017747492,hydro_run_of_river
68,PRT_1,4938098.019091174,77568.24715698288,8510.988827709365,10386.35247227502,35255.705316732725,9058986.93460226,ccgt
68,PRT_2,7913654.235645858,124308.64784220252,13639.466556869338,16644.870538689174,56499.78202777608,14517672.603604926,ccgt
68,PRT_1,1144194.051328951,9410846.770563569,106558214.04317231,130280.43603324596,276716.71339447,4313877.005320257,chp_biofuel_extraction
68,PRT_2,1724053.3612169237,14180113.93071208,160560218.67359558,196304.4847008644,416952.33363477705,6500081.120209019,chp_biofuel_extraction
68,PRT_1,2256583.3605117416,4219034.867439978,72952873.39448793,271807.5283489254,1800752.778003566,103793682.6977684,hydro_reservoir
68,PRT_2,405130.5456616916,757454.7999964157,13097427.696708135,48798.34452469938,323294.04192227515,18634362.037504084,hydro_reservoir
68,PRT_1,1935144.4575205783,3099983.727215171,10346326.494900938,228853.9482385176,2249412.4601390497,9259000.84921905,hydro_run_of_river
68,PRT_2,271009.4504552799,434140.657080098,1448962.7617808927,32050.104841324068,315021.46121463925,1296687.0365465414,hydro_run_of_river
69,PRT_1,2255398.160007899,35428.06992419625,3887.2595213078266,4743.802201697458,16102.485733115123,4137548.988466181,ccgt
69,PRT_2,3265493.6793196965,51294.77378289337,5628.195332331727,6868.346520922789,23314.094298382723,5990578.652269806,ccgt
69,PRT_1,549699.4364060834,4521206.13620945,51193230.84745748,62589.97953977742,132941.62928081202,2072494.395330463,chp_biofuel_extraction
69,PRT_2,316062.733459337,2599574.7408550032,29434762.716964647,35987.59378369102,76437.94400762512,1191629.8258370429,chp_biofuel_extraction
69,PRT_1,2292195.749070152,4285617.787295719,74104182.98900157,276097.07310142583,1829171.452336677,105431708.14049032,hydro_reservoir
69,PRT_2,415476.99848676985,776799.1087364345,13431917.206928937,50044.58422440429,331550.50786688685,19110256.90598794,hydro_reservoir
69,PRT_1,1943257.65667296,3112980.578819865,10389704.03554007,229813.43095395624,2258843.245109149,9297819.71752102,hydro_run_of_river
69,PRT_2,296330.08986278693,474702.7814325743,1584340.5633458374,35044.572917240395,344454.17956317554,1417837.589863507,hydro_run_of_river
70,PRT_1,5382899.3515442405,84555.24084525819,9277.619857798762,11321.90770044876,38431.37834728579,9874979.133138573,ccgt
70,PRT_2,7632817.3021333935,119897.22697018152,13155.434041862143,16054.183321178216,54494.7379537841,14002474.62624452,ccgt
70,PRT_1,976517.083682694,8031725.591215637,90942542.74352913,111188.3699345676,236165.008598302,3681695.939345582,chp_biofuel_extraction
70,PRT_2,1596316.933051532,13129498.476902138,148664189.64097747,181760.1357424093,386060.0172994302,6018485.153541994,chp_biofuel_extraction
70,PRT_1,2258307.293116036,4222258.028566621,73008606.25116962,272015.1776068315,1802128.4756536493,103872976.60591891,hydro_reservoir
70,PRT_2,405994.9578508625,759070.9535273561,13125373.197902886,48902.46376298001,323983.8425643558,18674121.492462814,hydro_reservoir
70,PRT_1,1931098.0160512389,3093501.5740821934,10324692.035302022,228375.4081982764,2244708.8754402525,9239640.01811658,hydro_run_of_river
70,PRT_2,270856.0745831772,433894.9582611712,1448142.7316053435,32031.966312306864,314843.17705789243,1295953.1857352864,hydro_run_of_river
71,PRT_1,71602.43370923902,1124.739779066177,123.40935942950186,150.60213699721865,511.2078158542548,131355.3333591179,ccgt
71,PRT_2,75629.1159733632,1187.991396162208,130.34949055492726,159.07149931594174,539.956439870876,138742.31957921095,ccgt
71,PRT_1,7393.473967375123,60810.35863479973,688550.4959784844,841.8371089688179,1788.068915795673,27875.11200591264,chp_biofuel_extraction
71,PRT_2,7155.213168577508,58850.69465445295,666361.3881371306,814.7082135503096,1730.4469196863245,26976.81352235692,chp_biofuel_extraction
71,PRT_1,2312869.982107688,4324271.493411482,74772558.34428799,278587.3033675782,1845669.483487182,106382639.01300684,hydro_reservoir
71,PRT_2,422207.7063382748,789383.2177948349,13649513.634492222,50855.30413715831,336921.6105142002,19419842.169841014,hydro_reservoir
71,PRT_1,1930172.8075141883,3092019.446276184,10319745.37121036,228265.9912367545,2243633.412777308,9235213.213390471,hydro_run_of_river
71,PRT_2,292791.0050914209,469033.38287277566,1565418.7064294803,34626.03386712954,340340.3464323926,1400904.2861113306,hydro_run_of_river
72,PRT_1,4762023.261941486,74802.4433540024,8207.517676438367,10016.012620340802,33998.61407881373,8735976.148189023,ccgt
72,PRT_2,5673036.443405268,89112.74974116837,9777.68152886858,11932.1560368931,40502.821192802425,10407238.33784676,ccgt
72,PRT_1,1740169.3533938068,14312665.863451192,162061092.88449344,198139.4868016654,420849.8931292513,6560842.149327313,chp_biofuel_extraction
72,PRT_2,2086588.9921086305,17161922.188873157,194322978.85397395,237583.58418167487,504629.4790912014,7866924.550216839,chp_biofuel_extraction
72,PRT_1,2243683.1613889216,4194915.931331297,72535824.05793814,270253.6875734678,1790458.4233549745,103200325.85665956,hydro_reservoir
72,PRT_2,401588.6084527799,750832.5954529535,12982920.73840354,48371.71495046416,320467.5771968526,18471447.29071014,hydro_reservoir
72,PRT_1,1989454.5501396863,3186985.1925003496,10636697.55635934,235276.7654482505,2312542.527030932,9518855.968420727,hydro_run_of_river
72,PRT_2,273770.83283995953,438564.2237155799,1463726.602081358,32376.671294218195,318231.292873029,1309899.301783591,hydro_run_of_river
73,PRT_1,1585069.9412677342,24898.472345024107,2731.924823912358,3333.893948554078,11316.656441346006,2907825.6107637743,ccgt
73,PRT_2,1699592.3938124776,26697.405025110816,2929.308373279322,3574.770203646726,12134.293074611958,3117918.1195213017,ccgt
73,PRT_1,369952.4629560008,3042810.734095123,34453486.0041243,42123.59619375825,89470.86339285853,1394806.607457761,chp_biofuel_extraction
73,PRT_2,220349.1888398531,1812343.325663437,20521008.65352782,25089.440351735324,53290.17684026722,830767.5588534685,chp_biofuel_extraction
73,PRT_1,2292317.1553729028,4285844.775331437,74108107.92206138,276111.69660156075,1829268.3345262604,105437292.33803684,hydro_reservoir
73,PRT_2,415349.49596746895,776560.7228721977,13427795.189851789,50029.22642941391,331448.7608985047,19104392.307204187,hydro_reservoir
73,PRT_1,2009150.4259815123,3218536.787713631,10742002.33671856,237606.0380422938,2335437.0186332376,9613093.962094462,hydro_run_of_river
73,PRT_2,297255.36988727713,476185.0237571148,1589287.6096479269,35153.998333006064,345529.72532314056,1422264.7366324344,hydro_run_of_river
74,PRT_1,3987917.040649982,62642.68822829339,6873.317874125642,8387.827024544502,28471.858490692448,7315871.055588069,ccgt
74,PRT_2,4713182.80772105,74035.25153043319,8123.339404034029,9913.28598946424,33649.91612772527,8646377.878783995,ccgt
74,PRT_1,1060985.3808906064,8726466.31379745,98809032.59574331,120806.1149127478,256593.17772070985,4000161.014898585,chp_biofuel_extraction
74,PRT_2,1702518.5231780233,14002992.69784287,158554690.08474392,193852.4809639504,411744.2576107096,6418889.785119128,chp_biofuel_extraction
74,PRT_1,2256108.5484702075,4218147.132205477,72937523.2401979,271750.3368045321,1800373.8781509013,103771843.26952372,hydro_reservoir
74,PRT_2,404914.2125583732,757050.3314880267,13090433.883949611,48772.28700467065,323121.40817712224,18624411.592120245,hydro_reservoir
74,PRT_1,1959399.754921242,3138839.2384658195,10476008.403227162,231722.42689615407,2277606.8246400533,9375054.107340436,hydro_run_of_river
74,PRT_2,275536.0411919243,441391.9801370545,1473164.3584565867,32585.42826801452,320283.1715564109,1318345.2167985514,hydro_run_of_river
75,PRT_1,2380933.365945556,37399.99228042097,4103.623945644675,5007.84169453606,16998.748263810685,4367844.496174861,ccgt
75,PRT_2,2448491.3567949394,38461.201456782896,4220.06256292579,5149.937113170453,17481.08065331938,4491780.261335146,ccgt
75,PRT_1,888952.5455222467,7311518.69081617,82787701.53538348,101218.08019276828,214988.03150991348,3351557.317131017,chp_biofuel_extraction
75,PRT_2,346849.73147654044,2852793.7822658825,32301940.2911301,39493.06868209427,83883.60140875186,1307703.9503747453,chp_biofuel_extraction
75,PRT_1,2282057.322663456,4266662.416419844,73776418.74549529,274875.8903739565,1821080.991405376,104965381.64357217,hydro_reservoir
75,PRT_2,412277.4189647973,770816.9953341233,13328478.298414992,49659.19194648464,328997.24446281337,18963089.224314272,hydro_reservoir
75,PRT_1,2022598.599288448,3240079.9434456225,10813903.527998012,239196.4451800799,2351069.1790567995,9677438.847348606,hydro_run_of_river
75,PRT_2,295516.13128584385,473398.86929653486,1579988.701572599,34948.31259242997,343508.0338850598,1413943.0779443292,hydro_run_of_river
76,PRT_1,4161356.599009081,65367.09800662996,7172.247165883363,8752.624235695213,29710.135644392616,7634047.545208951,ccgt
76,PRT_2,4738584.011735475,74434.25674731193,8167.1192890710045,9966.7126037384,33831.26881857112,8692976.624778954,ccgt
76,PRT_1,693737.9826032426,5705904.383628059,64607467.89782266,78990.52329576464,167776.51857210102,2615553.1287664445,chp_biofuel_extraction
76,PRT_2,1768356.7060620342,14544503.161084777,164686166.80044568,201348.96039748972,427666.8413388521,6667115.007829843,chp_biofuel_extraction
76,PRT_1,2255197.758273284,4216444.267748979,72908078.38870792,271640.6312928271,1799647.0678739187,103729950.61430074,hydro_reservoir
76,PRT_2,404181.3945609416,755680.2138416966,13066742.679129368,48684.01840706548,322536.6196566811,18590704.93628308,hydro_reservoir
76,PRT_1,1959267.106100298,3138626.7431222494,10475299.191051653,231706.73958852995,2277452.6336133857,9374419.428342182,hydro_run_of_river
76,PRT_2,274436.6703022952,439630.8548346104,1467286.5284481407,32455.414527855577,319005.2625259841,1313085.105099332,hydro_run_of_river
77,PRT_1,2757899.8790637786,43321.42833665419,4753.339234641758,5800.719247868007,19690.112479221363,5059393.085108916,ccgt
77,PRT_2,3107475.527829822,48812.60534827165,5355.845387736432,6535.985313825235,22185.9187615498,5700692.877576287,ccgt
77,PRT_1,949811.5128534392,7812075.755855418,88455466.42176044,108147.61525828608,229706.4207559588,3581009.742121897,chp_biofuel_extraction
77,PRT_2,293031.51306042547,2410145.958332064,27289876.79478017,33365.20867999034,70867.97656473529,1104796.7821169414,chp_biofuel_extraction
77,PRT_1,2272693.140426649,4249154.615886746,73473684.9696822,273747.9660644295,1813608.377066485,104534667.2384146,hydro_reservoir
77,PRT_2,411397.4455500938,769171.7476627888,13300029.719808606,49553.19834436524,328295.02596788615,18922614.01609174,hydro_reservoir
77,PRT_1,2017980.6734421805,3232682.3070979686,10789213.60454086,238650.32028563923,2345701.3007579865,9655343.660001712,hydro_run_of_river
77,PRT_2,294573.0259112277,471888.0718452142,1574946.3513299834,34836.77911608039,342411.7679331092,1409430.6430041164,hydro_run_of_river
78,PRT_1,4090579.440981474,64255.32175882583,7050.260198654056,8603.75790954725,29204.81991008964,7504206.18779532,ccgt
78,PRT_2,4638187.626611311,72857.21806058045,7994.082522925276,9755.547851882437,33114.4856856486,8508798.518632635,ccgt
78,PRT_1,506642.6503852816,4167069.6895078784,47183374.11425146,57687.43975601871,122528.59461840767,1910160.323655822,chp_biofuel_extraction
78,PRT_2,1750192.0021613298,14395100.841745991,162994497.10155678,199280.6875010785,423273.81276354304,6598629.860249599,chp_biofuel_extraction
78,PRT_1,2258268.6533564203,4222185.785503972,73007357.06997807,272010.523412468,1802097.6411382104,103871199.3336855,hydro_reservoir
78,PRT_2,404199.2949575325,755713.6814275522,13067321.379384397,48686.174526196286,322550.90416726127,18591528.281928733,hydro_reservoir
78,PRT_1,1957368.298919601,3135584.969502505,10465147.14324664,231482.1829573403,2275245.459614017,9365334.288868356,hydro_run_of_river
78,PRT_2,273918.5672333549,438800.8852287273,1464516.4698675354,32394.142650988368,318403.0193733443,1310606.1600589978,hydro_run_of_river
79,PRT_1,2843533.6570163653,44666.57418583176,4900.932118503377,5980.833655866694,20301.497516331365,5216489.050525959,ccgt
79,PRT_2,3274844.2777601345,51441.65412590995,5644.311423699555,6888.01373102142,23380.853188521523,6007732.412437211,ccgt
79,PRT_1,996592.7864265,8196845.626679815,92812182.79938932,113474.23333693288,241020.20119076304,3757385.995880625,chp_biofuel_extraction
79,PRT_2,280545.0845234844,2307446.712923243,26127022.01229921,31943.476629905614,67848.20604349887,1057720.0499127123,chp_biofuel_extraction
79,PRT_1,2272485.19122987,4248765.822400443,73466962.19945775,273722.9183936065,1813442.433675988,104525102.41872954,hydro_reservoir
79,PRT_2,410389.395816678,767287.0413196426,13267440.573817316,49431.77783259191,327490.6026128356,18876247.81663966,hydro_reservoir
79,PRT_1,2019868.828994301,3235707.017456556,10799308.70299177,238873.6172345114,2347896.093301312,9664377.83509526,hydro_run_of_river
79,PRT_2,292273.6108678205,468204.54879401566,1562652.4377185628,34564.84581969124,339738.9272417748,1398428.7326522183,hydro_run_of_river
80,PRT_1,4199495.465473809,65966.18798191719,7237.980868440071,8832.842106718479,29982.42927485445,7704013.651930364,ccgt
80,PRT_2,4756402.625412493,74714.1537085205,8197.830308039049,10004.190677584103,33958.48536844943,8725665.037983548,ccgt
80,PRT_1,350812.90402267856,2885390.359318254,32671028.548468016,39944.32417218021,84842.07176638811,1322646.030256251,chp_biofuel_extraction
80,PRT_2,1700174.5443099071,13983713.777509687,158336396.51675054,193585.59040580053,411177.379878827,6410052.441026683,chp_biofuel_extraction
80,PRT_1,2255307.071887505,4216648.646615699,72911612.3783659,271653.79821757536,1799734.3001020416,103734978.59721844,hydro_reservoir
80,PRT_2,404496.8877102048,756270.0775358427,13076942.22778234,48722.0198452631,322788.3830858184,18605216.34162312,hydro_reservoir
80,PRT_1,1947287.070350843,3119435.454466543,10411247.45537748,230289.95725445345,2263527.036698382,9317099.076496202,hydro_run_of_river
80,PRT_2,274027.35992037004,438975.1644966527,1465098.1342780346,32407.00868580356,318529.48002324183,1311126.6956590903,hydro_run_of_river
81,PRT_1,1963.13784812922,30.8372092287752,3.3835384044799173,4.129088074700915,14.015884091848502,3601.394716806136,ccgt
81,PRT_2,1212.456668567142,19.04541752127008,2.089712500716186,2.550172610671736,8.656372322106675,2224.263082032258,ccgt
81,PRT_1,544.6117500657581,4479.360579933501,50719.41718848307,62.01068445075985,131.71120176614215,2053.312637578515,chp_biofuel_extraction
81,PRT_2,361.250005068744,2971.23415352373,33643.03049688326,41.13271531407186,87.36622428708925,1361.99632241389,chp_biofuel_extraction
81,PRT_1,2313927.2005517874,4326248.128334975,74806737.06094985,278714.646295495,1846513.1434571545,106431266.77373992,hydro_reservoir
81,PRT_2,422520.0205315467,789967.1379344884,13659610.410972886,50892.92266720113,337170.8371375041,19434207.35609813,hydro_reservoir
81,PRT_1,2305957.5144964727,3694003.691976361,12328893.192252576,272707.0217481087,2680445.6615634747,11033213.826497415,hydro_run_of_river
81,PRT_2,311440.34529091825,498908.4916363945,1665128.1425227958,36831.54112014707,362018.3447105524,1490134.966577306,hydro_run_of_river
82,PRT_1,1328.492560676107,20.86812349498538,2.28970451738629,2.7942320988024294,9.48481420449579,2437.132009804876,ccgt
82,PRT_2,783.8342915932109,12.31256484285234,1.3509664799551906,1.6486467463522358,5.596209450424432,1437.951328423198,ccgt
82,PRT_1,384.512316001201,3162.56362553094,35809.437763728,43.78141289111437,92.9920796389094,1449.700631054178,chp_biofuel_extraction
82,PRT_2,244.93845040645903,2014.58679348768,22810.99416265948,27.88922742885933,59.23694752798854,923.474779212448,chp_biofuel_extraction
82,PRT_1,2313917.6443784125,4326230.261577037,74806428.12031038,278713.4952456774,1846505.5176339503,106430827.22852103,hydro_reservoir
82,PRT_2,422520.72088858526,789968.4473613047,13659633.052750388,50893.00702584656,337171.3960221901,19434239.56968152,hydro_reservoir
82,PRT_1,2305956.4490752267,3694001.985236322,12328887.495935684,272706.8957493195,2680444.4231175203,11033208.728823086,hydro_run_of_river
82,PRT_2,312137.12734058127,500024.6941023016,1668853.5153514664,36913.94392088237,362828.2843604952,1493468.8291034224,hydro_run_of_river
83,PRT_1,14374.242144926857,225.79235225412,24.77452124872509,30.233491692924684,102.6253515531006,26369.681460812124,ccgt
83,PRT_2,8619.809128094523,135.40101519027948,14.856549809779132,18.13013340399437,61.54139697747713,15813.120348823084,ccgt
83,PRT_1,4025.337651176986,33107.87692962407,374877.662169248,458.3337448462319,973.5046287323124,15176.456748655071,chp_biofuel_extraction
83,PRT_2,2707.3635323055387,22267.71177943676,252135.3982159031,308.2663304179948,654.7602111315708,10207.388574945277,chp_biofuel_extraction
83,PRT_1,2314586.8167596366,4327481.383808158,74828061.7319291,278794.0976706366,1847039.516973633,106461606.44413626,hydro_reservoir
83,PRT_2,422565.8536979888,790052.8301941621,13661092.147144144,50898.44331399178,337207.41198922007,19436315.49587173,hydro_reservoir
83,PRT_1,2306237.453282871,3694452.1368865455,12330389.896062676,272740.1278535902,2680771.062487293,11034553.237336185,hydro_run_of_river
83,PRT_2,325038.50269237603,520691.9127659157,1737831.2297046166,38439.68566873528,377824.84668765136,1555197.4741532153,hydro_run_of_river
84,PRT_1,1709.7533490341336,26.85701455147852,2.94682114358806,3.5961418455175647,12.20683753234574,3136.558486772051,ccgt
84,PRT_2,1011.16991694955,15.88358062809048,1.742787573839475,2.126804110853186,7.219279260819433,1855.0006563042464,ccgt
84,PRT_1,499.4554994321651,4107.956310743035,46514.03837637267,56.86909503650086,120.79042373025598,1883.06309727678,chp_biofuel_extraction
84,PRT_2,318.830496897793,2622.3392339811703,29692.523127931054,36.30273737946494,77.10731158671138,1202.0649360698346,chp_biofuel_extraction
84,PRT_1,2313943.7098870017,4326278.995114427,74807270.78971107,278716.6348600114,1846526.3179012144,106432026.13620389,hydro_reservoir
84,PRT_2,422522.6664439726,789972.0848808218,13659695.9504294,50893.24136977126,337172.94857474806,19434329.057338867,hydro_reservoir
84,PRT_1,2305968.0834407806,3694020.622782347,12328949.699531963,272708.27165202383,2680457.9469073024,11033264.3952619,hydro_run_of_river
84,PRT_2,311786.02151561464,499462.2439246432,1666976.3141506726,36872.42146296927,362420.1588510854,1491788.908455174,hydro_run_of_river
85,PRT_1,2365.7113513644035,37.16088301513441,4.077388258233337,4.975825074338016,16.890070214422984,4339.91956826216,ccgt
85,PRT_2,1418.4795790463245,22.281650576642143,2.4448003670488188,2.9835027222507224,10.127279337777146,2602.2140354244584,ccgt
85,PRT_1,675.975388272574,5559.809363033038,62953.24646007699,76.96803547405871,163.48073787053826,2548.584027547203,chp_biofuel_extraction
85,PRT_2,457.035991261214,3759.061391200475,42563.53100742047,52.03911710189396,110.53151102987808,1723.1317109327238,chp_biofuel_extraction
85,PRT_1,2314005.6255247965,4326394.756064928,74809272.4546016,278724.0926551764,1846575.7265597696,106434874.004435,hydro_reservoir
85,PRT_2,422528.1470327431,789982.3316971024,13659873.131873565,50893.90151169807,337177.3220827808,19434581.14219503,hydro_reservoir
85,PRT_1,2305996.398496124,3694065.981778911,12329101.087096944,272711.6202455537,2680490.8603355754,11033399.87306587,hydro_run_of_river
85,PRT_2,324805.6586257081,520318.9107324788,1736586.3196790188,38412.149076428825,377554.1886792548,1554083.3953553063,hydro_run_of_river
86,PRT_1,1364.0137521380343,21.42609471142884,2.350926563305709,2.868944187005704,9.73841886237001,2502.2959672862908,ccgt
86,PRT_2,809.8831653319579,12.721743734910875,1.3958626469627644,1.7034356110346367,5.782186199532192,1485.7382305762349,ccgt
86,PRT_1,391.354172157806,3218.8369996507067,36446.61637162352,44.56044159024452,94.64674297768003,1475.4960159483803,chp_biofuel_extraction
86,PRT_2,251.780306563064,2070.860167607448,23448.172770555,28.66825612798948,60.89161086675918,949.2701641066504,chp_biofuel_extraction
86,PRT_1,2313935.0203116164,4326262.748596716,74806989.86523739,278715.5881927138,1846519.3836229208,106431626.45097792,hydro_reservoir
86,PRT_2,422522.7093448632,789972.165090734,13659697.337368293,50893.24653722274,337172.98280964466,19434331.03060584,hydro_reservoir
86,PRT_1,2305965.701961601,3694016.807797542,12328936.9668592,272707.9900136631,2680455.178675237,11033253.000702873,hydro_run_of_river
86,PRT_2,311781.3731094187,499454.7974606294,1666951.461262819,36871.87173340939,362414.7555424196,1491766.6674298348,hydro_run_of_river
87,PRT_1,2176.264996900788,34.18503652743596,3.750870679996434,4.577360603920557,15.537512039093816,3992.37846169462,ccgt
87,PRT_2,1304.8117663681544,20.49614268402308,2.2488898201066765,2.744424040000247,9.315744432579642,2393.689371483934,ccgt
87,PRT_1,634.9242513329441,5222.169118314433,59130.17481270391,72.29386327927779,153.55275783791447,2393.811718181988,chp_biofuel_extraction
87,PRT_2,418.721596784226,3443.9304961297767,38995.33080320559,47.67655638676512,101.26539633276252,1578.6775555251904,chp_biofuel_extraction
87,PRT_1,2313976.208384132,4326339.75612815,74808321.43059951,278720.54933369526,1846552.2516912136,106433520.93526971,hydro_reservoir
87,PRT_2,422525.22440957295,789976.8673968352,13659778.646661166,50893.54947906587,337174.9898304541,19434446.7133823,hydro_reservoir
87,PRT_1,2305981.8512327094,3694042.677947672,12329023.309576867,272709.89985788154,2680473.950592502,11033330.269412369,hydro_run_of_river
87,PRT_2,324789.78841400426,520293.4876185413,1736501.4689635113,38410.2722343183,377535.7411407193,1554007.4618491165,hydro_run_of_river
88,PRT_1,2339.6624776256563,36.751704123075854,4.032492091225765,4.921036209655616,16.70409346531522,4292.1326661091225,ccgt
88,PRT_2,1385.3264670151912,21.76087744129492,2.387659790857361,2.913771439927668,9.89058165709454,2541.3943417751384,ccgt
88,PRT_1,678.7121307352161,5582.318712680947,63208.1179032352,77.2796469537108,164.14260320604646,2558.902181504884,chp_biofuel_extraction
88,PRT_2,435.142051560078,3578.9865940172194,40524.559462154815,49.54622526467746,105.23658834581208,1640.5864792712764,chp_biofuel_extraction
88,PRT_1,2313983.0746716675,4326352.593724592,74808543.4101701,278721.3763843049,1846557.7309864045,106433836.75664918,hydro_reservoir
88,PRT_2,422525.76925088326,789977.88606272,13659796.260785164,50893.61510569968,337175.4246136401,19434471.77387289,hydro_reservoir
88,PRT_1,2305985.9260167954,3694049.205503954,12329045.09557139,272710.38174977485,2680478.6871226667,11033349.765853142,hydro_run_of_river
88,PRT_2,311806.0388601391,499494.3104931347,1667083.3376760771,36874.78875307512,362443.4270179745,1491884.6845659604,hydro_run_of_river
89,PRT_1,1236.137462875094,19.41739833223239,2.130527197995799,2.5999806694739185,8.82544209402282,2267.7057203532004,ccgt
89,PRT_2,741.2088618388972,11.642999383120188,1.277500024851887,1.5589922405083074,5.291883860975369,1359.7545794455016,ccgt
89,PRT_1,372.1969749193121,3061.2715521153577,34662.51626951607,42.3791612326801,90.01368562912228,1403.2689382446138,chp_biofuel_extraction
89,PRT_2,242.201707943817,1992.0774438397727,22556.12271950128,27.577615949207267,58.575082192480295,913.1566252547668,chp_biofuel_extraction
89,PRT_1,2313927.923431793,4326249.479871994,74806760.43087028,278714.7333670525,1846513.720315161,106431300.02328844,hydro_reservoir
89,PRT_2,422521.9542891892,789970.7533962795,13659672.927243697,50893.15559007667,337172.3802754656,19434296.301107068,hydro_reservoir
89,PRT_1,2305961.56258043,3694010.176760659,12328914.835493805,272707.5004823929,2680450.367057403,11033233.19518726,hydro_run_of_river
89,PRT_2,324766.3043592819,520255.8675911549,1736375.910534714,38407.494964320176,377508.4432689239,1553895.098722027,hydro_run_of_river
90,PRT_1,902.2382631329708,14.172468897663869,1.5550399663532557,1.897687040363148,6.4415583100051625,1655.164520027911,ccgt
90,PRT_2,532.8178719289197,8.369568246651893,0.9183306887912928,1.1206813230491028,3.804069868113284,977.459362221207,ccgt
90,PRT_1,261.358905182311,2149.6428913751224,24340.22282160872,29.75889630677168,63.20813954103806,985.383702958534,chp_biofuel_extraction
90,PRT_2,165.572918989841,1361.815653698376,15419.722311071491,18.8524945189496,40.04285279824925,624.2483144396995,chp_biofuel_extraction
90,PRT_1,2313909.1510746013,4326214.382019674,74806153.54108219,278712.47221947025,1846498.7399803083,106430436.5709915,hydro_reservoir
90,PRT_2,422520.7037282289,789968.4152773398,13659632.497974832,50893.00495886597,337171.3823282314,19434238.780374724,hydro_reservoir
90,PRT_1,2305954.029699091,3693998.109542897,12328874.56064534,272706.609629191,2680441.610834021,11033197.152940156,hydro_run_of_river
90,PRT_2,311768.50881537737,499434.1896439696,1666882.6818051606,36870.35037696944,362399.802083418,1491705.1162061049,hydro_run_of_river
91,PRT_1,25847.58698712959,406.01705516535736,44.54924208069759,54.36549618258204,184.5396560464733,47417.63972730879,ccgt
91,PRT_2,17997.40367404351,282.7054163313528,31.019169932505875,37.854124689658576,128.49302665627096,33016.40512391633,ccgt
91,PRT_1,6924.259472155149,56951.13063766607,644852.7870490096,788.4113207824723,1674.5921040227831,26106.064509868225,chp_biofuel_extraction
91,PRT_2,6394.740856770864,52595.90912104079,595538.985869544,728.1191736419936,1546.5310895819694,24109.65649136632,chp_biofuel_extraction
91,PRT_1,2313795.0572286486,4326001.065763488,74802465.01175743,278698.7295114405,1846407.6931288391,106425188.71680108,hydro_reservoir
91,PRT_2,422477.5325620468,789887.7000427167,13658236.821362171,50887.804952439765,337136.9317518457,19432253.081816982,hydro_reservoir
91,PRT_1,1923585.6188778789,3081467.1707076603,10284526.70624202,227486.97749369632,2235976.462859065,9203695.78070449,hydro_run_of_river
91,PRT_2,296390.4295687097,474799.4419716562,1584663.1719736615,35051.70880824962,344524.31845426257,1418126.2946091446,hydro_run_of_river
92,PRT_1,95470.06948428076,1499.6555186269766,164.54608467065097,200.80318138335025,681.6115482708191,175140.7340964127,ccgt
92,PRT_2,38908.72908768052,611.1830714516175,67.06058836526815,81.83713101492567,277.79008874682364,71378.42689322462,ccgt
92,PRT_1,35433.343584290895,291434.62741585734,3299889.389858951,4034.517962154721,8569.349202465928,133591.92519166428,chp_biofuel_extraction
92,PRT_2,18403.197322611504,151363.8966138544,1713880.470802928,2095.428278805477,4450.706829971884,69384.3231068862,chp_biofuel_extraction
92,PRT_1,2313427.5360243446,4325313.927498349,74790583.45295641,278654.4612464582,1846114.4113289253,106408284.23193613,hydro_reservoir
92,PRT_2,422399.6459952142,789742.0789471603,13655718.833793571,50878.423444274464,337074.77829718177,19428670.61562241,hydro_reservoir
92,PRT_1,1897794.9676388511,3040152.1159867835,10146635.967802268,224436.92490420828,2205997.4026257526,9080296.382382557,hydro_run_of_river
92,PRT_2,290942.77053748013,466072.6235253137,1555537.0471766472,34407.458053165705,338191.95806854893,1392061.1192676425,hydro_run_of_river
93,PRT_1,1394382.4763744385,21903.130343023124,2403.268147391031,2932.8190377747983,9955.237319270713,2558007.675521833,ccgt
93,PRT_2,614007.9488296193,9644.91189665238,1058.2646947083915,1291.449248813561,4383.72896252323,1126403.316557325,ccgt
93,PRT_1,564760.0038522485,4645077.338256847,52595813.8863014,64304.80867345068,136583.9404086475,2129276.228374977,chp_biofuel_extraction
