index,scenario,location,fossil_depletion,human_toxicity,land_occupation,marine_toxicity,metal_depletion,climate_change,tech_type
1403,175,PRT_2,1272.58524512853,10466.847586276775,118515.221068566,144.89933803820773,307.76738101133714,4797.941590321657,chp_biofuel_extraction
1404,175,PRT_1,2314080.067150116,4326533.936304537,74811679.0709767,278733.05921698775,1846635.1309522416,106438298.01729144,hydro_reservoir
1405,175,PRT_2,422529.8662859328,789985.5461093329,13659928.713449884,50894.10859731621,337178.6940462596,19434660.22086908,hydro_reservoir
1406,175,PRT_1,1569952.3571888562,2514968.1931364546,8393812.46489838,185665.61999685573,1824913.0602942244,7511682.216773466,hydro_run_of_river
1407,175,PRT_2,231562.4329513635,370948.93417069217,1238057.7201652848,27385.02380981706,269168.2370050513,1107946.6212517128,hydro_run_of_river
1408,176,PRT_1,4404.62774127907,69.18843083898896,7.591533694008019,9.264298937205917,31.44697757640315,8080.330727695312,ccgt
1409,176,PRT_2,3836.288677888222,60.26089137589361,6.611980959297306,8.068905525953541,27.38930305041565,7037.707407992692,ccgt
1410,176,PRT_1,1153.5369480036031,9487.690876592818,107428.313291184,131.34423867334306,278.9762389167282,4349.101893162535,chp_biofuel_extraction
1411,176,PRT_2,1178.167630167381,9690.27502342398,109722.15627960788,134.14874199021165,284.93302693630244,4441.965278781663,chp_biofuel_extraction
1412,176,PRT_1,2314077.971441612,4326530.018050327,74811611.31901158,278732.8067869828,1846633.458577546,106438201.62319964,hydro_reservoir
1413,176,PRT_2,422530.5355398258,789986.7973839631,13659950.34969669,50894.18920955933,337179.2281106455,19434691.00383391,hydro_reservoir
1414,176,PRT_1,1569281.5483349026,2513893.598150408,8390225.958789388,185586.28883677413,1824133.3118942585,7508472.627058198,hydro_run_of_river
1415,176,PRT_2,231405.4654813664,370697.4818303762,1237218.4873693262,27366.46053144563,268985.7779739046,1107195.5858794667,hydro_run_of_river
1416,177,PRT_1,4878.24362743811,76.6280470582351,8.407827639600278,10.26046011324956,34.82837301472607,8949.183494114162,ccgt
1417,177,PRT_2,4286.22376973931,67.32852678417744,7.387460207609953,9.015258643195006,30.60162871682243,7863.117536090598,ccgt
1418,177,PRT_1,1327.32009438137,10917.034579234914,123612.64993173012,151.13156763124888,321.0046877215022,5004.304669475277,chp_biofuel_extraction
1419,177,PRT_2,1338.267064231938,11007.07197782654,124632.13570436295,152.37801354985712,323.6521490635352,5045.577285306,chp_biofuel_extraction
1420,177,PRT_1,2314093.1605019188,4326558.4163697325,74812102.36472829,278734.63632317993,1846645.579442665,106438900.25837244,hydro_reservoir
1421,177,PRT_2,422530.86802172766,789987.4190107824,13659961.098473145,50894.22925730831,337179.4934310935,19434706.29665296,hydro_reservoir
1422,177,PRT_1,1570023.5448984916,2515082.231517718,8394193.072807755,185674.038793888,1824995.8089078693,7512022.825486891,hydro_run_of_river
1423,177,PRT_2,231554.01638190896,370935.4513383143,1238012.7206433085,27384.02844993949,269158.4535823568,1107906.3508608255,hydro_run_of_river
1424,178,PRT_1,3386.3535860371344,53.193255967609815,5.836501710984659,7.122552408712076,24.17697738400887,6212.297279894783,ccgt
1425,178,PRT_2,2960.0992884939983,46.49760137028829,5.101837159951626,6.226007350272792,21.133721489518244,5430.329790117817,ccgt
1426,178,PRT_1,901.756641440539,7416.83070898537,83980.14052062904,102.6759825453536,218.084628049969,3399.8317290558844,chp_biofuel_extraction
1427,178,PRT_2,929.1240660669592,7641.92420546444,86528.85495221111,105.79209734187422,224.70328140505148,3503.0132686326942,chp_biofuel_extraction
1428,178,PRT_1,2314025.9315888262,4326432.721421609,74809928.92745532,278726.53853914904,1846591.930792173,106435808.00102636,hydro_reservoir
1429,178,PRT_2,422527.2525491747,789980.6593204336,13659844.214197552,50893.79377033467,337176.6082851879,19434539.99957858,hydro_reservoir
1430,178,PRT_1,1569231.084231248,2513812.757725534,8389956.150460275,185580.32085370136,1824074.6524060173,7508231.173673785,hydro_run_of_river
1431,178,PRT_2,231350.32971656567,370609.1576884728,1236923.7018188431,27359.94006863742,268921.6881454372,1106931.7802027755,hydro_run_of_river
1432,179,PRT_1,5422.901896521005,85.18360571036817,9.34656567703138,11.40604546569976,38.71697776879744,9948.364175495844,ccgt
1433,179,PRT_2,4759.8396558983495,74.76814300342357,8.203754153202214,10.01141981923865,33.98302415514535,8731.970302509451,ccgt
1434,179,PRT_1,1412.4601523941628,11617.300446781304,131541.70052838192,160.8258007632244,341.5953183091639,5325.302439098731,chp_biofuel_extraction
1435,179,PRT_2,1439.6086376235714,11840.593195288542,134070.02524451134,163.91698664137286,348.16102243740573,5427.658526358927,chp_biofuel_extraction
1436,179,PRT_1,2314126.3968943665,4326620.556993942,74813176.86096573,278738.6396770292,1846672.1020728848,106440428.99763024,hydro_reservoir
1437,179,PRT_2,422533.3584184253,789992.0751961841,13660041.61027615,50894.52922786683,337181.4807668377,19434820.844800904,hydro_reservoir
1438,179,PRT_1,1570005.1424810784,2515052.751964241,8394094.683554117,185671.86248820403,1824974.4179327071,7511934.7762470525,hydro_run_of_river
1439,179,PRT_2,231590.1003132739,370993.2556017688,1238205.6448116668,27388.295805861548,269200.3975542953,1108079.0000653088,hydro_run_of_river
1440,180,PRT_1,4120.458209583646,64.72466110744129,7.101757326652662,8.666602231579729,29.4181403134094,7559.019067844,ccgt
1441,180,PRT_2,3599.4807348087024,56.54108326627056,6.203833986501177,7.570824937931717,25.698605331254186,6603.281024783264,ccgt
1442,180,PRT_1,1101.5388412134052,9060.013233282583,102585.75587117812,125.42362055995396,266.4007975420714,4153.056967966595,chp_biofuel_extraction
1443,180,PRT_2,1123.4327809145411,9240.088030465842,104624.72741644375,127.91651239717046,271.69572022613744,4235.602199628043,chp_biofuel_extraction
1444,180,PRT_1,2314062.736262848,4326501.533505266,74811118.78233561,278730.9716957754,1846621.300909913,106437500.86676486,hydro_reservoir
1445,180,PRT_2,422529.4801779176,789984.8242201232,13659916.23099981,50894.06209025288,337178.3859321907,19434642.4614663,hydro_reservoir
1446,180,PRT_1,1569275.7285682424,2513884.275238172,8390194.843176413,185585.6005798469,1824126.5469958603,7508444.781475796,hydro_run_of_river
1447,180,PRT_2,231384.16911457013,370663.3663459943,1237104.625500682,27363.94198167767,268961.023071168,1107093.6900868888,hydro_run_of_river
1448,181,PRT_1,4688.797272974493,73.65220057053665,8.081310061363375,9.861995642832104,33.475814839396904,8601.642387546623,ccgt
1449,181,PRT_2,4380.946946971118,68.81645002802668,7.550718996728406,9.214490878403735,31.277907804487008,8036.88808937437,ccgt
1450,181,PRT_1,1578.9225126843626,12986.431639115248,147044.25605847983,179.77956901306095,381.85327734145335,5952.904153574677,chp_biofuel_extraction
1451,181,PRT_2,1625.3102974261446,13367.96511564727,151364.32702001143,185.0613835931634,393.0718947783183,6127.79686315737,chp_biofuel_extraction
1452,181,PRT_1,2314847.0170960864,4327967.868956994,74836473.72438389,278825.4390389918,1847247.156756368,106473574.60433456,hydro_reservoir
1453,181,PRT_2,422604.37119006616,790124.8446585621,13662337.37555988,50903.08278111848,337238.14893520385,19438087.14429428,hydro_reservoir
1454,181,PRT_1,2232217.48189662,3575876.6445533764,11934639.18705018,263986.38203662424,2594730.2269887915,10680393.1252779,hydro_run_of_river
1455,181,PRT_2,304280.66456316377,487439.1185558275,1626848.625910631,35984.823348610145,353695.92982465634,1455878.3560794245,hydro_run_of_river
1456,182,PRT_1,11769.354771052138,184.87446304826625,20.284904547967663,24.754605224684624,84.02767664232456,21590.99124550844,ccgt
1457,182,PRT_2,10987.888558889725,172.59909628651013,18.93801953774044,23.11093928421261,78.44837416909172,20157.38418091734,ccgt
1458,182,PRT_1,3843.357961123606,31611.11772478649,357929.98555644305,437.61313950676816,929.4938932476912,14490.351101239075,chp_biofuel_extraction
1459,182,PRT_2,4281.099918023194,35211.488200969216,398696.6728895981,487.4553956771149,1035.359253662236,16140.739826770148,chp_biofuel_extraction
1460,182,PRT_1,2316119.5079189856,4330346.989198796,74877611.96174003,278978.7117216993,1848262.6040136763,106532104.0214254,hydro_reservoir
1461,182,PRT_2,422719.2340344825,790339.5986774237,13666050.765764326,50916.918115716006,337329.80944719363,19443370.36929528,hydro_reservoir
1462,182,PRT_1,2236408.773284212,3582590.838445753,11957048.092474662,264482.05230999354,2599602.185273188,10700447.01343401,hydro_run_of_river
1463,182,PRT_2,306022.3888604061,490229.25494991575,1636160.8238570625,36190.803052408366,355720.51063624275,1464211.9079672946,hydro_run_of_river
1464,183,PRT_1,6109.644931451612,95.97104922827504,10.530191898140153,12.850479170963046,43.62000115436565,11208.200686803177,ccgt
1465,183,PRT_2,5707.071428216429,89.64737544191581,9.836342044386733,12.003742171325948,40.74581503179118,10469.67583534715,ccgt
1466,183,PRT_1,2076.475976104992,17078.74395185299,193381.15878185752,236.4320940712037,502.1837046635312,7828.796133850868,chp_biofuel_extraction
1467,183,PRT_2,2155.540465850718,17729.039063181026,200744.39477469813,245.43454971835163,521.3049942063643,8126.887601688271,chp_biofuel_extraction
1468,183,PRT_1,2315104.5897529894,4328449.441248711,74844800.76683123,278856.4639009438,1847452.6996516904,106485421.90193054,hydro_reservoir
1469,183,PRT_2,422625.5127489399,790164.3721032827,13663020.859048624,50905.62930120875,337255.0198922176,19439059.570259955,hydro_reservoir
1470,183,PRT_1,2234124.976093232,3578932.33424428,11944837.680329882,264211.9660112159,2596947.498777896,10689519.829135932,hydro_run_of_river
1471,183,PRT_2,304742.14785695024,488178.3867254775,1629315.964620618,36039.399260717735,354232.35813477816,1458086.3949637895,hydro_run_of_river
1472,184,PRT_1,7743.6197387003,121.6377251846742,13.346406010433451,16.28723522831363,55.285815416579744,14205.74273094821,ccgt
1473,184,PRT_2,7198.961469617405,113.08216653254112,12.407667973002354,15.141649875863434,51.39721066250837,13206.562049566528,ccgt
1474,184,PRT_1,2516.2704898515603,20695.996440271647,234338.9996973814,286.5080588512896,608.5454640797071,9486.923474850204,chp_biofuel_extraction
1475,184,PRT_2,2577.080907371466,21196.154189448145,240002.24316435668,293.4320659291584,623.2521118347005,9716.192855789874,chp_biofuel_extraction
1476,184,PRT_1,2315346.877895104,4328902.436753967,74852633.67762281,278885.64772911905,1847646.0455092485,106496566.17383474,hydro_reservoir
1477,184,PRT_2,422649.7335192343,790209.6566144497,13663803.890076736,50908.54671512912,337274.3480589304,19440173.62746281,hydro_reservoir
1478,184,PRT_1,2230839.586466095,3573669.339876025,11927272.21455123,263823.42944240826,2593128.5609539137,10673800.369418357,hydro_run_of_river
1479,184,PRT_2,305077.9510632616,488716.3230387416,1631111.3497646211,36079.11200117845,354622.6958759715,1459693.0978434249,hydro_run_of_river
1480,185,PRT_1,8027.789270395723,126.10149491622184,13.836182377788807,16.884931933939814,57.31465267957349,14727.054390799522,ccgt
1481,185,PRT_2,7483.131001312828,117.54593626408877,12.897444340357708,15.73934658148962,53.426047925502125,13727.873709417843,ccgt
1482,185,PRT_1,2517.80306563064,20708.601676074475,234481.72770555,286.68256127989486,608.9161086675916,9492.701641066502,chp_biofuel_extraction
1483,185,PRT_2,2679.626647446661,22039.579520755226,249552.27613949467,305.1081480717211,648.0522059561947,10102.81408458418,chp_biofuel_extraction
1484,185,PRT_1,2315363.004339869,4328932.587659954,74853155.0279544,278887.5901741311,1847658.914406857,106497307.92489092,hydro_reservoir
1485,185,PRT_2,422652.3794316603,790214.6035607831,13663889.429533243,50908.86541769926,337276.45949617424,19440295.328703545,hydro_reservoir
1486,185,PRT_1,2232383.7427338315,3576142.984302754,11935528.107202068,264006.0443666819,2594923.488632594,10681188.626216829,hydro_run_of_river
1487,185,PRT_2,304821.6987357837,488305.8223951562,1629741.2865453807,36048.80710240942,354324.8280986445,1458467.018566236,hydro_run_of_river
1488,186,PRT_1,7009.515115153789,110.10632004484268,12.081150394765448,14.743185405445978,50.044652487179206,12859.02094299899,ccgt
1489,186,PRT_2,6559.5800233027,103.03868463655884,11.3056711464528,13.796832288204511,46.83232682077242,12033.610814901089,ccgt
1490,186,PRT_1,2321.852305305473,19096.93224128433,216232.9323754224,264.37117933680736,561.526550645201,8753.921817696548,chp_biofuel_extraction
1491,186,PRT_2,2598.468549717013,21372.064756946536,241994.0634926381,295.8673096426392,628.4245894316975,9796.82922896915,chp_biofuel_extraction
1492,186,PRT_1,2315229.927922361,4328683.780522878,74848852.81284097,278871.5609980069,1847552.7194695417,106491186.94939536,hydro_reservoir
1493,186,PRT_2,422637.947572072,790187.620946327,13663422.863288088,50907.127087020766,337264.9428769789,19439631.521692887,hydro_reservoir
1494,186,PRT_1,2231361.3836269705,3574505.227192518,11930062.023740694,263885.1381897743,2593735.0981200547,10676296.989418428,hydro_run_of_river
1495,186,PRT_2,304987.4298769024,488571.3136036106,1630627.374656128,36068.40678957679,354517.4740235606,1459259.9850914977,hydro_run_of_river
1496,187,PRT_1,4523.03171281883,71.0483348938005,7.795607180406084,9.51333923121683,32.29232643598388,8297.543919300026,ccgt
1497,187,PRT_2,4215.181386815454,66.21258435129053,7.265016115771114,8.865834466788456,30.094419401073985,7732.789621127772,ccgt
1498,187,PRT_1,1484.3817443123944,12208.846155528296,138239.7220545796,169.01495044848065,358.98913932632075,5596.463525106587,chp_biofuel_extraction
1499,187,PRT_2,1549.899358868044,12747.7199860992,144341.34440378702,176.47492927135087,374.83419545838825,5843.480130853472,chp_biofuel_extraction
1500,187,PRT_1,2314749.728601493,4327785.972928656,74833328.49369885,278813.7205508938,1847169.520569745,106469099.72815016,hydro_reservoir
1501,187,PRT_2,422596.7337590222,790110.565288947,13662090.465762638,50902.16284556841,337232.0542677478,19437735.85344091,hydro_reservoir
1502,187,PRT_1,2228719.624707129,3570273.2900723163,11915937.755033376,263572.7186405513,2590664.316810743,10663657.081329305,hydro_run_of_river
1503,187,PRT_2,304212.2605572203,487329.5394985756,1626482.9011833118,35976.73375779193,353616.41698896367,1455551.0664310162,hydro_run_of_river
1504,188,PRT_1,5399.221102213053,84.81162489940583,9.305750979751764,11.356237406897575,38.54790799688128,9904.921537174898,ccgt
1505,188,PRT_2,5020.328393285821,78.85993192400895,8.652715823277957,10.559308466062657,35.84279164622296,9209.83932403982,ccgt
1506,188,PRT_1,1775.160630968107,14600.46455561842,165319.81289013903,202.123670161512,429.31233122407247,6692.767383110192,chp_biofuel_extraction
1507,188,PRT_2,1836.231039021963,15102.760693011474,171007.2691442145,209.07728032994763,444.0818561859392,6923.016988675843,chp_biofuel_extraction
1508,188,PRT_1,2314930.7156610694,4328124.3564904025,74839179.60749963,278835.5206076466,1847313.9481836408,106477424.39887266,hydro_reservoir
1509,188,PRT_2,422613.7503972674,790142.3805506116,13662640.59507637,50904.21251519871,337245.63353945955,19438518.549786866,hydro_reservoir
1510,188,PRT_1,2231123.4751488827,3574124.1122799995,11928790.036638835,263857.0026703209,2593458.5532384035,10675158.67915322,hydro_run_of_river
1511,188,PRT_2,304567.77190334536,487899.04705319,1628383.656677485,36018.77722120784,354029.6634774036,1457252.0659832135,hydro_run_of_river
1512,189,PRT_1,7175.280675309453,112.71018572157882,12.366853275722738,15.091841817061251,51.22814089059222,13163.119411245589,ccgt
1513,189,PRT_2,6677.983994842461,104.8985886913704,11.509744632850866,14.045872582215422,47.67767568035317,12250.824006505798,ccgt
1514,189,PRT_1,2305.678157351259,18963.9019848652,214726.64214635736,262.5295554920637,557.6149265123474,8692.941527806654,chp_biofuel_extraction
1515,189,PRT_2,2356.020534951558,19377.96147163845,219415.0023432526,268.26164866026335,569.7899393590213,8882.743969858191,chp_biofuel_extraction
1516,189,PRT_1,2315249.1625366486,4328719.742637001,74849474.64689572,278873.8778248788,1847568.0686854047,106492071.66364394,hydro_reservoir
1517,189,PRT_2,422642.73531145975,790196.5723725263,13663577.645669064,50907.70377460613,337268.7634914327,19439851.738287386,hydro_reservoir
1518,189,PRT_1,2229454.9453773657,3571451.2290644986,11919869.176123492,263659.67909352994,2591519.053764048,10667175.337903744,hydro_run_of_river
1519,189,PRT_2,304632.5748371552,488002.85741189774,1628730.1281300003,36026.44094222991,354104.9904258383,1457562.1257396543,hydro_run_of_river
1520,190,PRT_1,7127.919086693548,111.9662240996542,12.285223881163514,14.992225699456888,50.89000134675993,13076.234134603706,ccgt
1521,190,PRT_2,6654.303200534508,104.52660788040806,11.468929935571254,13.99606452341324,47.50860590843702,12207.381368184855,ccgt
1522,190,PRT_1,2249.6159880040377,18502.79795732783,209505.6006332615,256.14619433139114,544.0566151144607,8481.574143983555,chp_biofuel_extraction
1523,190,PRT_2,2485.0989932020684,20439.61494778199,231436.0139598093,282.9588040980526,601.0068179082682,9369.399701272216,chp_biofuel_extraction
1524,190,PRT_1,2315205.24918506,4328637.639770899,74848054.97624016,278868.588421542,1847533.0258453088,106490051.82756756,hydro_reservoir
1525,190,PRT_2,422638.2392981278,790188.1663737299,13663432.294472598,50907.16222569082,337265.17567427555,19439644.93990832,hydro_reservoir
1526,190,PRT_1,2230808.913186522,3573620.203147672,11927108.218647,263819.8019606932,2593092.9063251363,10673653.608322306,hydro_run_of_river
1527,190,PRT_2,304812.3321585407,488290.81770808,1629691.207769133,36047.699392762624,354313.9403866303,1458422.2027147317,hydro_run_of_river
1528,191,PRT_1,5138.7323648255815,80.71983597882048,8.856789309676023,10.80834876007357,36.68814050580367,9427.052515644533,ccgt
1529,191,PRT_2,4830.882038822206,75.88408543631047,8.32619824504105,10.160843995645198,34.490233470893784,8862.298217472278,ccgt
1530,191,PRT_1,1853.0072703179587,15240.74300635314,172569.6310907742,210.9874587002148,448.1390906926047,6986.267272436427,chp_biofuel_extraction
1531,191,PRT_2,1813.146616349578,14912.894328731374,168857.42852117494,206.44883749908243,438.4990220809271,6835.983360042805,chp_biofuel_extraction
1532,191,PRT_1,2314964.168703015,4328186.902174671,74840261.10777855,278839.5500571259,1847340.6437000888,106478963.10312869,hydro_reservoir
1533,191,PRT_2,422618.0394138023,790150.3995365816,13662779.254292658,50904.72913116059,337249.0561732408,19438715.827152763,hydro_reservoir
1534,191,PRT_1,2232822.4335923465,3576845.7403773144,11937873.585254043,264057.9248010532,2595433.423009564,10683287.611135373,hydro_run_of_river
1535,191,PRT_2,304677.08136703586,488074.1541659197,1628968.0840549497,36031.70437103804,354156.7248286536,1457775.0741820098,hydro_run_of_river
1536,192,PRT_1,4428.308535587023,69.56041164995129,7.632348391287632,9.314106996008098,31.616047348319302,8123.773366016255,ccgt
1537,192,PRT_2,4215.181386815454,66.21258435129053,7.265016115771114,8.865834466788456,30.094419401073985,7732.789621127772,ccgt
1538,192,PRT_1,1598.7912629631433,13149.849517559054,148894.6227358084,182.041868355335,386.6584196772433,6027.813951307442,chp_biofuel_extraction
1539,192,PRT_2,1699.968631807018,13982.02017404218,158317.2199893673,193.5621447580716,411.1275811309834,6409.276103122907,chp_biofuel_extraction
1540,192,PRT_1,2314799.7574750334,4327879.50971774,74834945.8724943,278819.74657443934,1847209.4435943428,106471400.853434,hydro_reservoir
1541,192,PRT_2,422603.2718547453,790122.7892795625,13662301.83525063,50902.95036517425,337237.2716659801,19438036.579328023,hydro_reservoir
1542,192,PRT_1,2235903.103000789,3581780.7854061173,11954344.506274298,264422.25075852865,2599014.393993921,10698027.554997483,hydro_run_of_river
1543,192,PRT_2,304745.2786623092,488183.4020852498,1629332.703595483,36039.76951585026,354235.9973838054,1458101.374790936,hydro_run_of_river
1544,193,PRT_1,6322.772080223182,99.3188765269358,10.897524173656668,13.298751700182686,45.141629101610974,11599.184431691656,ccgt
1545,193,PRT_2,5991.240959911853,94.11114517346348,10.32611841174209,12.601438876952136,42.77465229478493,10990.987495198462,ccgt
1546,193,PRT_1,2153.597378702243,17713.05742493101,200563.4360500558,245.2133055677988,520.8350698181537,8119.561712378319,chp_biofuel_extraction
1547,193,PRT_2,2460.3998924767243,20236.46806720963,229135.79918530665,280.14651049419285,595.0334832553062,9276.278361804149,chp_biofuel_extraction
1548,193,PRT_1,2315155.1999335964,4328544.064882107,74846436.93864872,278862.55994345684,1847493.086559136,106487749.7649819,hydro_reservoir
1549,193,PRT_2,422633.6070744684,790179.5057084624,13663282.539745126,50906.604270117066,337261.4791613219,19439431.87640661,hydro_reservoir
1550,193,PRT_1,2234098.039970318,3578889.1842136,11944693.665281754,264208.78049291763,2596916.1882210653,10689390.949049504,hydro_run_of_river
1551,193,PRT_2,304847.9578812534,488347.8879491413,1629881.6821067824,36051.91256003806,354355.3517367029,1458592.6595483643,hydro_run_of_river
1552,194,PRT_1,5399.221102213053,84.81162489940583,9.305750979751764,11.356237406897575,38.54790799688128,9904.921537174898,ccgt
1553,194,PRT_2,5138.7323648255815,80.71983597882048,8.856789309676023,10.80834876007357,36.68814050580367,9427.052515644533,ccgt
1554,194,PRT_1,1989.3654635190965,16362.27135256011,185268.60074613185,226.5135006738786,481.1165310343035,7500.369293377882,chp_biofuel_extraction
1555,194,PRT_2,2132.004480671997,17535.458656209023,198552.5003635376,242.754690993344,515.6129523209934,8038.151477652217,chp_biofuel_extraction
1556,194,PRT_1,2315039.501594336,4328327.748775204,74842696.53780924,278848.62397274177,1847400.759322536,106482428.11060657,hydro_reservoir
1557,194,PRT_2,422625.21029766137,790163.8066234018,13663011.081129396,50905.5928706758,337254.7785361971,19439045.658727776,hydro_reservoir
1558,194,PRT_1,2231140.728599488,3574151.75125853,11928882.28289592,263859.0430969548,2593478.608654225,10675241.23098194,hydro_run_of_river
1559,194,PRT_2,304737.6613741127,488171.19965283567,1629291.9774624128,36038.86868052923,354227.14304586954,1458064.928686044,hydro_run_of_river
1560,195,PRT_1,5920.198576987997,92.9952027405766,10.203674319903252,12.452014700545584,42.26744297903649,10860.659580235631,ccgt
1561,195,PRT_2,5612.348250984621,88.15945219806662,9.673083255268285,11.804509936117215,40.069535944126606,10295.905282063382,ccgt
1562,195,PRT_1,2109.8505504369105,17353.245470809215,196489.31603117185,240.2321960655605,510.2551524300543,7954.626021364789,chp_biofuel_extraction
1563,195,PRT_2,2281.6358748169487,18766.157348208333,212487.5965182125,259.7920486433203,551.8004395399071,8602.296545288424,chp_biofuel_extraction
1564,195,PRT_1,2315109.5330081056,4328458.6834358405,74844960.57686572,278857.05932054087,1847456.644367644,106485649.2716178,hydro_reservoir
1565,195,PRT_2,422631.0887921918,790174.7973866177,13663201.126431836,50906.30094071511,337259.46957289515,19439316.04563513,hydro_reservoir
1566,195,PRT_1,2227555.5990263373,3568408.591726674,11909714.245622944,263435.058699008,2589311.253032936,10658087.61868527,hydro_run_of_river
1567,195,PRT_2,304596.29797583143,487944.7440863827,1628536.1724539744,36022.150770035594,354062.8221920617,1457388.5534316555,hydro_run_of_river
1568,196,PRT_1,4309.904564047261,67.70050759513974,7.428274904889566,9.065066701997187,30.770698488738564,7906.560174411542,ccgt
1569,196,PRT_2,4096.777415275694,64.35268029647898,7.060942629373049,8.616794172777546,29.24907054149325,7515.576429523059,ccgt
1570,196,PRT_1,1565.471423480477,12875.798185595786,145791.5629153573,178.24799859057111,378.6002092174303,5902.190426872677,chp_biofuel_extraction
1571,196,PRT_2,1643.5917370765928,13518.32757129529,153066.8682603082,187.1429482772391,397.49315521951337,6196.722131594677,chp_biofuel_extraction
1572,196,PRT_1,2314814.123910764,4327906.370012079,74835410.32365766,278821.4770247544,1847220.9080053205,106472061.6512125,hydro_reservoir
1573,196,PRT_2,422605.92312978255,790127.746252135,13662387.548074502,50903.26971367583,337239.38738258614,19438158.52722713,hydro_reservoir
1574,196,PRT_1,2231832.5849061394,3575260.062983712,11932581.320044464,263940.86336973886,2594282.8226191103,10678551.525521414,hydro_run_of_river
1575,196,PRT_2,304378.34310647834,487595.5936414969,1627370.8681115946,35996.37500316951,353809.4713907995,1456345.7143233973,hydro_run_of_river
1576,197,PRT_1,4996.64759897787,78.48795111304663,8.611901125998342,10.509500407260475,35.6737218743068,9166.396685718875,ccgt
1577,197,PRT_2,4736.1588615903975,74.39616219246129,8.162939455922599,9.961611760436467,33.8139543832292,8688.527664188507,ccgt
1578,197,PRT_1,1857.454476819752,15277.320699530988,172983.79718590627,211.4938273546493,449.2146218628057,7003.034272617659,chp_biofuel_extraction
1579,197,PRT_2,1913.694534427045,15739.887834795478,178221.40534280744,217.89744326149912,462.8159545075003,7215.072336448004,chp_biofuel_extraction
1580,197,PRT_1,2314964.5397957186,4328187.595990412,74840273.1048,278839.59475558135,1847340.9398319435,106478980.17188802,hydro_reservoir
1581,197,PRT_2,422617.7348174792,790149.8300462052,13662769.407026485,50904.69244225507,337248.8131054754,19438701.81695724,hydro_reservoir
1582,197,PRT_1,2228381.011096998,3569730.851663058,11914127.34395403,263532.6735362674,2590270.712255361,10662036.931633716,hydro_run_of_river
1583,197,PRT_2,304507.99634529336,487803.290244686,1628064.0642885978,36011.708047423344,353960.18035195966,1456966.060491161,hydro_run_of_river
1584,198,PRT_1,5304.497924981245,83.32370165555663,9.142492190633314,11.157005171688844,37.8716289092167,9731.15098389113,ccgt
1585,198,PRT_2,5067.689981901724,79.60389354593356,8.73434521783718,10.658924583667025,36.18093119005523,9296.724600681706,ccgt
1586,198,PRT_1,1828.2534347433616,15037.145938787826,170264.31888740824,208.16893286676185,442.1525187329327,6892.939569889202,chp_biofuel_extraction
1587,198,PRT_2,2002.2144693812008,16467.952749157033,186465.2221717596,227.97651657084492,484.2239887845146,7548.813026209196,chp_biofuel_extraction
1588,198,PRT_1,2314954.917125964,4328169.604907109,74839962.0144053,278838.43569621386,1847333.2609446496,106478537.56810535,hydro_reservoir
1589,198,PRT_2,422618.898504136,790152.0057400728,13662807.02774408,50904.83260937652,337249.74172704393,19438755.34182396,hydro_reservoir
1590,198,PRT_1,2231433.2879335955,3574620.4135185764,11930446.46296426,263893.6417329608,2593818.679706242,10676641.026802056,hydro_run_of_river
1591,198,PRT_2,304678.40517661953,488076.2748283598,1628975.161855326,36031.86092733478,354158.2636252849,1457781.4081556888,hydro_run_of_river
1592,199,PRT_1,10324.826318267067,162.18363357956554,17.79520801391127,21.716313637751504,73.71442055543966,18940.99030793095,ccgt
1593,199,PRT_2,9803.848843492124,154.00005573839485,16.89728467375978,20.62053634410349,69.99488557328445,17985.25226487021,ccgt
1594,199,PRT_1,3438.0327186940126,28277.370495183222,320182.2504674969,391.4619213128998,831.4683277322415,12962.180909336736,chp_biofuel_extraction
1595,199,PRT_2,3770.122732823306,31008.7675282085,351109.6257375294,429.27441631127897,911.7823768694903,14214.237301331532,chp_biofuel_extraction
1596,199,PRT_1,2315868.8294351976,4329878.306639967,74869507.80037355,278948.5172692006,1848062.562666228,106520573.82783246,hydro_reservoir
1597,199,PRT_2,422700.53246376006,790304.633171458,13665446.164425386,50914.66549442877,337314.8855999205,19442510.17288886,hydro_reservoir
1598,199,PRT_1,2229869.662104611,3572115.5800388493,11922086.475533005,263708.72430049704,2592001.1206041053,10669159.614847422,hydro_run_of_river
1599,199,PRT_2,305949.10734394065,490111.8624174536,1635769.0213265342,36182.13663770695,355635.32818095124,1463861.281108122,hydro_run_of_river
1600,200,PRT_1,4617.754890050638,72.53625813764975,7.958865969524534,9.712571466425556,32.96860552364846,8471.314472583794,ccgt
1601,200,PRT_2,4380.946946971118,68.81645002802668,7.550718996728406,9.214490878403735,31.277907804487008,8036.88808937437,ccgt
1602,200,PRT_1,1664.8972771482609,13693.562858304243,155051.04244529485,189.5688436463304,402.6457768564451,6277.048960155225,chp_biofuel_extraction
1603,200,PRT_2,1814.00869022531,14919.984773870468,168937.71302576977,206.54699511517288,438.7075096616123,6839.233578539474,chp_biofuel_extraction
1604,200,PRT_1,2314848.5711808475,4327970.774561061,74836523.96624547,278825.6262299217,1847248.396915496,106473646.08593072,hydro_reservoir
1605,200,PRT_2,422607.6166424379,790130.9125384183,13662442.297487486,50903.47369882309,337240.7388051269,19438236.421941,hydro_reservoir
