scenario,location,tech_type,value
5,PRT-8_1,wind_onshore,9.9981605884944
5,PRT-9_1,wind_onshore,0.0094658785649246
5,PRT_1,battery,0.0115508769100289
5,PRT_2,battery,0.0317401752830865
5,PRT_1,ccgt,0.060212664804938
5,PRT_2,ccgt,0.068100487475524
5,PRT-10_1,roof_mounted_pv,0.0089818533798095
5,PRT-11_1,roof_mounted_pv,0.0083705514364191
5,PRT-12_1,roof_mounted_pv,0.0107422119893862
5,PRT-14_1,roof_mounted_pv,0.0098312899148929
5,PRT-15_1,roof_mounted_pv,0.009674323793912
5,PRT-16_1,roof_mounted_pv,0.0099610858888477
5,PRT-17_1,roof_mounted_pv,0.0105834332600008
5,PRT-18_1,roof_mounted_pv,0.0081368065358101
5,PRT-19_1,roof_mounted_pv,0.0088160384612582
