spores,techs,locs,carriers,unit,storage_capacity
135,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
135,battery,PRT_2,electricity,twh,0.003251997330608
135,heat_storage_big,PRT_2,heat,twh,0.0159243719225188
135,heat_storage_small,PRT_2,heat,twh,0.0010841548738525
135,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
135,hydrogen_storage,PRT_2,hydrogen,twh,0.0012337804155724
135,methane_storage,PRT_2,methane,twh,1.785
135,pumped_hydro,PRT_2,electricity,twh,0.0058
136,battery,PRT_1,electricity,twh,0.0022123867079181
136,heat_storage_big,PRT_1,heat,twh,0.0531914670521914
136,heat_storage_small,PRT_1,heat,twh,0.0016873933173265
136,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
136,hydrogen_storage,PRT_1,hydrogen,twh,0.0040012075660799
136,methane_storage,PRT_1,methane,twh,1.785
136,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
136,battery,PRT_2,electricity,twh,0.0028106709456038
136,heat_storage_big,PRT_2,heat,twh,0.0746806225479752
136,heat_storage_small,PRT_2,heat,twh,0.001899022700002
136,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
136,hydrogen_storage,PRT_2,hydrogen,twh,0.0040027589937319
136,methane_storage,PRT_2,methane,twh,1.785
136,pumped_hydro,PRT_2,electricity,twh,0.0058
137,battery,PRT_1,electricity,twh,0.0005724870107198
137,heat_storage_big,PRT_1,heat,twh,0.0251053465931845
137,heat_storage_small,PRT_1,heat,twh,0.0013970306467869
137,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
137,hydrogen_storage,PRT_1,hydrogen,twh,0.0011427271597045
137,methane_storage,PRT_1,methane,twh,1.785
137,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
137,battery,PRT_2,electricity,twh,0.0032850685091765
137,heat_storage_big,PRT_2,heat,twh,0.0208358082202298
137,heat_storage_small,PRT_2,heat,twh,0.0011209239741813
137,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
137,hydrogen_storage,PRT_2,hydrogen,twh,0.0011429311656823
137,methane_storage,PRT_2,methane,twh,1.785
137,pumped_hydro,PRT_2,electricity,twh,0.0058
138,battery,PRT_1,electricity,twh,0.0025485549412958
138,heat_storage_big,PRT_1,heat,twh,0.0594778532736717
138,heat_storage_small,PRT_1,heat,twh,0.0015011872724752
138,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
138,hydrogen_storage,PRT_1,hydrogen,twh,0.0046713610186237
138,methane_storage,PRT_1,methane,twh,1.785
138,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
138,battery,PRT_2,electricity,twh,0.0024830480984103
138,heat_storage_big,PRT_2,heat,twh,0.083758179009207
138,heat_storage_small,PRT_2,heat,twh,0.0019269497869339
138,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
138,hydrogen_storage,PRT_2,hydrogen,twh,0.0046731109097176
138,methane_storage,PRT_2,methane,twh,1.785
138,pumped_hydro,PRT_2,electricity,twh,0.0058
139,battery,PRT_1,electricity,twh,0.0006670525816415
139,heat_storage_big,PRT_1,heat,twh,0.0200452728881534
139,heat_storage_small,PRT_1,heat,twh,0.0014785330287819
139,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
139,hydrogen_storage,PRT_1,hydrogen,twh,0.0012457572034957
139,methane_storage,PRT_1,methane,twh,1.785
139,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
139,battery,PRT_2,electricity,twh,0.0028441750332701
139,heat_storage_big,PRT_2,heat,twh,0.0186765615649113
139,heat_storage_small,PRT_2,heat,twh,0.0011345914521004
139,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
139,hydrogen_storage,PRT_2,hydrogen,twh,0.0012462062387748
139,methane_storage,PRT_2,methane,twh,1.785
139,pumped_hydro,PRT_2,electricity,twh,0.0058
140,battery,PRT_1,electricity,twh,0.0020780693978051
140,heat_storage_big,PRT_1,heat,twh,0.0460310425276375
140,heat_storage_small,PRT_1,heat,twh,0.0014992287028119
140,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
140,hydrogen_storage,PRT_1,hydrogen,twh,0.0035064426059539
140,methane_storage,PRT_1,methane,twh,1.785
140,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
140,battery,PRT_2,electricity,twh,0.0030624530663737
140,heat_storage_big,PRT_2,heat,twh,0.0540655436437504
140,heat_storage_small,PRT_2,heat,twh,0.001678943392538
140,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
140,hydrogen_storage,PRT_2,hydrogen,twh,0.0035078284433512
140,methane_storage,PRT_2,methane,twh,1.785
140,pumped_hydro,PRT_2,electricity,twh,0.0058
141,battery,PRT_1,electricity,twh,0.0011732226681883
141,heat_storage_big,PRT_1,heat,twh,0.0549980729690094
141,heat_storage_small,PRT_1,heat,twh,0.0010492596404057
141,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
141,hydrogen_storage,PRT_1,hydrogen,twh,0.0034210087516911
141,methane_storage,PRT_1,methane,twh,1.785
141,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
141,battery,PRT_2,electricity,twh,0.0013310685402433
141,heat_storage_big,PRT_2,heat,twh,0.0552405873087383
141,heat_storage_small,PRT_2,heat,twh,0.0019569076108514
141,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
141,hydrogen_storage,PRT_2,hydrogen,twh,0.0034210082782395
141,methane_storage,PRT_2,methane,twh,1.785
141,pumped_hydro,PRT_2,electricity,twh,0.0058
142,battery,PRT_1,electricity,twh,0.0009417904676022
142,heat_storage_big,PRT_1,heat,twh,0.1306323245817142
142,heat_storage_small,PRT_1,heat,twh,0.0015792729143263
142,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
142,hydrogen_storage,PRT_1,hydrogen,twh,0.0082709184325411
142,methane_storage,PRT_1,methane,twh,1.785
142,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
142,battery,PRT_2,electricity,twh,0.0014409584126492
142,heat_storage_big,PRT_2,heat,twh,0.1435000027817498
142,heat_storage_small,PRT_2,heat,twh,0.0020562807824821
142,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
142,hydrogen_storage,PRT_2,hydrogen,twh,0.0082701094647831
142,methane_storage,PRT_2,methane,twh,1.785
142,pumped_hydro,PRT_2,electricity,twh,0.0058
143,battery,PRT_1,electricity,twh,0.0011690646217617
143,heat_storage_big,PRT_1,heat,twh,0.052009954838686
143,heat_storage_small,PRT_1,heat,twh,0.0011083489809258
143,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
143,hydrogen_storage,PRT_1,hydrogen,twh,0.0040858168717967
143,methane_storage,PRT_1,methane,twh,1.785
143,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
143,battery,PRT_2,electricity,twh,0.0014712585119659
143,heat_storage_big,PRT_2,heat,twh,0.0554496328854211
143,heat_storage_small,PRT_2,heat,twh,0.0016270899661918
143,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
143,hydrogen_storage,PRT_2,hydrogen,twh,0.0040851912441499
143,methane_storage,PRT_2,methane,twh,1.785
143,pumped_hydro,PRT_2,electricity,twh,0.0058
144,battery,PRT_1,electricity,twh,0.0009758648279492
144,heat_storage_big,PRT_1,heat,twh,0.1285394725463299
144,heat_storage_small,PRT_1,heat,twh,0.001503730240448
144,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
144,hydrogen_storage,PRT_1,hydrogen,twh,0.0084928569884307
144,methane_storage,PRT_1,methane,twh,1.785
144,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
144,battery,PRT_2,electricity,twh,0.0015027920147065
144,heat_storage_big,PRT_2,heat,twh,0.1321634167164678
144,heat_storage_small,PRT_2,heat,twh,0.0021250843013791
144,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
144,hydrogen_storage,PRT_2,hydrogen,twh,0.0084921788292187
144,methane_storage,PRT_2,methane,twh,1.785
144,pumped_hydro,PRT_2,electricity,twh,0.0058
145,battery,PRT_1,electricity,twh,0.0011454819567605
145,heat_storage_big,PRT_1,heat,twh,0.0509133940187496
145,heat_storage_small,PRT_1,heat,twh,0.0008346715196018
145,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
145,hydrogen_storage,PRT_1,hydrogen,twh,0.0036172619986609
145,methane_storage,PRT_1,methane,twh,1.785
145,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
145,battery,PRT_2,electricity,twh,0.0013002458162599
145,heat_storage_big,PRT_2,heat,twh,0.0519773424535886
145,heat_storage_small,PRT_2,heat,twh,0.0018701527954512
145,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
145,hydrogen_storage,PRT_2,hydrogen,twh,0.0036165583044854
145,methane_storage,PRT_2,methane,twh,1.785
145,pumped_hydro,PRT_2,electricity,twh,0.0058
146,battery,PRT_1,electricity,twh,0.0010039406240529
146,heat_storage_big,PRT_1,heat,twh,0.1210668678708418
146,heat_storage_small,PRT_1,heat,twh,0.0016281136296052
146,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
146,hydrogen_storage,PRT_1,hydrogen,twh,0.0091198199731938
146,methane_storage,PRT_1,methane,twh,1.785
146,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
146,battery,PRT_2,electricity,twh,0.0014571852774107
146,heat_storage_big,PRT_2,heat,twh,0.1262705140142165
146,heat_storage_small,PRT_2,heat,twh,0.0021568367623184
146,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
146,hydrogen_storage,PRT_2,hydrogen,twh,0.009120743654983
146,methane_storage,PRT_2,methane,twh,1.785
146,pumped_hydro,PRT_2,electricity,twh,0.0058
147,battery,PRT_1,electricity,twh,0.0011626486196772
147,heat_storage_big,PRT_1,heat,twh,0.0584533192064564
147,heat_storage_small,PRT_1,heat,twh,0.0011928012179112
147,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
147,hydrogen_storage,PRT_1,hydrogen,twh,0.0039992021376223
147,methane_storage,PRT_1,methane,twh,1.785
147,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
147,battery,PRT_2,electricity,twh,0.0012094187727539
147,heat_storage_big,PRT_2,heat,twh,0.062859449434673
147,heat_storage_small,PRT_2,heat,twh,0.0022232367743532
147,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
147,hydrogen_storage,PRT_2,hydrogen,twh,0.0039971763015318
147,methane_storage,PRT_2,methane,twh,1.785
147,pumped_hydro,PRT_2,electricity,twh,0.0058
148,battery,PRT_1,electricity,twh,0.0010175995544928
148,heat_storage_big,PRT_1,heat,twh,0.1206320498075533
148,heat_storage_small,PRT_1,heat,twh,0.0015902202964084
148,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
148,hydrogen_storage,PRT_1,hydrogen,twh,0.0086625130953735
148,methane_storage,PRT_1,methane,twh,1.785
148,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
148,battery,PRT_2,electricity,twh,0.0014047276492822
148,heat_storage_big,PRT_2,heat,twh,0.1356116481423403
148,heat_storage_small,PRT_2,heat,twh,0.0022553199331299
148,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
148,hydrogen_storage,PRT_2,hydrogen,twh,0.0086620031829894
148,methane_storage,PRT_2,methane,twh,1.785
148,pumped_hydro,PRT_2,electricity,twh,0.0058
149,battery,PRT_1,electricity,twh,0.0011597442344662
149,heat_storage_big,PRT_1,heat,twh,0.0530266913401317
149,heat_storage_small,PRT_1,heat,twh,0.0009956428544044
149,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
149,hydrogen_storage,PRT_1,hydrogen,twh,0.0037557734048268
149,methane_storage,PRT_1,methane,twh,1.785
149,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
149,battery,PRT_2,electricity,twh,0.001255052492282
149,heat_storage_big,PRT_2,heat,twh,0.0555820799838569
149,heat_storage_small,PRT_2,heat,twh,0.0020524297545551
149,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
149,hydrogen_storage,PRT_2,hydrogen,twh,0.0037539107933141
149,methane_storage,PRT_2,methane,twh,1.785
149,pumped_hydro,PRT_2,electricity,twh,0.0058
150,battery,PRT_1,electricity,twh,0.001023375919933
150,heat_storage_big,PRT_1,heat,twh,0.1356356213489977
150,heat_storage_small,PRT_1,heat,twh,0.0015917585693521
150,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
150,hydrogen_storage,PRT_1,hydrogen,twh,0.0089226515461738
150,methane_storage,PRT_1,methane,twh,1.785
150,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
150,battery,PRT_2,electricity,twh,0.0015175546496599
150,heat_storage_big,PRT_2,heat,twh,0.1422614790679332
150,heat_storage_small,PRT_2,heat,twh,0.0020512646999558
150,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
150,hydrogen_storage,PRT_2,hydrogen,twh,0.0089227399260455
150,methane_storage,PRT_2,methane,twh,1.785
150,pumped_hydro,PRT_2,electricity,twh,0.0058
151,battery,PRT_1,electricity,twh,7.717275935252428e-08
151,heat_storage_big,PRT_1,heat,twh,2.45011712458588e-05
151,heat_storage_small,PRT_1,heat,twh,6.852664352243797e-07
151,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
151,hydrogen_storage,PRT_1,hydrogen,twh,8.096323858510662e-07
151,methane_storage,PRT_1,methane,twh,1.785
151,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
151,battery,PRT_2,electricity,twh,8.937136708090776e-08
151,heat_storage_big,PRT_2,heat,twh,3.193611662363569e-05
151,heat_storage_small,PRT_2,heat,twh,7.339630545075924e-07
151,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
151,hydrogen_storage,PRT_2,hydrogen,twh,8.096410605857581e-07
151,methane_storage,PRT_2,methane,twh,1.785
151,pumped_hydro,PRT_2,electricity,twh,0.0058
152,battery,PRT_1,electricity,twh,6.807742470746644e-08
152,heat_storage_big,PRT_1,heat,twh,2.0918752179507816e-05
152,heat_storage_small,PRT_1,heat,twh,5.616218322307805e-07
152,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
152,hydrogen_storage,PRT_1,hydrogen,twh,6.926701990623678e-07
152,methane_storage,PRT_1,methane,twh,1.785
152,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
152,battery,PRT_2,electricity,twh,7.881100573083467e-08
152,heat_storage_big,PRT_2,heat,twh,2.6765482190433136e-05
152,heat_storage_small,PRT_2,heat,twh,5.925579171667456e-07
152,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
152,hydrogen_storage,PRT_2,hydrogen,twh,6.927395963630679e-07
152,methane_storage,PRT_2,methane,twh,1.785
152,pumped_hydro,PRT_2,electricity,twh,0.0058
153,battery,PRT_1,electricity,twh,8.435725889887318e-08
153,heat_storage_big,PRT_1,heat,twh,2.4241832951013807e-05
153,heat_storage_small,PRT_1,heat,twh,6.959469067977948e-07
153,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
153,hydrogen_storage,PRT_1,hydrogen,twh,8.5515622938084e-07
153,methane_storage,PRT_1,methane,twh,1.785
153,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
153,battery,PRT_2,electricity,twh,9.7425649118866e-08
153,heat_storage_big,PRT_2,heat,twh,3.2704969574811033e-05
153,heat_storage_small,PRT_2,heat,twh,6.063368502181598e-07
153,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
153,hydrogen_storage,PRT_2,hydrogen,twh,8.552629261799423e-07
153,methane_storage,PRT_2,methane,twh,1.785
153,pumped_hydro,PRT_2,electricity,twh,0.0058
154,battery,PRT_1,electricity,twh,3.913113733161933e-08
154,heat_storage_big,PRT_1,heat,twh,1.2553599377952876e-05
154,heat_storage_small,PRT_1,heat,twh,3.364642533253369e-07
154,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
154,hydrogen_storage,PRT_1,hydrogen,twh,3.944850181291849e-07
154,methane_storage,PRT_1,methane,twh,1.785
154,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
154,battery,PRT_2,electricity,twh,4.581944768050713e-08
154,heat_storage_big,PRT_2,heat,twh,1.6085628153074622e-05
154,heat_storage_small,PRT_2,heat,twh,2.78735032580944e-07
154,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
154,hydrogen_storage,PRT_2,hydrogen,twh,3.945193317002449e-07
154,methane_storage,PRT_2,methane,twh,1.785
154,pumped_hydro,PRT_2,electricity,twh,0.0058
155,battery,PRT_1,electricity,twh,3.1350100924511744e-08
155,heat_storage_big,PRT_1,heat,twh,8.97054331639802e-06
155,heat_storage_small,PRT_1,heat,twh,2.533896514860935e-07
155,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
155,hydrogen_storage,PRT_1,hydrogen,twh,3.221289771148447e-07
155,methane_storage,PRT_1,methane,twh,1.785
155,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
155,battery,PRT_2,electricity,twh,3.6187942265585064e-08
155,heat_storage_big,PRT_2,heat,twh,1.2194463687217812e-05
155,heat_storage_small,PRT_2,heat,twh,2.241918521985632e-07
155,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
155,hydrogen_storage,PRT_2,hydrogen,twh,3.221651415799752e-07
155,methane_storage,PRT_2,methane,twh,1.785
155,pumped_hydro,PRT_2,electricity,twh,0.0058
156,battery,PRT_1,electricity,twh,7.359289676496556e-08
156,heat_storage_big,PRT_1,heat,twh,2.2863895755157756e-05
156,heat_storage_small,PRT_1,heat,twh,6.17641827959989e-07
156,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
156,hydrogen_storage,PRT_1,hydrogen,twh,7.410234764924854e-07
156,methane_storage,PRT_1,methane,twh,1.785
156,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
156,battery,PRT_2,electricity,twh,8.575759008548995e-08
156,heat_storage_big,PRT_2,heat,twh,2.980100294855957e-05
156,heat_storage_small,PRT_2,heat,twh,5.38346353213513e-07
156,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
156,hydrogen_storage,PRT_2,hydrogen,twh,7.411093981038058e-07
156,methane_storage,PRT_2,methane,twh,1.785
156,pumped_hydro,PRT_2,electricity,twh,0.0058
157,battery,PRT_1,electricity,twh,2.7352278133513123e-08
157,heat_storage_big,PRT_1,heat,twh,8.33719871247041e-06
157,heat_storage_small,PRT_1,heat,twh,2.229308515045748e-07
157,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
157,hydrogen_storage,PRT_1,hydrogen,twh,2.728102151934082e-07
157,methane_storage,PRT_1,methane,twh,1.785
157,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
157,battery,PRT_2,electricity,twh,3.1961905035096166e-08
157,heat_storage_big,PRT_2,heat,twh,1.0943299161750956e-05
157,heat_storage_small,PRT_2,heat,twh,2.0936817523318362e-07
157,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
157,hydrogen_storage,PRT_2,hydrogen,twh,2.728435526666495e-07
157,methane_storage,PRT_2,methane,twh,1.785
157,pumped_hydro,PRT_2,electricity,twh,0.0058
158,battery,PRT_1,electricity,twh,5.7810268115382046e-08
158,heat_storage_big,PRT_1,heat,twh,1.8151893586632616e-05
158,heat_storage_small,PRT_1,heat,twh,4.880995457826891e-07
158,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
158,hydrogen_storage,PRT_1,hydrogen,twh,5.86088184968541e-07
158,methane_storage,PRT_1,methane,twh,1.785
158,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
158,battery,PRT_2,electricity,twh,6.705161721292608e-08
158,heat_storage_big,PRT_2,heat,twh,2.3751188753150456e-05
158,heat_storage_small,PRT_2,heat,twh,4.251678943097658e-07
158,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
158,hydrogen_storage,PRT_2,hydrogen,twh,5.861530129629107e-07
158,methane_storage,PRT_2,methane,twh,1.785
158,pumped_hydro,PRT_2,electricity,twh,0.0058
159,battery,PRT_1,electricity,twh,3.102089258348737e-08
159,heat_storage_big,PRT_1,heat,twh,9.003913401258482e-06
159,heat_storage_small,PRT_1,heat,twh,2.4577932256618345e-07
159,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
159,hydrogen_storage,PRT_1,hydrogen,twh,3.171517886215756e-07
159,methane_storage,PRT_1,methane,twh,1.785
159,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
159,battery,PRT_2,electricity,twh,3.5968200711876015e-08
159,heat_storage_big,PRT_2,heat,twh,1.2005287543472696e-05
159,heat_storage_small,PRT_2,heat,twh,2.272367337258816e-07
159,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
159,hydrogen_storage,PRT_2,hydrogen,twh,3.171849514679129e-07
159,methane_storage,PRT_2,methane,twh,1.785
159,pumped_hydro,PRT_2,electricity,twh,0.0058
160,battery,PRT_1,electricity,twh,4.940746555836035e-08
160,heat_storage_big,PRT_1,heat,twh,1.5363096649751274e-05
160,heat_storage_small,PRT_1,heat,twh,4.153688521562441e-07
160,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
160,hydrogen_storage,PRT_1,hydrogen,twh,5.024539156449783e-07
160,methane_storage,PRT_1,methane,twh,1.785
160,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
160,battery,PRT_2,electricity,twh,5.7368488085583995e-08
160,heat_storage_big,PRT_2,heat,twh,2.0062104152241077e-05
160,heat_storage_small,PRT_2,heat,twh,3.621175875826396e-07
160,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
160,hydrogen_storage,PRT_2,hydrogen,twh,5.025093859350083e-07
160,methane_storage,PRT_2,methane,twh,1.785
160,pumped_hydro,PRT_2,electricity,twh,0.0058
161,battery,PRT_1,electricity,twh,2.057102547698424e-07
161,heat_storage_big,PRT_1,heat,twh,5.0448173684337815e-05
161,heat_storage_small,PRT_1,heat,twh,1.374608281294602e-06
161,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
161,hydrogen_storage,PRT_1,hydrogen,twh,2.468560986976605e-06
161,methane_storage,PRT_1,methane,twh,1.785
161,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
161,battery,PRT_2,electricity,twh,2.350232850303543e-07
161,heat_storage_big,PRT_2,heat,twh,7.591281460144544e-05
161,heat_storage_small,PRT_2,heat,twh,1.4984848788008547e-06
161,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
161,hydrogen_storage,PRT_2,hydrogen,twh,2.4688308798798875e-06
161,methane_storage,PRT_2,methane,twh,1.785
161,pumped_hydro,PRT_2,electricity,twh,0.0058
162,battery,PRT_1,electricity,twh,1.7712203386510334e-07
162,heat_storage_big,PRT_1,heat,twh,4.426103131133331e-05
162,heat_storage_small,PRT_1,heat,twh,1.3770549506102514e-06
162,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
162,hydrogen_storage,PRT_1,hydrogen,twh,2.1192395237557e-06
162,methane_storage,PRT_1,methane,twh,1.785
162,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
162,battery,PRT_2,electricity,twh,2.019974010738946e-07
162,heat_storage_big,PRT_2,heat,twh,6.0596552775157984e-05
162,heat_storage_small,PRT_2,heat,twh,1.5165040171918784e-06
162,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
162,hydrogen_storage,PRT_2,hydrogen,twh,2.1195232854926787e-06
162,methane_storage,PRT_2,methane,twh,1.785
162,pumped_hydro,PRT_2,electricity,twh,0.0058
163,battery,PRT_1,electricity,twh,4.882770801886606e-07
163,heat_storage_big,PRT_1,heat,twh,0.0001211228803832
163,heat_storage_small,PRT_1,heat,twh,3.2166844360829016e-06
163,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
163,hydrogen_storage,PRT_1,hydrogen,twh,5.817168641375452e-06
163,methane_storage,PRT_1,methane,twh,1.785
163,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
163,battery,PRT_2,electricity,twh,5.530446566530469e-07
163,heat_storage_big,PRT_2,heat,twh,0.0001676335668296
163,heat_storage_small,PRT_2,heat,twh,3.5417406692998297e-06
163,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
163,hydrogen_storage,PRT_2,hydrogen,twh,5.817955435228364e-06
163,methane_storage,PRT_2,methane,twh,1.785
163,pumped_hydro,PRT_2,electricity,twh,0.0058
164,battery,PRT_1,electricity,twh,1.093266754715856e-07
164,heat_storage_big,PRT_1,heat,twh,2.7514021435924837e-05
164,heat_storage_small,PRT_1,heat,twh,7.62083040510924e-07
164,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
164,hydrogen_storage,PRT_1,hydrogen,twh,1.2975108753119464e-06
164,methane_storage,PRT_1,methane,twh,1.785
164,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
164,battery,PRT_2,electricity,twh,1.247096283973799e-07
164,heat_storage_big,PRT_2,heat,twh,3.7947422177266895e-05
164,heat_storage_small,PRT_2,heat,twh,7.662782392551076e-07
164,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
164,hydrogen_storage,PRT_2,hydrogen,twh,1.2976436954548756e-06
164,methane_storage,PRT_2,methane,twh,1.785
164,pumped_hydro,PRT_2,electricity,twh,0.0058
165,battery,PRT_1,electricity,twh,3.623373040336017e-07
165,heat_storage_big,PRT_1,heat,twh,7.864194656979647e-05
165,heat_storage_small,PRT_1,heat,twh,2.282938084525326e-06
165,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
165,hydrogen_storage,PRT_1,hydrogen,twh,4.362306158182333e-06
165,methane_storage,PRT_1,methane,twh,1.785
165,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
165,battery,PRT_2,electricity,twh,4.106562551932872e-07
165,heat_storage_big,PRT_2,heat,twh,0.0001170587795972
165,heat_storage_small,PRT_2,heat,twh,2.379862575665362e-06
165,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
165,hydrogen_storage,PRT_2,hydrogen,twh,4.362758432888837e-06
165,methane_storage,PRT_2,methane,twh,1.785
165,pumped_hydro,PRT_2,electricity,twh,0.0058
166,battery,PRT_1,electricity,twh,2.230113812988148e-07
166,heat_storage_big,PRT_1,heat,twh,5.199045431517361e-05
166,heat_storage_small,PRT_1,heat,twh,1.411808396902116e-06
166,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
166,hydrogen_storage,PRT_1,hydrogen,twh,2.682010929574959e-06
166,methane_storage,PRT_1,methane,twh,1.785
166,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
166,battery,PRT_2,electricity,twh,2.547269736569906e-07
166,heat_storage_big,PRT_2,heat,twh,7.458757188539171e-05
166,heat_storage_small,PRT_2,heat,twh,1.569617841691724e-06
166,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
166,hydrogen_storage,PRT_2,hydrogen,twh,2.682264962906661e-06
166,methane_storage,PRT_2,methane,twh,1.785
166,pumped_hydro,PRT_2,electricity,twh,0.0058
167,battery,PRT_1,electricity,twh,3.085902698799254e-07
167,heat_storage_big,PRT_1,heat,twh,7.812790514888216e-05
167,heat_storage_small,PRT_1,heat,twh,2.094339631647445e-06
167,hydro_reservoir,PRT_1,electricity,twh,1.6428179933707294
167,hydrogen_storage,PRT_1,hydrogen,twh,3.633812139917993e-06
167,methane_storage,PRT_1,methane,twh,1.785
167,pumped_hydro,PRT_1,electricity,twh,0.505776103896104
167,battery,PRT_2,electricity,twh,3.513264901169166e-07
167,heat_storage_big,PRT_2,heat,twh,0.0001071699510349
167,heat_storage_small,PRT_2,heat,twh,2.3986739705146807e-06
167,hydro_reservoir,PRT_2,electricity,twh,0.1739601194724856
167,hydrogen_storage,PRT_2,hydrogen,twh,3.634196541955152e-06
167,methane_storage,PRT_2,methane,twh,1.785
