spores,techs,locs,carriers,unit,nameplate_capacity
109,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
109,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
109,existing_wind,PRT-17_1,electricity,gw,0.08
109,existing_wind,PRT-18_1,electricity,gw,0.83
109,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
109,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
109,existing_wind,PRT-20_1,electricity,gw,0.82
109,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
109,existing_wind,PRT-4_1,electricity,gw,0.35
109,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
109,existing_wind,PRT-6_1,electricity,gw,0.67
109,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
109,existing_wind,PRT-9_1,electricity,gw,0.23
109,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
109,hydro_reservoir,PRT_2,electricity,gw,0.205
109,hydro_run_of_river,PRT_1,electricity,gw,1.4028
109,hydro_run_of_river,PRT_2,electricity,gw,0.2127
109,open_field_pv,PRT-10_1,electricity,gw,9.9999620183605
109,open_field_pv,PRT-14_1,electricity,gw,5.2800181271379
109,open_field_pv,PRT-16_1,electricity,gw,0.0008656968544601027
109,open_field_pv,PRT-17_1,electricity,gw,9.9993010106816
109,open_field_pv,PRT-19_1,electricity,gw,0.000701287144671309
109,open_field_pv,PRT-20_1,electricity,gw,3.5142194044623
109,open_field_pv,PRT-3_1,electricity,gw,9.9999997098818
109,open_field_pv,PRT-6_1,electricity,gw,0.0035747798240595837
109,open_field_pv,PRT-8_1,electricity,gw,9.999999248905599
109,open_field_pv,PRT-9_1,electricity,gw,0.0005085595899057017
109,pumped_hydro,PRT_1,electricity,gw,3.126
109,pumped_hydro,PRT_2,electricity,gw,0.514
109,roof_mounted_pv,PRT-10_1,electricity,gw,0.0006988178023840286
109,roof_mounted_pv,PRT-11_1,electricity,gw,0.0010707098974205855
109,roof_mounted_pv,PRT-15_1,electricity,gw,0.0006998309029126131
109,roof_mounted_pv,PRT-19_1,electricity,gw,0.0005218644012793128
109,roof_mounted_pv,PRT-20_1,electricity,gw,0.0005904194678648155
109,roof_mounted_pv,PRT-5_1,electricity,gw,0.0006076062424549999
109,roof_mounted_pv,PRT-6_1,electricity,gw,0.0008308551413502793
109,roof_mounted_pv,PRT-7_1,electricity,gw,0.0006833846760529775
109,wind_offshore,PRT-11_1,electricity,gw,0.0005167088429739008
109,wind_offshore,PRT-17_1,electricity,gw,4.731002869903199
109,wind_offshore,PRT-9_1,electricity,gw,0.0006366932619954372
109,wind_onshore,PRT-10_1,electricity,gw,0.0005271264228213241
109,wind_onshore,PRT-11_1,electricity,gw,0.0005674268723452432
109,wind_onshore,PRT-14_1,electricity,gw,0.005904824831079839
109,wind_onshore,PRT-16_1,electricity,gw,0.0014504953657938783
109,wind_onshore,PRT-17_1,electricity,gw,0.0005271264767828484
109,wind_onshore,PRT-3_1,electricity,gw,0.3988630234864
109,wind_onshore,PRT-8_1,electricity,gw,3.0150159413236
110,battery,PRT_2,electricity,gw,1.9119835323985
110,chp_biofuel_extraction,PRT_1,heat,gw,0.0002995124194352263
110,chp_biofuel_extraction,PRT_2,heat,gw,0.000162605236192243
110,chp_hydrogen,PRT_1,heat,gw,7.128877811500595e-05
110,chp_hydrogen,PRT_2,heat,gw,6.86491639689266e-05
110,chp_methane_extraction,PRT_1,heat,gw,4.199952809573574e-05
110,chp_methane_extraction,PRT_2,heat,gw,2.7553204689611095e-05
110,chp_wte_back_pressure,PRT_1,electricity,gw,0.09636329607965138
110,chp_wte_back_pressure,PRT_1,heat,gw,2.402005321597474e-05
110,chp_wte_back_pressure,PRT_2,electricity,gw,0.09431058747990316
110,chp_wte_back_pressure,PRT_2,heat,gw,7.232592600986523e-05
110,electrolysis,PRT_1,hydrogen,gw,0.5413878188541
110,electrolysis,PRT_2,hydrogen,gw,4.506276004936001
110,existing_pv,PRT-10_1,electricity,gw,0.2
110,existing_pv,PRT-12_1,electricity,gw,0.1
110,existing_pv,PRT-15_1,electricity,gw,0.2
110,existing_pv,PRT-3_1,electricity,gw,0.5
110,existing_pv,PRT-9_1,electricity,gw,0.1
110,existing_wind,PRT-10_1,electricity,gw,0.11
110,existing_wind,PRT-11_1,electricity,gw,0.43
110,existing_wind,PRT-12_1,electricity,gw,0.1
110,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
110,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
110,existing_wind,PRT-17_1,electricity,gw,0.08
110,existing_wind,PRT-18_1,electricity,gw,0.83
110,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
110,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
110,existing_wind,PRT-20_1,electricity,gw,0.82
110,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
110,existing_wind,PRT-4_1,electricity,gw,0.35
110,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
110,existing_wind,PRT-6_1,electricity,gw,0.67
110,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
110,existing_wind,PRT-9_1,electricity,gw,0.23
110,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
110,hydro_reservoir,PRT_2,electricity,gw,0.205
110,hydro_run_of_river,PRT_1,electricity,gw,1.4028
110,hydro_run_of_river,PRT_2,electricity,gw,0.2127
110,open_field_pv,PRT-14_1,electricity,gw,9.999977349214
110,open_field_pv,PRT-16_1,electricity,gw,5.4477778600995
110,open_field_pv,PRT-17_1,electricity,gw,0.0017100769990626037
110,open_field_pv,PRT-19_1,electricity,gw,0.000727563692174644
110,open_field_pv,PRT-3_1,electricity,gw,9.9999552758531
110,open_field_pv,PRT-5_1,electricity,gw,0.0005005434839102803
110,open_field_pv,PRT-6_1,electricity,gw,9.9999417579378
110,open_field_pv,PRT-8_1,electricity,gw,9.9994007490341
110,open_field_pv,PRT-9_1,electricity,gw,0.0014221120626041106
110,pumped_hydro,PRT_1,electricity,gw,3.126
110,pumped_hydro,PRT_2,electricity,gw,0.514
110,roof_mounted_pv,PRT-10_1,electricity,gw,0.001304933982515542
110,roof_mounted_pv,PRT-11_1,electricity,gw,3.7231367228059
110,roof_mounted_pv,PRT-15_1,electricity,gw,0.0013192787105553694
110,roof_mounted_pv,PRT-18_1,electricity,gw,0.0005469627865145045
110,roof_mounted_pv,PRT-19_1,electricity,gw,0.0006896098085220734
110,roof_mounted_pv,PRT-20_1,electricity,gw,0.0008832250736379487
110,roof_mounted_pv,PRT-4_1,electricity,gw,0.0006296958578951601
110,roof_mounted_pv,PRT-5_1,electricity,gw,0.0009301987916704656
110,roof_mounted_pv,PRT-6_1,electricity,gw,0.002205355888746581
110,roof_mounted_pv,PRT-7_1,electricity,gw,0.001254254634020111
110,wind_offshore,PRT-11_1,electricity,gw,0.00282908239110078
110,wind_offshore,PRT-9_1,electricity,gw,3.021784165008
110,wind_onshore,PRT-10_1,electricity,gw,0.0005212020516377388
110,wind_onshore,PRT-11_1,electricity,gw,0.0007474263723106641
110,wind_onshore,PRT-14_1,electricity,gw,2.567868059712
110,wind_onshore,PRT-16_1,electricity,gw,0.0020496211779732075
110,wind_onshore,PRT-17_1,electricity,gw,0.0005879117772318274
110,wind_onshore,PRT-3_1,electricity,gw,2.7665052093944
110,wind_onshore,PRT-8_1,electricity,gw,0.0015250519224702776
111,battery,PRT_1,electricity,gw,0.024139011352811837
111,battery,PRT_2,electricity,gw,1.3931513787682999
111,ccgt,PRT_1,electricity,gw,0.0008575830164631164
111,ccgt,PRT_2,electricity,gw,0.0008362774836960766
111,chp_biofuel_extraction,PRT_1,heat,gw,0.0004285060220365868
111,chp_biofuel_extraction,PRT_2,heat,gw,0.0004442318549189326
111,chp_hydrogen,PRT_1,heat,gw,0.000713270492198886
111,chp_hydrogen,PRT_2,heat,gw,0.0007165147676054516
111,chp_methane_extraction,PRT_1,electricity,gw,0.0009068956099207952
111,chp_methane_extraction,PRT_1,heat,gw,0.00025242755051497616
111,chp_methane_extraction,PRT_2,electricity,gw,0.0009222159104350152
111,chp_methane_extraction,PRT_2,heat,gw,0.0002603305265513212
111,chp_wte_back_pressure,PRT_1,electricity,gw,0.09654239656234344
111,chp_wte_back_pressure,PRT_1,heat,gw,0.0002713335964566156
111,chp_wte_back_pressure,PRT_2,electricity,gw,0.09449335988807679
111,chp_wte_back_pressure,PRT_2,heat,gw,0.0003518236503333779
111,electrolysis,PRT_1,hydrogen,gw,1.7531043130753998
111,electrolysis,PRT_2,hydrogen,gw,5.1892548189738
111,existing_pv,PRT-10_1,electricity,gw,0.2
111,existing_pv,PRT-12_1,electricity,gw,0.1
111,existing_pv,PRT-15_1,electricity,gw,0.2
111,existing_pv,PRT-3_1,electricity,gw,0.5
111,existing_pv,PRT-9_1,electricity,gw,0.1
111,existing_wind,PRT-10_1,electricity,gw,0.11
111,existing_wind,PRT-11_1,electricity,gw,0.43
111,existing_wind,PRT-12_1,electricity,gw,0.1
111,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
111,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
111,existing_wind,PRT-17_1,electricity,gw,0.08
111,existing_wind,PRT-18_1,electricity,gw,0.83
111,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
111,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
111,existing_wind,PRT-20_1,electricity,gw,0.82
111,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
111,existing_wind,PRT-4_1,electricity,gw,0.35
111,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
111,existing_wind,PRT-6_1,electricity,gw,0.67
111,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
111,existing_wind,PRT-9_1,electricity,gw,0.23
111,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
111,hydro_reservoir,PRT_2,electricity,gw,0.205
111,hydro_run_of_river,PRT_1,electricity,gw,1.4028
111,hydro_run_of_river,PRT_2,electricity,gw,0.2127
111,open_field_pv,PRT-12_1,electricity,gw,9.9982143275283
111,open_field_pv,PRT-14_1,electricity,gw,8.5929882518806
111,open_field_pv,PRT-16_1,electricity,gw,0.06618415527651048
111,open_field_pv,PRT-17_1,electricity,gw,0.0009940569547696389
111,open_field_pv,PRT-18_1,electricity,gw,0.014968623624296816
111,open_field_pv,PRT-19_1,electricity,gw,0.02713183345278192
111,open_field_pv,PRT-20_1,electricity,gw,9.7904731851358
111,open_field_pv,PRT-3_1,electricity,gw,0.00172802240823045
111,open_field_pv,PRT-4_1,electricity,gw,0.02484316506661703
111,open_field_pv,PRT-5_1,electricity,gw,9.9887007658246
111,open_field_pv,PRT-8_1,electricity,gw,9.9995019740023
111,pumped_hydro,PRT_1,electricity,gw,3.126
111,pumped_hydro,PRT_2,electricity,gw,0.514
111,roof_mounted_pv,PRT-10_1,electricity,gw,0.0010843296157994715
111,roof_mounted_pv,PRT-11_1,electricity,gw,0.0010991362462528605
111,roof_mounted_pv,PRT-12_1,electricity,gw,0.0010872005758058142
111,roof_mounted_pv,PRT-14_1,electricity,gw,0.0010601943255519365
111,roof_mounted_pv,PRT-15_1,electricity,gw,0.0011087631597142056
111,roof_mounted_pv,PRT-16_1,electricity,gw,0.0010582903381583689
111,roof_mounted_pv,PRT-17_1,electricity,gw,0.0010727062184753672
111,roof_mounted_pv,PRT-18_1,electricity,gw,0.00105792233183094
111,roof_mounted_pv,PRT-19_1,electricity,gw,0.0010686190553598274
111,roof_mounted_pv,PRT-20_1,electricity,gw,0.001075458787456827
111,roof_mounted_pv,PRT-3_1,electricity,gw,0.0011134499551773251
111,roof_mounted_pv,PRT-4_1,electricity,gw,0.0010650726190325963
111,roof_mounted_pv,PRT-5_1,electricity,gw,0.0010759252197815943
111,roof_mounted_pv,PRT-6_1,electricity,gw,0.0011079020366941584
111,roof_mounted_pv,PRT-7_1,electricity,gw,0.0010837488839934334
111,roof_mounted_pv,PRT-8_1,electricity,gw,0.0010709562898780184
111,roof_mounted_pv,PRT-9_1,electricity,gw,0.0011473318210622771
111,wind_onshore,PRT-10_1,electricity,gw,0.01574471718424873
111,wind_onshore,PRT-11_1,electricity,gw,5.5557751143726
111,wind_onshore,PRT-14_1,electricity,gw,0.02738561507039646
111,wind_onshore,PRT-15_1,electricity,gw,0.02188134572338953
111,wind_onshore,PRT-16_1,electricity,gw,7.133493227396
111,wind_onshore,PRT-17_1,electricity,gw,0.0008507678593534967
111,wind_onshore,PRT-18_1,electricity,gw,0.006197056533021305
111,wind_onshore,PRT-19_1,electricity,gw,0.004370442021482676
111,wind_onshore,PRT-20_1,electricity,gw,0.006316938523760976
111,wind_onshore,PRT-3_1,electricity,gw,9.9947293066384
111,wind_onshore,PRT-4_1,electricity,gw,0.012210639037692267
111,wind_onshore,PRT-5_1,electricity,gw,0.004104393660886075
111,wind_onshore,PRT-6_1,electricity,gw,0.007834491323328027
111,wind_onshore,PRT-7_1,electricity,gw,0.00652818743428504
111,wind_onshore,PRT-8_1,electricity,gw,0.040507196300143995
112,battery,PRT_1,electricity,gw,0.06090673698735114
112,battery,PRT_2,electricity,gw,0.6719903931436001
112,ccgt,PRT_1,electricity,gw,0.006728169620503356
112,ccgt,PRT_2,electricity,gw,0.006767393445263071
112,chp_biofuel_extraction,PRT_1,electricity,gw,0.0033797402429480614
112,chp_biofuel_extraction,PRT_1,heat,gw,0.004368967245280236
112,chp_biofuel_extraction,PRT_2,electricity,gw,0.003481736285982949
112,chp_biofuel_extraction,PRT_2,heat,gw,0.004449774987233696
112,chp_hydrogen,PRT_1,electricity,gw,0.002405567753788544
112,chp_hydrogen,PRT_1,heat,gw,0.004172844087177354
112,chp_hydrogen,PRT_2,electricity,gw,0.002412395734392416
112,chp_hydrogen,PRT_2,heat,gw,0.0041828838243527225
112,chp_methane_extraction,PRT_1,electricity,gw,0.005682877570396227
112,chp_methane_extraction,PRT_1,heat,gw,0.0016472278260876566
112,chp_methane_extraction,PRT_2,electricity,gw,0.005671263284525571
112,chp_methane_extraction,PRT_2,heat,gw,0.001601168361707117
112,chp_wte_back_pressure,PRT_1,electricity,gw,0.0975127410471208
112,chp_wte_back_pressure,PRT_1,heat,gw,0.0016085007451396864
112,chp_wte_back_pressure,PRT_2,electricity,gw,0.09546832464530965
112,chp_wte_back_pressure,PRT_2,heat,gw,0.002125071026292549
112,electrolysis,PRT_1,hydrogen,gw,0.8407686641991
112,electrolysis,PRT_2,hydrogen,gw,5.6647670755049
112,existing_pv,PRT-10_1,electricity,gw,0.2
112,existing_pv,PRT-12_1,electricity,gw,0.1
112,existing_pv,PRT-15_1,electricity,gw,0.2
112,existing_pv,PRT-3_1,electricity,gw,0.5
112,existing_pv,PRT-9_1,electricity,gw,0.1
112,existing_wind,PRT-10_1,electricity,gw,0.11
112,existing_wind,PRT-11_1,electricity,gw,0.43
112,existing_wind,PRT-12_1,electricity,gw,0.1
112,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
112,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
112,existing_wind,PRT-17_1,electricity,gw,0.08
112,existing_wind,PRT-18_1,electricity,gw,0.83
112,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
112,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
112,existing_wind,PRT-20_1,electricity,gw,0.82
112,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
112,existing_wind,PRT-4_1,electricity,gw,0.35
112,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
112,existing_wind,PRT-6_1,electricity,gw,0.67
112,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
112,existing_wind,PRT-9_1,electricity,gw,0.23
112,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
112,hydro_reservoir,PRT_2,electricity,gw,0.205
112,hydro_run_of_river,PRT_1,electricity,gw,1.4028
112,hydro_run_of_river,PRT_2,electricity,gw,0.2127
112,open_field_pv,PRT-10_1,electricity,gw,0.004006275211107164
112,open_field_pv,PRT-11_1,electricity,gw,0.0005863827881541586
112,open_field_pv,PRT-12_1,electricity,gw,0.0008135667735953609
112,open_field_pv,PRT-14_1,electricity,gw,0.06138778089325795
112,open_field_pv,PRT-16_1,electricity,gw,9.9904072838525
112,open_field_pv,PRT-17_1,electricity,gw,4.6578694441475
112,open_field_pv,PRT-18_1,electricity,gw,2.7075778033598
112,open_field_pv,PRT-19_1,electricity,gw,9.9999947257935
112,open_field_pv,PRT-20_1,electricity,gw,0.0011806982167571975
112,open_field_pv,PRT-3_1,electricity,gw,9.9998645533384
112,open_field_pv,PRT-4_1,electricity,gw,1.4906345326071
112,open_field_pv,PRT-5_1,electricity,gw,0.0060579816108385295
112,open_field_pv,PRT-6_1,electricity,gw,0.009791149434087735
112,open_field_pv,PRT-7_1,electricity,gw,0.0006109594851640917
112,open_field_pv,PRT-8_1,electricity,gw,0.2233318135381
112,open_field_pv,PRT-9_1,electricity,gw,0.0024784217133398483
112,pumped_hydro,PRT_1,electricity,gw,3.126
112,pumped_hydro,PRT_2,electricity,gw,0.514
112,roof_mounted_pv,PRT-10_1,electricity,gw,0.009647091310192034
112,roof_mounted_pv,PRT-11_1,electricity,gw,0.010061953018433961
112,roof_mounted_pv,PRT-12_1,electricity,gw,0.00984012322602912
112,roof_mounted_pv,PRT-14_1,electricity,gw,0.009349763109709955
112,roof_mounted_pv,PRT-15_1,electricity,gw,0.009949799089995073
112,roof_mounted_pv,PRT-16_1,electricity,gw,0.00935241361704774
112,roof_mounted_pv,PRT-17_1,electricity,gw,0.009659116035498608
112,roof_mounted_pv,PRT-18_1,electricity,gw,0.009052347059573949
112,roof_mounted_pv,PRT-19_1,electricity,gw,0.009283172661408932
112,roof_mounted_pv,PRT-1_1,electricity,gw,0.0006412420405527782
112,roof_mounted_pv,PRT-20_1,electricity,gw,0.009440820795671373
112,roof_mounted_pv,PRT-3_1,electricity,gw,0.010040675658552127
112,roof_mounted_pv,PRT-4_1,electricity,gw,0.009192955201098158
112,roof_mounted_pv,PRT-5_1,electricity,gw,0.009462147765405935
112,roof_mounted_pv,PRT-6_1,electricity,gw,0.00989007984271898
112,roof_mounted_pv,PRT-7_1,electricity,gw,0.009605537236142169
112,roof_mounted_pv,PRT-8_1,electricity,gw,0.009525263804710228
112,roof_mounted_pv,PRT-9_1,electricity,gw,0.01096768116991643
112,wind_offshore,PRT-11_1,electricity,gw,0.0007718457010131837
112,wind_offshore,PRT-12_1,electricity,gw,0.0007794755590063199
112,wind_offshore,PRT-15_1,electricity,gw,0.0007790228867664622
112,wind_offshore,PRT-16_1,electricity,gw,0.0007708688453163787
112,wind_offshore,PRT-17_1,electricity,gw,0.0007708821584767708
112,wind_offshore,PRT-18_1,electricity,gw,0.0007718578298078888
112,wind_offshore,PRT-20_1,electricity,gw,0.0007772204044525436
112,wind_offshore,PRT-3_1,electricity,gw,0.0007789468455566629
112,wind_offshore,PRT-4_1,electricity,gw,0.0007718238339276596
112,wind_offshore,PRT-7_1,electricity,gw,0.0007718631848775438
112,wind_offshore,PRT-9_1,electricity,gw,0.0007787057820891431
112,wind_onshore,PRT-10_1,electricity,gw,2.6602101533918
112,wind_onshore,PRT-11_1,electricity,gw,0.0013798722764826084
112,wind_onshore,PRT-12_1,electricity,gw,0.0014033182243693362
112,wind_onshore,PRT-14_1,electricity,gw,9.9946378719386
112,wind_onshore,PRT-15_1,electricity,gw,0.023850582038962745
112,wind_onshore,PRT-16_1,electricity,gw,0.004485163698820439
112,wind_onshore,PRT-17_1,electricity,gw,0.021152349442157117
112,wind_onshore,PRT-18_1,electricity,gw,0.03319355678579193
112,wind_onshore,PRT-19_1,electricity,gw,0.0311311206074148
112,wind_onshore,PRT-1_1,electricity,gw,0.002471220671731134
112,wind_onshore,PRT-20_1,electricity,gw,0.04540277161905551
112,wind_onshore,PRT-3_1,electricity,gw,0.01006293387331556
112,wind_onshore,PRT-4_1,electricity,gw,0.03599972656243633
112,wind_onshore,PRT-5_1,electricity,gw,0.03545065802085565
112,wind_onshore,PRT-6_1,electricity,gw,2.8902053937753
112,wind_onshore,PRT-7_1,electricity,gw,0.08535719632158603
112,wind_onshore,PRT-8_1,electricity,gw,9.9945215403262
112,wind_onshore,PRT-9_1,electricity,gw,0.0026359225712864615
113,battery,PRT_1,electricity,gw,0.01697992705733987
113,battery,PRT_2,electricity,gw,0.7435366325418999
113,ccgt,PRT_1,electricity,gw,0.002317639153843812
113,ccgt,PRT_2,electricity,gw,0.0023663959143796834
113,chp_biofuel_extraction,PRT_1,electricity,gw,0.0015076047986654884
113,chp_biofuel_extraction,PRT_1,heat,gw,0.002090467581155808
113,chp_biofuel_extraction,PRT_2,electricity,gw,0.0015976467563901303
113,chp_biofuel_extraction,PRT_2,heat,gw,0.0021482695245283704
113,chp_hydrogen,PRT_1,electricity,gw,0.000737757860495158
113,chp_hydrogen,PRT_1,heat,gw,0.001191381726300191
113,chp_hydrogen,PRT_2,electricity,gw,0.0007248898788891629
113,chp_hydrogen,PRT_2,heat,gw,0.0012484303709604607
113,chp_methane_extraction,PRT_1,electricity,gw,0.0018629169695675712
113,chp_methane_extraction,PRT_1,heat,gw,0.0006202298205134316
113,chp_methane_extraction,PRT_2,electricity,gw,0.001869577320971057
113,chp_methane_extraction,PRT_2,heat,gw,0.0004761566165471829
113,chp_wte_back_pressure,PRT_1,electricity,gw,0.09675535142881486
113,chp_wte_back_pressure,PRT_1,heat,gw,0.0005919002460089136
113,chp_wte_back_pressure,PRT_2,electricity,gw,0.09463440756377296
113,chp_wte_back_pressure,PRT_2,heat,gw,0.0005983384595164127
113,electrolysis,PRT_1,hydrogen,gw,0.38536294414190003
113,electrolysis,PRT_2,hydrogen,gw,6.2284450955649
113,existing_pv,PRT-10_1,electricity,gw,0.2
113,existing_pv,PRT-12_1,electricity,gw,0.1
113,existing_pv,PRT-15_1,electricity,gw,0.2
113,existing_pv,PRT-3_1,electricity,gw,0.5
113,existing_pv,PRT-9_1,electricity,gw,0.1
113,existing_wind,PRT-10_1,electricity,gw,0.11
113,existing_wind,PRT-11_1,electricity,gw,0.43
113,existing_wind,PRT-12_1,electricity,gw,0.1
113,existing_wind,PRT-15_1,electricity,gw,0.11999999999989999
113,existing_wind,PRT-16_1,electricity,gw,0.030000000000000002
113,existing_wind,PRT-17_1,electricity,gw,0.08
113,existing_wind,PRT-18_1,electricity,gw,0.83
113,existing_wind,PRT-19_1,electricity,gw,0.7699999999999999
113,existing_wind,PRT-1_1,electricity,gw,0.060000000000000005
113,existing_wind,PRT-20_1,electricity,gw,0.82
113,existing_wind,PRT-3_1,electricity,gw,0.13999999999999999
113,existing_wind,PRT-4_1,electricity,gw,0.35
113,existing_wind,PRT-5_1,electricity,gw,0.1799999999999
113,existing_wind,PRT-6_1,electricity,gw,0.67
113,existing_wind,PRT-7_1,electricity,gw,0.4799999999999
113,existing_wind,PRT-9_1,electricity,gw,0.23
113,hydro_reservoir,PRT_1,electricity,gw,1.1303999999999998
113,hydro_reservoir,PRT_2,electricity,gw,0.205
113,hydro_run_of_river,PRT_1,electricity,gw,1.4028
113,hydro_run_of_river,PRT_2,electricity,gw,0.2127
113,open_field_pv,PRT-10_1,electricity,gw,0.006843053790823306
113,open_field_pv,PRT-14_1,electricity,gw,9.999995126791001
113,open_field_pv,PRT-16_1,electricity,gw,0.009325871594723038
113,open_field_pv,PRT-17_1,electricity,gw,0.03535836669873887
113,open_field_pv,PRT-19_1,electricity,gw,0.001108110379226313
113,open_field_pv,PRT-20_1,electricity,gw,0.0006819513489578803
113,open_field_pv,PRT-3_1,electricity,gw,9.9989140355985
113,open_field_pv,PRT-5_1,electricity,gw,0.0101263295343525
113,open_field_pv,PRT-6_1,electricity,gw,3.2524420549413997
113,open_field_pv,PRT-8_1,electricity,gw,9.9996609349262
113,open_field_pv,PRT-9_1,electricity,gw,0.0066725893728586585
113,pumped_hydro,PRT_1,electricity,gw,3.126
113,pumped_hydro,PRT_2,electricity,gw,0.514
113,roof_mounted_pv,PRT-10_1,electricity,gw,0.0049628431036882106
113,roof_mounted_pv,PRT-11_1,electricity,gw,0.005632635553274311
113,roof_mounted_pv,PRT-12_1,electricity,gw,0.003986276797859591
113,roof_mounted_pv,PRT-14_1,electricity,gw,0.003343477548412682
113,roof_mounted_pv,PRT-15_1,electricity,gw,0.005562173573798994
113,roof_mounted_pv,PRT-16_1,electricity,gw,0.003613737807163782
113,roof_mounted_pv,PRT-17_1,electricity,gw,0.0038242306864127466
113,roof_mounted_pv,PRT-18_1,electricity,gw,0.004359506617119545
113,roof_mounted_pv,PRT-19_1,electricity,gw,0.004494475336335491
113,roof_mounted_pv,PRT-20_1,electricity,gw,0.00476142084140966
113,roof_mounted_pv,PRT-3_1,electricity,gw,0.003875153706892224
113,roof_mounted_pv,PRT-4_1,electricity,gw,0.004685819377070947
113,roof_mounted_pv,PRT-5_1,electricity,gw,0.00464805556113868
113,roof_mounted_pv,PRT-6_1,electricity,gw,0.0053528937457957065
113,roof_mounted_pv,PRT-7_1,electricity,gw,0.004965380438687896
113,roof_mounted_pv,PRT-8_1,electricity,gw,0.0035472085574993592
113,roof_mounted_pv,PRT-9_1,electricity,gw,0.004531225420085423
113,wind_onshore,PRT-10_1,electricity,gw,0.0077479791048057686
113,wind_onshore,PRT-11_1,electricity,gw,0.0007566614551239939
113,wind_onshore,PRT-12_1,electricity,gw,0.0007901133559011397
113,wind_onshore,PRT-14_1,electricity,gw,4.3724789785292
113,wind_onshore,PRT-15_1,electricity,gw,0.012590373473712828
113,wind_onshore,PRT-16_1,electricity,gw,0.003267902460146023
113,wind_onshore,PRT-17_1,electricity,gw,9.9985274281385
113,wind_onshore,PRT-18_1,electricity,gw,0.27714384026210004
113,wind_onshore,PRT-19_1,electricity,gw,0.02200127932195829
113,wind_onshore,PRT-1_1,electricity,gw,0.0008086004460362767
113,wind_onshore,PRT-20_1,electricity,gw,0.0664588505962248
113,wind_onshore,PRT-3_1,electricity,gw,0.389823838679
113,wind_onshore,PRT-4_1,electricity,gw,0.07822514507275818
113,wind_onshore,PRT-5_1,electricity,gw,0.04423660043970647
113,wind_onshore,PRT-6_1,electricity,gw,0.01176942426692235
113,wind_onshore,PRT-7_1,electricity,gw,7.004352024666701
113,wind_onshore,PRT-8_1,electricity,gw,3.0156941039396004
113,wind_onshore,PRT-9_1,electricity,gw,0.0028351792402482897
114,battery,PRT_1,electricity,gw,0.013684104136013868
114,battery,PRT_2,electricity,gw,0.32209188912979997
114,ccgt,PRT_1,electricity,gw,0.002391996646388745
114,ccgt,PRT_2,electricity,gw,0.00282160018665866
114,chp_biofuel_extraction,PRT_1,electricity,gw,0.002488275147500782
114,chp_biofuel_extraction,PRT_1,heat,gw,0.0039590166543141845
114,chp_biofuel_extraction,PRT_2,electricity,gw,0.0027724116166060334
114,chp_biofuel_extraction,PRT_2,heat,gw,0.004478598748106764
114,chp_hydrogen,PRT_1,electricity,gw,0.0012223619353681906
114,chp_hydrogen,PRT_1,heat,gw,0.00201318549777693
114,chp_hydrogen,PRT_2,electricity,gw,0.0012531503037480072
114,chp_hydrogen,PRT_2,heat,gw,0.00270323687389868
114,chp_methane_extraction,PRT_1,electricity,gw,0.0029105848758620603
114,chp_methane_extraction,PRT_1,heat,gw,0.000761173816356446
114,chp_methane_extraction,PRT_2,electricity,gw,0.0029909356067236528
114,chp_methane_extraction,PRT_2,heat,gw,0.001244245775365681
114,chp_wte_back_pressure,PRT_1,electricity,gw,0.09698217804104148
114,chp_wte_back_pressure,PRT_1,heat,gw,0.00365171604433754
114,chp_wte_back_pressure,PRT_2,electricity,gw,0.09493675078897908
114,chp_wte_back_pressure,PRT_2,heat,gw,0.0012065489693146387
114,electrolysis,PRT_1,hydrogen,gw,2.2297757705369
