spores,techs,locs,carriers,unit,generated_district_heat
102,chp_methane_extraction,PRT_2,heat,twh,3.747672768100355e-05
102,chp_wte_back_pressure,PRT_1,heat,twh,3.289183518002565e-05
102,chp_wte_back_pressure,PRT_2,heat,twh,3.453616655893141e-05
103,chp_biofuel_extraction,PRT_1,heat,twh,0.0004151136828297
103,chp_biofuel_extraction,PRT_2,heat,twh,0.0002917717784665
103,chp_hydrogen,PRT_1,heat,twh,9.765824699235038e-05
103,chp_hydrogen,PRT_2,heat,twh,0.0001003121542479
103,chp_methane_extraction,PRT_1,heat,twh,6.255365062247966e-05
103,chp_methane_extraction,PRT_2,heat,twh,3.9191806381845423e-05
103,chp_wte_back_pressure,PRT_1,heat,twh,3.4585924787176764e-05
103,chp_wte_back_pressure,PRT_2,heat,twh,3.564205593556417e-05
104,chp_biofuel_extraction,PRT_1,heat,twh,0.0003454262081461
104,chp_biofuel_extraction,PRT_2,heat,twh,0.000238762186895
104,chp_hydrogen,PRT_1,heat,twh,7.408622071645177e-05
104,chp_hydrogen,PRT_2,heat,twh,7.523561554511528e-05
104,chp_methane_extraction,PRT_1,heat,twh,4.849557915866141e-05
104,chp_methane_extraction,PRT_2,heat,twh,3.027959908952736e-05
104,chp_wte_back_pressure,PRT_1,heat,twh,2.656097783291224e-05
104,chp_wte_back_pressure,PRT_2,heat,twh,2.7737638355661173e-05
105,chp_biofuel_extraction,PRT_1,heat,twh,0.0004541093225564
105,chp_biofuel_extraction,PRT_2,heat,twh,0.000300846909644
105,chp_hydrogen,PRT_1,heat,twh,9.754315624930575e-05
105,chp_hydrogen,PRT_2,heat,twh,9.796073055243042e-05
105,chp_methane_extraction,PRT_1,heat,twh,6.837673732302331e-05
105,chp_methane_extraction,PRT_2,heat,twh,4.169449492656742e-05
105,chp_wte_back_pressure,PRT_1,heat,twh,3.800771259989784e-05
105,chp_wte_back_pressure,PRT_2,heat,twh,3.886805106898491e-05
106,chp_biofuel_extraction,PRT_1,heat,twh,0.0004154075257698
106,chp_biofuel_extraction,PRT_2,heat,twh,0.000267886249302
106,chp_hydrogen,PRT_1,heat,twh,8.547494284613251e-05
106,chp_hydrogen,PRT_2,heat,twh,8.476686230534325e-05
106,chp_methane_extraction,PRT_1,heat,twh,5.973019885228177e-05
106,chp_methane_extraction,PRT_2,heat,twh,3.609069462755298e-05
106,chp_wte_back_pressure,PRT_1,heat,twh,3.261466038553538e-05
106,chp_wte_back_pressure,PRT_2,heat,twh,3.31824746645909e-05
107,chp_biofuel_extraction,PRT_1,heat,twh,0.0003028277015021
107,chp_biofuel_extraction,PRT_2,heat,twh,0.0001894994109881
107,chp_hydrogen,PRT_1,heat,twh,5.59594633021034e-05
107,chp_hydrogen,PRT_2,heat,twh,5.5142839899986754e-05
107,chp_methane_extraction,PRT_1,heat,twh,4.019017656323447e-05
107,chp_methane_extraction,PRT_2,heat,twh,2.3709441933571277e-05
107,chp_wte_back_pressure,PRT_1,heat,twh,2.223836099954039e-05
107,chp_wte_back_pressure,PRT_2,heat,twh,2.1954070316167186e-05
108,chp_biofuel_extraction,PRT_1,heat,twh,0.0002652021433951
108,chp_biofuel_extraction,PRT_2,heat,twh,0.0001657379702412
108,chp_hydrogen,PRT_1,heat,twh,5.181210576370121e-05
108,chp_hydrogen,PRT_2,heat,twh,5.104240837019216e-05
108,chp_methane_extraction,PRT_1,heat,twh,3.89030075416039e-05
108,chp_methane_extraction,PRT_2,heat,twh,2.2916563053869143e-05
108,chp_wte_back_pressure,PRT_1,heat,twh,2.1703776302033465e-05
108,chp_wte_back_pressure,PRT_2,heat,twh,2.402301051722649e-05
109,chp_biofuel_extraction,PRT_1,heat,twh,0.0006970238459859
109,chp_biofuel_extraction,PRT_2,heat,twh,0.0004324129612849
109,chp_hydrogen,PRT_1,heat,twh,0.0001296617166062
109,chp_hydrogen,PRT_2,heat,twh,0.0001269898807137
109,chp_methane_extraction,PRT_1,heat,twh,9.441422104937948e-05
109,chp_methane_extraction,PRT_2,heat,twh,5.471405909724152e-05
109,chp_wte_back_pressure,PRT_1,heat,twh,4.935473774787936e-05
109,chp_wte_back_pressure,PRT_2,heat,twh,5.29753630462826e-05
110,chp_biofuel_extraction,PRT_1,heat,twh,0.0006222896309807
110,chp_biofuel_extraction,PRT_2,heat,twh,0.0003606654390518
110,chp_hydrogen,PRT_1,heat,twh,0.0001057519470703
110,chp_hydrogen,PRT_2,heat,twh,0.0001038850922308
110,chp_methane_extraction,PRT_1,heat,twh,8.27983871189387e-05
110,chp_methane_extraction,PRT_2,heat,twh,4.6782743670989495e-05
110,chp_wte_back_pressure,PRT_1,heat,twh,4.681536721388204e-05
110,chp_wte_back_pressure,PRT_2,heat,twh,4.885902191517e-05
111,chp_biofuel_extraction,PRT_1,heat,twh,0.0009669100199959
111,chp_biofuel_extraction,PRT_2,heat,twh,0.0010082518399324
111,chp_hydrogen,PRT_1,heat,twh,0.0014564459132001
111,chp_hydrogen,PRT_2,heat,twh,0.0014973889942509
111,chp_methane_extraction,PRT_1,heat,twh,0.0005236344887537
111,chp_methane_extraction,PRT_2,heat,twh,0.0005431089813386
111,chp_wte_back_pressure,PRT_1,heat,twh,0.0004640476344409
111,chp_wte_back_pressure,PRT_2,heat,twh,0.0004764912831811
112,chp_biofuel_extraction,PRT_1,heat,twh,0.0092235040447007
112,chp_biofuel_extraction,PRT_2,heat,twh,0.0100260338153895
112,chp_hydrogen,PRT_1,heat,twh,0.0084280230225712
112,chp_hydrogen,PRT_2,heat,twh,0.0087181699635147
112,chp_methane_extraction,PRT_1,heat,twh,0.0031235314907237
112,chp_methane_extraction,PRT_2,heat,twh,0.0031382243772408
112,chp_wte_back_pressure,PRT_1,heat,twh,0.002700652011421
112,chp_wte_back_pressure,PRT_2,heat,twh,0.0027300523887073
113,chp_biofuel_extraction,PRT_1,heat,twh,0.0048313742640876
113,chp_biofuel_extraction,PRT_2,heat,twh,0.0053886319117117
113,chp_hydrogen,PRT_1,heat,twh,0.0025170545303577
113,chp_hydrogen,PRT_2,heat,twh,0.0025541753602611
113,chp_methane_extraction,PRT_1,heat,twh,0.0010087201000423
113,chp_methane_extraction,PRT_2,heat,twh,0.0010157717291996
113,chp_wte_back_pressure,PRT_1,heat,twh,0.0010110195623105
113,chp_wte_back_pressure,PRT_2,heat,twh,0.0008253256479024
114,chp_biofuel_extraction,PRT_1,heat,twh,0.0074875245919612
114,chp_biofuel_extraction,PRT_2,heat,twh,0.0090541313197123
114,chp_hydrogen,PRT_1,heat,twh,0.0041583030804095
114,chp_hydrogen,PRT_2,heat,twh,0.0043038002560693
114,chp_methane_extraction,PRT_1,heat,twh,0.0015150619974549
114,chp_methane_extraction,PRT_2,heat,twh,0.0015585890107614
114,chp_wte_back_pressure,PRT_1,heat,twh,0.0014779393083296
114,chp_wte_back_pressure,PRT_2,heat,twh,0.0014997825474596
115,chp_biofuel_extraction,PRT_1,heat,twh,0.0007475729412152
115,chp_biofuel_extraction,PRT_2,heat,twh,0.0009734375073591
115,chp_hydrogen,PRT_1,heat,twh,0.0003399716641942
115,chp_hydrogen,PRT_2,heat,twh,0.0003809634169931
115,chp_methane_extraction,PRT_1,heat,twh,0.0001277284823883
115,chp_methane_extraction,PRT_2,heat,twh,0.0001359125203035
115,chp_wte_back_pressure,PRT_1,heat,twh,0.0001233726594597
115,chp_wte_back_pressure,PRT_2,heat,twh,0.0001331070442572
116,chp_biofuel_extraction,PRT_1,heat,twh,0.00079747066708
116,chp_biofuel_extraction,PRT_2,heat,twh,0.0010058570857758
116,chp_hydrogen,PRT_1,heat,twh,0.000352284610949
116,chp_hydrogen,PRT_2,heat,twh,0.0003865474737963
116,chp_methane_extraction,PRT_1,heat,twh,0.0001332696289862
116,chp_methane_extraction,PRT_2,heat,twh,0.0001399921197803
116,chp_wte_back_pressure,PRT_1,heat,twh,0.0001287417199053
116,chp_wte_back_pressure,PRT_2,heat,twh,0.0001361279879153
117,chp_biofuel_extraction,PRT_1,heat,twh,0.0009210867701605
117,chp_biofuel_extraction,PRT_2,heat,twh,0.0010958782456468
117,chp_hydrogen,PRT_1,heat,twh,0.0004015150561939
117,chp_hydrogen,PRT_2,heat,twh,0.0004129112360261
117,chp_methane_extraction,PRT_1,heat,twh,0.0001573564024578
117,chp_methane_extraction,PRT_2,heat,twh,0.0001593328208992
117,chp_wte_back_pressure,PRT_1,heat,twh,0.0001623579562491
117,chp_wte_back_pressure,PRT_2,heat,twh,0.0001632291698804
118,chp_biofuel_extraction,PRT_1,heat,twh,0.0007772224738263
118,chp_biofuel_extraction,PRT_2,heat,twh,0.0008849640576175
118,chp_hydrogen,PRT_1,heat,twh,0.0003134339009632
118,chp_hydrogen,PRT_2,heat,twh,0.00031987081177
118,chp_methane_extraction,PRT_1,heat,twh,0.0001365695198096
118,chp_methane_extraction,PRT_2,heat,twh,0.000133598776869
118,chp_wte_back_pressure,PRT_1,heat,twh,0.0001418448669379
118,chp_wte_back_pressure,PRT_2,heat,twh,0.0001422011586601
119,chp_biofuel_extraction,PRT_1,heat,twh,0.010747964643534
119,chp_biofuel_extraction,PRT_2,heat,twh,0.0117615370661978
119,chp_hydrogen,PRT_1,heat,twh,0.0038428448898592
119,chp_hydrogen,PRT_2,heat,twh,0.0038377633685331
119,chp_methane_extraction,PRT_1,heat,twh,0.0018045021605188
119,chp_methane_extraction,PRT_2,heat,twh,0.0017143126419817
119,chp_wte_back_pressure,PRT_1,heat,twh,0.0019119487062361
119,chp_wte_back_pressure,PRT_2,heat,twh,0.0019178330059255
120,chp_biofuel_extraction,PRT_1,heat,twh,0.0022449164833801
120,chp_biofuel_extraction,PRT_2,heat,twh,0.0021628836875093
120,chp_hydrogen,PRT_1,heat,twh,0.0006456596817167
120,chp_hydrogen,PRT_2,heat,twh,0.0006509563665723
120,chp_methane_extraction,PRT_1,heat,twh,0.0003671963201661
120,chp_methane_extraction,PRT_2,heat,twh,0.000311023530052
120,chp_wte_back_pressure,PRT_1,heat,twh,0.000363968979169
120,chp_wte_back_pressure,PRT_2,heat,twh,0.0003704229041452
121,chp_biofuel_extraction,PRT_1,heat,twh,0.0098147732679515
121,chp_biofuel_extraction,PRT_2,heat,twh,0.0099134185022473
121,chp_hydrogen,PRT_1,heat,twh,0.0038799537540257
121,chp_hydrogen,PRT_2,heat,twh,0.0038910288195441
121,chp_methane_extraction,PRT_1,heat,twh,0.0020115270939354
121,chp_methane_extraction,PRT_2,heat,twh,0.0020249356306043
121,chp_wte_back_pressure,PRT_1,heat,twh,0.0094224520041102
121,chp_wte_back_pressure,PRT_2,heat,twh,0.0097161924274213
122,chp_biofuel_extraction,PRT_1,heat,twh,0.0105476679727215
122,chp_biofuel_extraction,PRT_2,heat,twh,0.0105615688271449
122,chp_hydrogen,PRT_1,heat,twh,0.0038968685400948
122,chp_hydrogen,PRT_2,heat,twh,0.0039361890181869
122,chp_methane_extraction,PRT_1,heat,twh,0.0020353192297037
122,chp_methane_extraction,PRT_2,heat,twh,0.0019086726274979
122,chp_wte_back_pressure,PRT_1,heat,twh,0.0069756245562668
122,chp_wte_back_pressure,PRT_2,heat,twh,0.0079165349766769
123,chp_biofuel_extraction,PRT_1,heat,twh,0.0011562375295751
123,chp_biofuel_extraction,PRT_2,heat,twh,0.0011357371789891
123,chp_hydrogen,PRT_1,heat,twh,0.0003950926430218
123,chp_hydrogen,PRT_2,heat,twh,0.0003995867815453
123,chp_methane_extraction,PRT_1,heat,twh,0.0002253447942828
123,chp_methane_extraction,PRT_2,heat,twh,0.0002139005935639
123,chp_wte_back_pressure,PRT_1,heat,twh,0.0007300553535458
123,chp_wte_back_pressure,PRT_2,heat,twh,0.0007839428277334
124,chp_biofuel_extraction,PRT_1,heat,twh,0.0087767717860744
124,chp_biofuel_extraction,PRT_2,heat,twh,0.0077454000835139
124,chp_hydrogen,PRT_1,heat,twh,0.0026903762290293
124,chp_hydrogen,PRT_2,heat,twh,0.0027398110627909
124,chp_methane_extraction,PRT_1,heat,twh,0.0016309806530327
124,chp_methane_extraction,PRT_2,heat,twh,0.0013656641879754
124,chp_wte_back_pressure,PRT_1,heat,twh,0.0031194176294305
124,chp_wte_back_pressure,PRT_2,heat,twh,0.0032007574573657
125,chp_biofuel_extraction,PRT_1,heat,twh,0.0092978948615087
125,chp_biofuel_extraction,PRT_2,heat,twh,0.0076518822162903
125,chp_hydrogen,PRT_1,heat,twh,0.0026855593098171
125,chp_hydrogen,PRT_2,heat,twh,0.0027487709893214
125,chp_methane_extraction,PRT_1,heat,twh,0.0016534359157899
125,chp_methane_extraction,PRT_2,heat,twh,0.0012905272387127
125,chp_wte_back_pressure,PRT_1,heat,twh,0.0028640449435485
125,chp_wte_back_pressure,PRT_2,heat,twh,0.0029523044824278
126,chp_biofuel_extraction,PRT_1,heat,twh,0.0009385513554672
126,chp_biofuel_extraction,PRT_2,heat,twh,0.0006909855345217
126,chp_hydrogen,PRT_1,heat,twh,0.0002441646420004
126,chp_hydrogen,PRT_2,heat,twh,0.0002489543134556
126,chp_methane_extraction,PRT_1,heat,twh,0.0001701028133243
126,chp_methane_extraction,PRT_2,heat,twh,0.0001190068313181
126,chp_wte_back_pressure,PRT_1,heat,twh,0.0002430099789294
126,chp_wte_back_pressure,PRT_2,heat,twh,0.000239258577909
127,chp_biofuel_extraction,PRT_1,heat,twh,0.004475002900261
127,chp_biofuel_extraction,PRT_2,heat,twh,0.0029569724904998
127,chp_hydrogen,PRT_1,heat,twh,0.000993081293878
127,chp_hydrogen,PRT_2,heat,twh,0.0010129321598984
127,chp_methane_extraction,PRT_1,heat,twh,0.0007456836645239
127,chp_methane_extraction,PRT_2,heat,twh,0.0004729818477458
127,chp_wte_back_pressure,PRT_1,heat,twh,0.0007895685959526
127,chp_wte_back_pressure,PRT_2,heat,twh,0.0007879807088585
128,chp_biofuel_extraction,PRT_1,heat,twh,0.0009708710158896
128,chp_biofuel_extraction,PRT_2,heat,twh,0.0006283327304296
128,chp_hydrogen,PRT_1,heat,twh,0.0002130936729366
128,chp_hydrogen,PRT_2,heat,twh,0.0002150232984986
128,chp_methane_extraction,PRT_1,heat,twh,0.0001533296561113
128,chp_methane_extraction,PRT_2,heat,twh,9.632579959854124e-05
128,chp_wte_back_pressure,PRT_1,heat,twh,0.0001720540666079
128,chp_wte_back_pressure,PRT_2,heat,twh,0.0001766111903383
129,chp_biofuel_extraction,PRT_1,heat,twh,0.0009161162009645
129,chp_biofuel_extraction,PRT_2,heat,twh,0.0005842862071834
129,chp_hydrogen,PRT_1,heat,twh,0.0002008157590645
129,chp_hydrogen,PRT_2,heat,twh,0.0002036962336331
129,chp_methane_extraction,PRT_1,heat,twh,0.0001485183344715
129,chp_methane_extraction,PRT_2,heat,twh,8.9466495933422e-05
129,chp_wte_back_pressure,PRT_1,heat,twh,0.0001454358366067
129,chp_wte_back_pressure,PRT_2,heat,twh,0.0001480368446993
130,chp_biofuel_extraction,PRT_1,heat,twh,0.0060886282234122
130,chp_biofuel_extraction,PRT_2,heat,twh,0.0038595918760707
130,chp_hydrogen,PRT_1,heat,twh,0.0013418176320011
130,chp_hydrogen,PRT_2,heat,twh,0.0013576021529983
130,chp_methane_extraction,PRT_1,heat,twh,0.0010092540425063
130,chp_methane_extraction,PRT_2,heat,twh,0.0006135143794517
130,chp_wte_back_pressure,PRT_1,heat,twh,0.0009891712015741
130,chp_wte_back_pressure,PRT_2,heat,twh,0.0010185635648129
131,chp_biofuel_extraction,PRT_1,heat,twh,0.0007752134410404
131,chp_biofuel_extraction,PRT_2,heat,twh,0.000739195567619
131,chp_hydrogen,PRT_1,heat,twh,0.0014143742824281
131,chp_hydrogen,PRT_2,heat,twh,0.0014426854586109
131,chp_methane_extraction,PRT_1,heat,twh,0.0005426731737896
131,chp_methane_extraction,PRT_2,heat,twh,0.0005256838087854
131,chp_wte_back_pressure,PRT_1,heat,twh,0.0004450892483566
131,chp_wte_back_pressure,PRT_2,heat,twh,0.0004440834808954
132,chp_biofuel_extraction,PRT_1,heat,twh,0.0074918056376189
132,chp_biofuel_extraction,PRT_2,heat,twh,0.0076017658312446
132,chp_hydrogen,PRT_1,heat,twh,0.0066798257169431
132,chp_hydrogen,PRT_2,heat,twh,0.006980423145351
132,chp_methane_extraction,PRT_1,heat,twh,0.0022610053886087
132,chp_methane_extraction,PRT_2,heat,twh,0.0021113874498164
132,chp_wte_back_pressure,PRT_1,heat,twh,0.0016979181562914
132,chp_wte_back_pressure,PRT_2,heat,twh,0.0015868468102461
133,chp_biofuel_extraction,PRT_1,heat,twh,0.0075340767093973
133,chp_biofuel_extraction,PRT_2,heat,twh,0.0085080530052773
133,chp_hydrogen,PRT_1,heat,twh,0.0043244023372394
133,chp_hydrogen,PRT_2,heat,twh,0.004439662359791
133,chp_methane_extraction,PRT_1,heat,twh,0.0015544913221047
133,chp_methane_extraction,PRT_2,heat,twh,0.0015164113074894
133,chp_wte_back_pressure,PRT_1,heat,twh,0.0013104123293506
133,chp_wte_back_pressure,PRT_2,heat,twh,0.0012994835424246
134,chp_biofuel_extraction,PRT_1,heat,twh,0.0075957000012705
134,chp_biofuel_extraction,PRT_2,heat,twh,0.0094284494641001
134,chp_hydrogen,PRT_1,heat,twh,0.0040272182070632
134,chp_hydrogen,PRT_2,heat,twh,0.0042016475568309
134,chp_methane_extraction,PRT_1,heat,twh,0.0015233345631667
134,chp_methane_extraction,PRT_2,heat,twh,0.0015735588580789
134,chp_wte_back_pressure,PRT_1,heat,twh,0.0014974577712108
134,chp_wte_back_pressure,PRT_2,heat,twh,0.0015174549892162
135,chp_biofuel_extraction,PRT_1,heat,twh,0.0008775743177729
135,chp_biofuel_extraction,PRT_2,heat,twh,0.0010497332482645
135,chp_hydrogen,PRT_1,heat,twh,0.0003676522640218
135,chp_hydrogen,PRT_2,heat,twh,0.0003917314614817
135,chp_methane_extraction,PRT_1,heat,twh,0.0001429478906627
135,chp_methane_extraction,PRT_2,heat,twh,0.0001451097756086
135,chp_wte_back_pressure,PRT_1,heat,twh,0.0001328284429594
135,chp_wte_back_pressure,PRT_2,heat,twh,0.0001345128335246
136,chp_biofuel_extraction,PRT_1,heat,twh,0.0036554031340202
136,chp_biofuel_extraction,PRT_2,heat,twh,0.004648230674015
136,chp_hydrogen,PRT_1,heat,twh,0.0015676249134517
136,chp_hydrogen,PRT_2,heat,twh,0.0017295855546058
136,chp_methane_extraction,PRT_1,heat,twh,0.0006245721657099
136,chp_methane_extraction,PRT_2,heat,twh,0.0006477941750268
136,chp_wte_back_pressure,PRT_1,heat,twh,0.0006024875000024
136,chp_wte_back_pressure,PRT_2,heat,twh,0.0006957912711168
137,chp_biofuel_extraction,PRT_1,heat,twh,0.006630210292958
137,chp_biofuel_extraction,PRT_2,heat,twh,0.0079480583142946
137,chp_hydrogen,PRT_1,heat,twh,0.0028184560976881
137,chp_hydrogen,PRT_2,heat,twh,0.0029232727455109
137,chp_methane_extraction,PRT_1,heat,twh,0.0010775593797216
137,chp_methane_extraction,PRT_2,heat,twh,0.0010982471220872
137,chp_wte_back_pressure,PRT_1,heat,twh,0.001095498130668
137,chp_wte_back_pressure,PRT_2,heat,twh,0.0011112313996991
138,chp_biofuel_extraction,PRT_1,heat,twh,0.0006465724361191
138,chp_biofuel_extraction,PRT_2,heat,twh,0.0007766625150928
138,chp_hydrogen,PRT_1,heat,twh,0.0002561766249231
138,chp_hydrogen,PRT_2,heat,twh,0.0002761716187313
138,chp_methane_extraction,PRT_1,heat,twh,0.0001129141041081
138,chp_methane_extraction,PRT_2,heat,twh,0.0001081192849676
138,chp_wte_back_pressure,PRT_1,heat,twh,0.0001051823691043
138,chp_wte_back_pressure,PRT_2,heat,twh,0.000106022208444
139,chp_biofuel_extraction,PRT_1,heat,twh,0.0008829011306595
139,chp_biofuel_extraction,PRT_2,heat,twh,0.0008841960240355
139,chp_hydrogen,PRT_1,heat,twh,0.0003092083929299
139,chp_hydrogen,PRT_2,heat,twh,0.0003130707541421
139,chp_methane_extraction,PRT_1,heat,twh,0.0001420805993822
139,chp_methane_extraction,PRT_2,heat,twh,0.0001249704518043
139,chp_wte_back_pressure,PRT_1,heat,twh,0.0001303993314041
139,chp_wte_back_pressure,PRT_2,heat,twh,0.0001310316216991
140,chp_biofuel_extraction,PRT_1,heat,twh,0.000874771596213
140,chp_biofuel_extraction,PRT_2,heat,twh,0.0008340559524396
140,chp_hydrogen,PRT_1,heat,twh,0.0002792578925181
140,chp_hydrogen,PRT_2,heat,twh,0.00028047876586
140,chp_methane_extraction,PRT_1,heat,twh,0.0001377080095766
140,chp_methane_extraction,PRT_2,heat,twh,0.0001167945463683
140,chp_wte_back_pressure,PRT_1,heat,twh,0.00011938570245
140,chp_wte_back_pressure,PRT_2,heat,twh,0.0001189626611478
141,chp_biofuel_extraction,PRT_1,heat,twh,0.297730015490066
141,chp_biofuel_extraction,PRT_2,heat,twh,0.2424168900991747
141,chp_hydrogen,PRT_1,heat,twh,0.1045867800522824
141,chp_hydrogen,PRT_2,heat,twh,0.1071730628870605
141,chp_methane_extraction,PRT_1,heat,twh,0.0542107633164626
141,chp_methane_extraction,PRT_2,heat,twh,0.0385284589398031
141,chp_wte_back_pressure,PRT_1,heat,twh,0.0337548491186439
141,chp_wte_back_pressure,PRT_2,heat,twh,0.0340054791507609
142,chp_biofuel_extraction,PRT_1,heat,twh,0.006212265952862
142,chp_biofuel_extraction,PRT_2,heat,twh,0.0069362980830682
142,chp_hydrogen,PRT_1,heat,twh,0.0036921656806151
142,chp_hydrogen,PRT_2,heat,twh,0.0037154067811214
142,chp_methane_extraction,PRT_1,heat,twh,0.0012945857286317
142,chp_methane_extraction,PRT_2,heat,twh,0.001246539415067
142,chp_wte_back_pressure,PRT_1,heat,twh,0.0010124942962301
142,chp_wte_back_pressure,PRT_2,heat,twh,0.0010036904369479
143,chp_biofuel_extraction,PRT_1,heat,twh,0.0058474177693119
143,chp_biofuel_extraction,PRT_2,heat,twh,0.0066644394199348
143,chp_hydrogen,PRT_1,heat,twh,0.0030125094895995
143,chp_hydrogen,PRT_2,heat,twh,0.0031051769210154
143,chp_methane_extraction,PRT_1,heat,twh,0.0010555129816142
143,chp_methane_extraction,PRT_2,heat,twh,0.0010250616127079
143,chp_wte_back_pressure,PRT_1,heat,twh,0.0008993042558621
143,chp_wte_back_pressure,PRT_2,heat,twh,0.0008359988566783
144,chp_biofuel_extraction,PRT_1,heat,twh,0.0044826891922884
144,chp_biofuel_extraction,PRT_2,heat,twh,0.0051419749686423
144,chp_hydrogen,PRT_1,heat,twh,0.0021827790645781
144,chp_hydrogen,PRT_2,heat,twh,0.0022463627657968
144,chp_methane_extraction,PRT_1,heat,twh,0.0008082753321757
144,chp_methane_extraction,PRT_2,heat,twh,0.0008053176131577
144,chp_wte_back_pressure,PRT_1,heat,twh,0.0007669303310993
144,chp_wte_back_pressure,PRT_2,heat,twh,0.0008464226122489
145,chp_biofuel_extraction,PRT_1,heat,twh,0.0079851188246179
145,chp_biofuel_extraction,PRT_2,heat,twh,0.0094639669334055
145,chp_hydrogen,PRT_1,heat,twh,0.0037103156325044
145,chp_hydrogen,PRT_2,heat,twh,0.003825106187077
145,chp_methane_extraction,PRT_1,heat,twh,0.0014008887506415
145,chp_methane_extraction,PRT_2,heat,twh,0.0014319063906874
145,chp_wte_back_pressure,PRT_1,heat,twh,0.0013829114380113
145,chp_wte_back_pressure,PRT_2,heat,twh,0.0013920987602878
146,chp_biofuel_extraction,PRT_1,heat,twh,0.0007957433537274
146,chp_biofuel_extraction,PRT_2,heat,twh,0.0009271981494023
146,chp_hydrogen,PRT_1,heat,twh,0.0003333044471467
146,chp_hydrogen,PRT_2,heat,twh,0.0003422522536727
146,chp_methane_extraction,PRT_1,heat,twh,0.0001319613462298
146,chp_methane_extraction,PRT_2,heat,twh,0.000133991443992
146,chp_wte_back_pressure,PRT_1,heat,twh,0.0001328705597208
146,chp_wte_back_pressure,PRT_2,heat,twh,0.0001349057923927
147,chp_biofuel_extraction,PRT_1,heat,twh,0.0009122803094933
147,chp_biofuel_extraction,PRT_2,heat,twh,0.0010610468983896
147,chp_hydrogen,PRT_1,heat,twh,0.0003775689099467
147,chp_hydrogen,PRT_2,heat,twh,0.0003878288679094
147,chp_methane_extraction,PRT_1,heat,twh,0.0001537615953615
147,chp_methane_extraction,PRT_2,heat,twh,0.0001519775254099
147,chp_wte_back_pressure,PRT_1,heat,twh,0.0001531517639689
147,chp_wte_back_pressure,PRT_2,heat,twh,0.0001549552626968
148,chp_biofuel_extraction,PRT_1,heat,twh,0.000920890378525
148,chp_biofuel_extraction,PRT_2,heat,twh,0.001040565336753
148,chp_hydrogen,PRT_1,heat,twh,0.0003525377537441
148,chp_hydrogen,PRT_2,heat,twh,0.0003617879348151
148,chp_methane_extraction,PRT_1,heat,twh,0.0001561758751978
148,chp_methane_extraction,PRT_2,heat,twh,0.000148822930064
148,chp_wte_back_pressure,PRT_1,heat,twh,0.0001532407856062
148,chp_wte_back_pressure,PRT_2,heat,twh,0.0001499830160073
149,chp_biofuel_extraction,PRT_1,heat,twh,0.000870089001987
149,chp_biofuel_extraction,PRT_2,heat,twh,0.0009172093846874
149,chp_hydrogen,PRT_1,heat,twh,0.0003238942480078
149,chp_hydrogen,PRT_2,heat,twh,0.0003297852241844
149,chp_methane_extraction,PRT_1,heat,twh,0.0001373941988674
149,chp_methane_extraction,PRT_2,heat,twh,0.000125410124507
149,chp_wte_back_pressure,PRT_1,heat,twh,0.0001248065041038
149,chp_wte_back_pressure,PRT_2,heat,twh,0.0001291839053698
150,chp_biofuel_extraction,PRT_1,heat,twh,0.000941410592187
150,chp_biofuel_extraction,PRT_2,heat,twh,0.0009427931333996
150,chp_hydrogen,PRT_1,heat,twh,0.000324788096801
150,chp_hydrogen,PRT_2,heat,twh,0.0003316219320342
150,chp_methane_extraction,PRT_1,heat,twh,0.0001540387052922
150,chp_methane_extraction,PRT_2,heat,twh,0.0001344691525026
150,chp_wte_back_pressure,PRT_1,heat,twh,0.0001476655309133
150,chp_wte_back_pressure,PRT_2,heat,twh,0.0001469692047587
151,chp_biofuel_extraction,PRT_1,heat,twh,6.952515383381211e-05
151,chp_biofuel_extraction,PRT_2,heat,twh,6.25201399815308e-05
151,chp_hydrogen,PRT_1,heat,twh,2.4199459680681764e-05
151,chp_hydrogen,PRT_2,heat,twh,2.5957093279665315e-05
151,chp_methane_extraction,PRT_1,heat,twh,1.0020886125087924e-05
151,chp_methane_extraction,PRT_2,heat,twh,7.431808737132109e-06
151,chp_wte_back_pressure,PRT_1,heat,twh,5.294497767265366e-06
151,chp_wte_back_pressure,PRT_2,heat,twh,5.270118774501072e-06
152,chp_biofuel_extraction,PRT_1,heat,twh,4.047204158321818e-05
152,chp_biofuel_extraction,PRT_2,heat,twh,3.5557007347991924e-05
152,chp_hydrogen,PRT_1,heat,twh,1.3448311804957664e-05
152,chp_hydrogen,PRT_2,heat,twh,1.4593282502040789e-05
152,chp_methane_extraction,PRT_1,heat,twh,5.732194589522195e-06
152,chp_methane_extraction,PRT_2,heat,twh,4.193217170702627e-06
152,chp_wte_back_pressure,PRT_1,heat,twh,2.983228944079199e-06
152,chp_wte_back_pressure,PRT_2,heat,twh,2.875549005347009e-06
153,chp_biofuel_extraction,PRT_1,heat,twh,7.821205046579584e-05
153,chp_biofuel_extraction,PRT_2,heat,twh,6.699072764153571e-05
153,chp_hydrogen,PRT_1,heat,twh,2.455550896997544e-05
153,chp_hydrogen,PRT_2,heat,twh,2.5746214439169377e-05
153,chp_methane_extraction,PRT_1,heat,twh,9.966544538306732e-06
153,chp_methane_extraction,PRT_2,heat,twh,7.200082600856148e-06
153,chp_wte_back_pressure,PRT_1,heat,twh,4.469541903271688e-06
