spores,techs,locs,carriers,unit,generated_road_transport
102,heavy_transport_ice,PRT_2,transport,billion_km,7.550844276541664e-06
102,light_transport_ev,PRT_1,transport,billion_km,37.68880449746646
102,light_transport_ev,PRT_2,transport,billion_km,39.924068373128094
102,light_transport_ice,PRT_1,transport,billion_km,4.211908497784421e-05
102,light_transport_ice,PRT_2,transport,billion_km,5.4333252105855306e-05
103,heavy_transport_ev,PRT_1,transport,billion_km,1.083854926266557
103,heavy_transport_ev,PRT_2,transport,billion_km,1.2573487290914305
103,heavy_transport_ice,PRT_1,transport,billion_km,7.444930269040093e-06
103,heavy_transport_ice,PRT_2,transport,billion_km,7.324284484570303e-06
103,light_transport_ev,PRT_1,transport,billion_km,37.68879810530129
103,light_transport_ev,PRT_2,transport,billion_km,39.92406852650529
103,light_transport_ice,PRT_1,transport,billion_km,4.708612658915947e-05
103,light_transport_ice,PRT_2,transport,billion_km,5.275400201081447e-05
104,heavy_transport_ev,PRT_1,transport,billion_km,1.083854984485246
104,heavy_transport_ev,PRT_2,transport,billion_km,1.2573503171607647
104,heavy_transport_ice,PRT_1,transport,billion_km,7.56810150158701e-06
104,heavy_transport_ice,PRT_2,transport,billion_km,5.917589123471935e-06
104,light_transport_ev,PRT_1,transport,billion_km,37.688789062259865
104,light_transport_ev,PRT_2,transport,billion_km,39.92407920850405
104,light_transport_ice,PRT_1,transport,billion_km,5.685358549586467e-05
104,light_transport_ice,PRT_2,transport,billion_km,4.279446069703637e-05
105,heavy_transport_ev,PRT_1,transport,billion_km,1.0838523822430763
105,heavy_transport_ev,PRT_2,transport,billion_km,1.2573486801079143
105,heavy_transport_ice,PRT_1,transport,billion_km,1.00668183692243e-05
105,heavy_transport_ice,PRT_2,transport,billion_km,7.451152680287725e-06
105,light_transport_ev,PRT_1,transport,billion_km,37.68878118877289
105,light_transport_ev,PRT_2,transport,billion_km,39.924068392422456
105,light_transport_ice,PRT_1,transport,billion_km,6.431795713366734e-05
105,light_transport_ice,PRT_2,transport,billion_km,5.320783190429798e-05
106,heavy_transport_ev,PRT_1,transport,billion_km,1.08385362900782
106,heavy_transport_ev,PRT_2,transport,billion_km,1.2573494679159636
106,heavy_transport_ice,PRT_1,transport,billion_km,8.78511479211005e-06
106,heavy_transport_ice,PRT_2,transport,billion_km,6.62835226924807e-06
106,light_transport_ev,PRT_1,transport,billion_km,37.68879042853035
106,light_transport_ev,PRT_2,transport,billion_km,39.92407434769208
106,light_transport_ice,PRT_1,transport,billion_km,5.4932735347480046e-05
106,light_transport_ice,PRT_2,transport,billion_km,4.710724728263923e-05
107,heavy_transport_ev,PRT_1,transport,billion_km,1.0838564804759998
107,heavy_transport_ev,PRT_2,transport,billion_km,1.2573513239446348
107,heavy_transport_ice,PRT_1,transport,billion_km,5.7829078943881225e-06
107,heavy_transport_ice,PRT_2,transport,billion_km,4.621608618376283e-06
107,light_transport_ev,PRT_1,transport,billion_km,37.68880974503004
107,light_transport_ev,PRT_2,transport,billion_km,39.924088137628246
107,light_transport_ice,PRT_1,transport,billion_km,3.5014361920114247e-05
107,light_transport_ice,PRT_2,transport,billion_km,3.271174852830973e-05
108,heavy_transport_ev,PRT_1,transport,billion_km,1.0838566184442249
108,heavy_transport_ev,PRT_2,transport,billion_km,1.257352005868901
108,heavy_transport_ice,PRT_1,transport,billion_km,5.744147350131763e-06
108,heavy_transport_ice,PRT_2,transport,billion_km,4.038891209446689e-06
108,light_transport_ev,PRT_1,transport,billion_km,37.68881085154987
108,light_transport_ev,PRT_2,transport,billion_km,39.92409231048809
108,light_transport_ice,PRT_1,transport,billion_km,3.4304773045140226e-05
108,light_transport_ice,PRT_2,transport,billion_km,2.8936056632776172e-05
109,heavy_transport_ev,PRT_1,transport,billion_km,1.0838445219524
109,heavy_transport_ev,PRT_2,transport,billion_km,1.2573464205380946
109,heavy_transport_ice,PRT_1,transport,billion_km,1.8476186547313547e-05
109,heavy_transport_ice,PRT_2,transport,billion_km,1.0259768651161967e-05
109,light_transport_ev,PRT_1,transport,billion_km,37.68873933640493
109,light_transport_ev,PRT_2,transport,billion_km,39.924050518580415
109,light_transport_ice,PRT_1,transport,billion_km,0.0001083618602067
109,light_transport_ice,PRT_2,transport,billion_km,7.326748750091034e-05
110,heavy_transport_ev,PRT_1,transport,billion_km,1.0838501599904975
110,heavy_transport_ev,PRT_2,transport,billion_km,1.25734796287958
110,heavy_transport_ice,PRT_1,transport,billion_km,1.2239886417971243e-05
110,heavy_transport_ice,PRT_2,transport,billion_km,8.119173468390342e-06
110,light_transport_ev,PRT_1,transport,billion_km,37.68877087949439
110,light_transport_ev,PRT_2,transport,billion_km,39.92406325862735
110,light_transport_ice,PRT_1,transport,billion_km,7.44240164551986e-05
110,light_transport_ice,PRT_2,transport,billion_km,5.814040352609787e-05
111,heavy_transport_ev,PRT_1,transport,billion_km,1.083846855092106
111,heavy_transport_ev,PRT_2,transport,billion_km,1.2573239677140209
111,heavy_transport_ice,PRT_1,transport,billion_km,1.5878799614057923e-05
111,heavy_transport_ice,PRT_2,transport,billion_km,3.24483487311276e-05
111,light_transport_ev,PRT_1,transport,billion_km,37.68870844814226
111,light_transport_ev,PRT_2,transport,billion_km,39.92388207964044
111,light_transport_ice,PRT_1,transport,billion_km,0.0001381932363809
111,light_transport_ice,PRT_2,transport,billion_km,0.0002406515191917
112,heavy_transport_ev,PRT_1,transport,billion_km,1.0837356605192223
112,heavy_transport_ev,PRT_2,transport,billion_km,1.2570476593083062
112,heavy_transport_ice,PRT_1,transport,billion_km,0.000137845455623
112,heavy_transport_ice,PRT_2,transport,billion_km,0.0003195288432021
112,light_transport_ev,PRT_1,transport,billion_km,37.68758337393263
112,light_transport_ev,PRT_2,transport,billion_km,39.92182691602199
112,light_transport_ice,PRT_1,transport,billion_km,0.0013063559614261
112,light_transport_ice,PRT_2,transport,billion_km,0.00233889667745
113,heavy_transport_ev,PRT_1,transport,billion_km,1.0837893147300297
113,heavy_transport_ev,PRT_2,transport,billion_km,1.2572283260418144
113,heavy_transport_ice,PRT_1,transport,billion_km,7.378856130371517e-05
113,heavy_transport_ice,PRT_2,transport,billion_km,0.0001284594195633
113,light_transport_ev,PRT_1,transport,billion_km,37.68824835028612
113,light_transport_ev,PRT_2,transport,billion_km,39.92314156981857
113,light_transport_ice,PRT_1,transport,billion_km,0.0005997686833752
113,light_transport_ice,PRT_2,transport,billion_km,0.000982639143971
114,heavy_transport_ev,PRT_1,transport,billion_km,1.0837431265077595
114,heavy_transport_ev,PRT_2,transport,billion_km,1.257099333826087
114,heavy_transport_ice,PRT_1,transport,billion_km,0.0001218133593926
114,heavy_transport_ice,PRT_2,transport,billion_km,0.0002592882122402
114,light_transport_ev,PRT_1,transport,billion_km,37.68805659614322
114,light_transport_ev,PRT_2,transport,billion_km,39.92226650311648
114,light_transport_ice,PRT_1,transport,billion_km,0.0007988691345734
114,light_transport_ice,PRT_2,transport,billion_km,0.0018650528012611
115,heavy_transport_ev,PRT_1,transport,billion_km,1.0838490025460537
115,heavy_transport_ev,PRT_2,transport,billion_km,1.2573305803000363
115,heavy_transport_ice,PRT_1,transport,billion_km,1.4023846075898952e-05
115,heavy_transport_ice,PRT_2,transport,billion_km,2.6128282834193702e-05
115,light_transport_ev,PRT_1,transport,billion_km,37.688756863912985
115,light_transport_ev,PRT_2,transport,billion_km,39.92393794114867
115,light_transport_ice,PRT_1,transport,billion_km,9.09473592694246e-05
115,light_transport_ice,PRT_2,transport,billion_km,0.0001859575951482
116,heavy_transport_ev,PRT_1,transport,billion_km,1.0838474025664344
116,heavy_transport_ev,PRT_2,transport,billion_km,1.2573285946475965
116,heavy_transport_ice,PRT_1,transport,billion_km,1.5745158397083907e-05
116,heavy_transport_ice,PRT_2,transport,billion_km,2.8235197619809538e-05
116,light_transport_ev,PRT_1,transport,billion_km,37.68874637483854
116,light_transport_ev,PRT_2,transport,billion_km,39.92392521302012
116,light_transport_ice,PRT_1,transport,billion_km,0.0001019301168328
116,light_transport_ice,PRT_2,transport,billion_km,0.0001991743709842
117,heavy_transport_ev,PRT_1,transport,billion_km,1.083847573838873
117,heavy_transport_ev,PRT_2,transport,billion_km,1.2573255216967931
117,heavy_transport_ice,PRT_1,transport,billion_km,1.5321008608171018e-05
117,heavy_transport_ice,PRT_2,transport,billion_km,3.10553167320523e-05
117,light_transport_ev,PRT_1,transport,billion_km,37.688749745585405
117,light_transport_ev,PRT_2,transport,billion_km,39.923904266603785
117,light_transport_ice,PRT_1,transport,billion_km,9.75390769073332e-05
117,light_transport_ice,PRT_2,transport,billion_km,0.000219108740396
118,heavy_transport_ev,PRT_1,transport,billion_km,1.083846471974249
118,heavy_transport_ev,PRT_2,transport,billion_km,1.2573303334976864
118,heavy_transport_ice,PRT_1,transport,billion_km,1.6002398623325636e-05
118,heavy_transport_ice,PRT_2,transport,billion_km,2.582304652743412e-05
118,light_transport_ev,PRT_1,transport,billion_km,37.688723485235926
118,light_transport_ev,PRT_2,transport,billion_km,39.92393909023373
118,light_transport_ice,PRT_1,transport,billion_km,0.0001221180308612
118,light_transport_ice,PRT_2,transport,billion_km,0.0001826029522413
119,heavy_transport_ev,PRT_1,transport,billion_km,1.0836911123561714
119,heavy_transport_ev,PRT_2,transport,billion_km,1.2570560998774103
119,heavy_transport_ice,PRT_1,transport,billion_km,0.000175812813428
119,heavy_transport_ice,PRT_2,transport,billion_km,0.0003045074621224
119,light_transport_ev,PRT_1,transport,billion_km,37.68771693141132
119,light_transport_ev,PRT_2,transport,billion_km,39.92201351274356
119,light_transport_ice,PRT_1,transport,billion_km,0.001146475067921
119,light_transport_ice,PRT_2,transport,billion_km,0.0021259834870883
120,heavy_transport_ev,PRT_1,transport,billion_km,1.083821842690576
120,heavy_transport_ev,PRT_2,transport,billion_km,1.2573024716453571
120,heavy_transport_ice,PRT_1,transport,billion_km,4.1238820787624106e-05
120,heavy_transport_ice,PRT_2,transport,billion_km,5.429203729864279e-05
120,light_transport_ev,PRT_1,transport,billion_km,37.6885933354465
120,light_transport_ev,PRT_2,transport,billion_km,39.9237430581687
120,light_transport_ice,PRT_1,transport,billion_km,0.0002546964415868
120,light_transport_ice,PRT_2,transport,billion_km,0.000381063876294
121,heavy_transport_ev,PRT_1,transport,billion_km,1.083592362438199
121,heavy_transport_ev,PRT_2,transport,billion_km,1.2570420388622794
121,heavy_transport_ice,PRT_1,transport,billion_km,0.0002765166392334
121,heavy_transport_ice,PRT_2,transport,billion_km,0.0003205223847968
121,light_transport_ev,PRT_1,transport,billion_km,37.686702969696185
121,light_transport_ev,PRT_2,transport,billion_km,39.92173370571718
121,light_transport_ice,PRT_1,transport,billion_km,0.0021682527022288
121,light_transport_ice,PRT_2,transport,billion_km,0.0024136060858526
122,heavy_transport_ev,PRT_1,transport,billion_km,1.0836831869293242
122,heavy_transport_ev,PRT_2,transport,billion_km,1.2570313980971823
122,heavy_transport_ice,PRT_1,transport,billion_km,0.0001809384930228
122,heavy_transport_ice,PRT_2,transport,billion_km,0.0003264094970876
122,light_transport_ev,PRT_1,transport,billion_km,37.68761427565339
122,light_transport_ev,PRT_2,transport,billion_km,39.921726592723495
122,light_transport_ice,PRT_1,transport,billion_km,0.0012379319716122
122,light_transport_ice,PRT_2,transport,billion_km,0.002401702059017
123,heavy_transport_ev,PRT_1,transport,billion_km,1.083842606850617
123,heavy_transport_ev,PRT_2,transport,billion_km,1.2573233091412153
123,heavy_transport_ice,PRT_1,transport,billion_km,2.021144630038073e-05
123,heavy_transport_ice,PRT_2,transport,billion_km,3.3191314129589305e-05
123,light_transport_ev,PRT_1,transport,billion_km,37.6887115513516
123,light_transport_ev,PRT_2,transport,billion_km,39.923877224495776
123,light_transport_ice,PRT_1,transport,billion_km,0.0001354271817753
123,light_transport_ice,PRT_2,transport,billion_km,0.0002458413935405
124,heavy_transport_ev,PRT_1,transport,billion_km,1.0837321001314106
124,heavy_transport_ev,PRT_2,transport,billion_km,1.2571348067262642
124,heavy_transport_ice,PRT_1,transport,billion_km,0.0001325207310457
124,heavy_transport_ice,PRT_2,transport,billion_km,0.0002234963086146
124,light_transport_ev,PRT_1,transport,billion_km,37.68797379999053
124,light_transport_ev,PRT_2,transport,billion_km,39.92248925772769
124,light_transport_ice,PRT_1,transport,billion_km,0.0008803893361181
124,light_transport_ice,PRT_2,transport,billion_km,0.0016410223245192
125,heavy_transport_ev,PRT_1,transport,billion_km,1.0836700802673265
125,heavy_transport_ev,PRT_2,transport,billion_km,1.257128549450083
125,heavy_transport_ice,PRT_1,transport,billion_km,0.0002040183827505
125,heavy_transport_ice,PRT_2,transport,billion_km,0.0002392313704432
125,light_transport_ev,PRT_1,transport,billion_km,37.68722148254507
125,light_transport_ev,PRT_2,transport,billion_km,39.92240270054222
125,light_transport_ice,PRT_1,transport,billion_km,0.0016706179976945
125,light_transport_ice,PRT_2,transport,billion_km,0.0017654926895251
126,heavy_transport_ev,PRT_1,transport,billion_km,1.083843968864488
126,heavy_transport_ev,PRT_2,transport,billion_km,1.2573358786380162
126,heavy_transport_ice,PRT_1,transport,billion_km,1.8817669249888597e-05
126,heavy_transport_ice,PRT_2,transport,billion_km,2.059006787684314e-05
126,light_transport_ev,PRT_1,transport,billion_km,37.68871826980803
126,light_transport_ev,PRT_2,transport,billion_km,39.923973523209966
126,light_transport_ice,PRT_1,transport,billion_km,0.0001285818726873
126,light_transport_ice,PRT_2,transport,billion_km,0.0001494189732953
127,heavy_transport_ev,PRT_1,transport,billion_km,1.0837889138971346
127,heavy_transport_ev,PRT_2,transport,billion_km,1.2572718466424448
127,heavy_transport_ice,PRT_1,transport,billion_km,7.415608391051572e-05
127,heavy_transport_ice,PRT_2,transport,billion_km,8.490550426171255e-05
127,light_transport_ev,PRT_1,transport,billion_km,37.68834616364586
127,light_transport_ev,PRT_2,transport,billion_km,39.92350961722818
127,light_transport_ice,PRT_1,transport,billion_km,0.0005018220969975
127,light_transport_ice,PRT_2,transport,billion_km,0.0006144574623257
128,heavy_transport_ev,PRT_1,transport,billion_km,1.0838415139488
128,heavy_transport_ev,PRT_2,transport,billion_km,1.257338733434615
128,heavy_transport_ice,PRT_1,transport,billion_km,2.17578947925153e-05
128,heavy_transport_ice,PRT_2,transport,billion_km,1.822057637347831e-05
128,light_transport_ev,PRT_1,transport,billion_km,37.68871407705484
128,light_transport_ev,PRT_2,transport,billion_km,39.92399277467709
128,light_transport_ice,PRT_1,transport,billion_km,0.0001347160823837
128,light_transport_ice,PRT_2,transport,billion_km,0.0001321087599357
129,heavy_transport_ev,PRT_1,transport,billion_km,1.083844149526794
129,heavy_transport_ev,PRT_2,transport,billion_km,1.257340596497924
129,heavy_transport_ice,PRT_1,transport,billion_km,1.872846568441996e-05
129,heavy_transport_ice,PRT_2,transport,billion_km,1.5963667943071563e-05
129,light_transport_ev,PRT_1,transport,billion_km,37.688724650607966
129,light_transport_ev,PRT_2,transport,billion_km,39.92400756324564
129,light_transport_ice,PRT_1,transport,billion_km,0.000122566392557
129,light_transport_ice,PRT_2,transport,billion_km,0.0001157458760777
130,heavy_transport_ev,PRT_1,transport,billion_km,1.0837302892316147
130,heavy_transport_ev,PRT_2,transport,billion_km,1.2572486042689972
130,heavy_transport_ice,PRT_1,transport,billion_km,0.0001360213677099
130,heavy_transport_ice,PRT_2,transport,billion_km,0.0001113885007447
130,light_transport_ev,PRT_1,transport,billion_km,37.688011844046656
130,light_transport_ev,PRT_2,transport,billion_km,39.92333240099131
130,light_transport_ice,PRT_1,transport,billion_km,0.0008491041212121
130,light_transport_ice,PRT_2,transport,billion_km,0.00080463688239
131,heavy_transport_ev,PRT_1,transport,billion_km,1.083850989596943
131,heavy_transport_ev,PRT_2,transport,billion_km,1.2573315438702366
131,heavy_transport_ice,PRT_1,transport,billion_km,1.1445917068682773e-05
131,heavy_transport_ice,PRT_2,transport,billion_km,2.4573814449212977e-05
131,light_transport_ev,PRT_1,transport,billion_km,37.68874426559445
131,light_transport_ev,PRT_2,transport,billion_km,39.92393908258582
131,light_transport_ice,PRT_1,transport,billion_km,0.0001011823451409
131,light_transport_ice,PRT_2,transport,billion_km,0.0001824553265725
132,heavy_transport_ev,PRT_1,transport,billion_km,1.0837616006373714
132,heavy_transport_ev,PRT_2,transport,billion_km,1.2571207297368552
132,heavy_transport_ice,PRT_1,transport,billion_km,0.0001013494307096
132,heavy_transport_ice,PRT_2,transport,billion_km,0.0002359025043158
132,light_transport_ev,PRT_1,transport,billion_km,37.68792930266935
132,light_transport_ev,PRT_2,transport,billion_km,39.92238516946068
132,light_transport_ice,PRT_1,transport,billion_km,0.0009182034529705
132,light_transport_ice,PRT_2,transport,billion_km,0.0017384249779559
133,heavy_transport_ev,PRT_1,transport,billion_km,1.083755254730178
133,heavy_transport_ev,PRT_2,transport,billion_km,1.2571040679498462
133,heavy_transport_ice,PRT_1,transport,billion_km,0.0001087447623956
133,heavy_transport_ice,PRT_2,transport,billion_km,0.0002536137137273
133,light_transport_ev,PRT_1,transport,billion_km,37.6878846478821
133,light_transport_ev,PRT_2,transport,billion_km,39.92228077677862
133,light_transport_ice,PRT_1,transport,billion_km,0.0009670559321256
133,light_transport_ice,PRT_2,transport,billion_km,0.0018470177584204
134,heavy_transport_ev,PRT_1,transport,billion_km,1.083740795495444
134,heavy_transport_ev,PRT_2,transport,billion_km,1.2570890501106673
134,heavy_transport_ice,PRT_1,transport,billion_km,0.0001290012406738
134,heavy_transport_ice,PRT_2,transport,billion_km,0.0002744287960263
134,light_transport_ev,PRT_1,transport,billion_km,37.68772562228936
134,light_transport_ev,PRT_2,transport,billion_km,39.92216268538644
134,light_transport_ice,PRT_1,transport,billion_km,0.0011492705630373
134,light_transport_ice,PRT_2,transport,billion_km,0.0019883025292276
135,heavy_transport_ev,PRT_1,transport,billion_km,1.0838477710411805
135,heavy_transport_ev,PRT_2,transport,billion_km,1.2573286817098837
135,heavy_transport_ice,PRT_1,transport,billion_km,1.498390694837219e-05
135,heavy_transport_ice,PRT_2,transport,billion_km,2.775541101401397e-05
135,light_transport_ev,PRT_1,transport,billion_km,37.68872047272171
135,light_transport_ev,PRT_2,transport,billion_km,39.92392468387924
135,light_transport_ice,PRT_1,transport,billion_km,0.0001262500197309
135,light_transport_ice,PRT_2,transport,billion_km,0.0001981307787511
136,heavy_transport_ev,PRT_1,transport,billion_km,1.0838048055845635
136,heavy_transport_ev,PRT_2,transport,billion_km,1.2572323695440504
136,heavy_transport_ice,PRT_1,transport,billion_km,6.005652411583947e-05
136,heavy_transport_ice,PRT_2,transport,billion_km,0.0001261747328434
136,light_transport_ev,PRT_1,transport,billion_km,37.688338674069165
136,light_transport_ev,PRT_2,transport,billion_km,39.92323663500251
136,light_transport_ice,PRT_1,transport,billion_km,0.0005164802004622
136,light_transport_ice,PRT_2,transport,billion_km,0.0008946093730552
137,heavy_transport_ev,PRT_1,transport,billion_km,1.08374735735417
137,heavy_transport_ev,PRT_2,transport,billion_km,1.257130119277653
137,heavy_transport_ice,PRT_1,transport,billion_km,0.000124822736224
137,heavy_transport_ice,PRT_2,transport,billion_km,0.0002357429831546
137,light_transport_ev,PRT_1,transport,billion_km,37.68782410821511
137,light_transport_ev,PRT_2,transport,billion_km,39.92249424969167
137,light_transport_ice,PRT_1,transport,billion_km,0.0010603179189887
137,light_transport_ice,PRT_2,transport,billion_km,0.0016662664390201
138,heavy_transport_ev,PRT_1,transport,billion_km,1.083846294643793
138,heavy_transport_ev,PRT_2,transport,billion_km,1.2573354978153852
138,heavy_transport_ice,PRT_1,transport,billion_km,1.6285934212619445e-05
138,heavy_transport_ice,PRT_2,transport,billion_km,2.0764934436740445e-05
138,light_transport_ev,PRT_1,transport,billion_km,37.68870785419104
138,light_transport_ev,PRT_2,transport,billion_km,39.92397473321196
138,light_transport_ice,PRT_1,transport,billion_km,0.0001381736091186
138,light_transport_ice,PRT_2,transport,billion_km,0.0001473859878559
139,heavy_transport_ev,PRT_1,transport,billion_km,1.083847726648333
139,heavy_transport_ev,PRT_2,transport,billion_km,1.257331111868092
139,heavy_transport_ice,PRT_1,transport,billion_km,1.5330748865157623e-05
139,heavy_transport_ice,PRT_2,transport,billion_km,2.5627683713028248e-05
139,light_transport_ev,PRT_1,transport,billion_km,37.68873924955952
139,light_transport_ev,PRT_2,transport,billion_km,39.92394186876405
139,light_transport_ice,PRT_1,transport,billion_km,0.000108683989541
139,light_transport_ice,PRT_2,transport,billion_km,0.0001821574399838
140,heavy_transport_ev,PRT_1,transport,billion_km,1.0838489839210763
140,heavy_transport_ev,PRT_2,transport,billion_km,1.2573336938582318
140,heavy_transport_ice,PRT_1,transport,billion_km,1.382841274322886e-05
140,heavy_transport_ice,PRT_2,transport,billion_km,2.2800643091687973e-05
140,light_transport_ev,PRT_1,transport,billion_km,37.68875053271314
140,light_transport_ev,PRT_2,transport,billion_km,39.92396174077607
140,light_transport_ice,PRT_1,transport,billion_km,9.642221985804492e-05
140,light_transport_ice,PRT_2,transport,billion_km,0.0001613053544685
141,heavy_transport_ev,PRT_1,transport,billion_km,1.064701897679974
141,heavy_transport_ev,PRT_2,transport,billion_km,1.2470975470000998
141,heavy_transport_ice,PRT_1,transport,billion_km,0.0191603229362733
141,heavy_transport_ice,PRT_2,transport,billion_km,0.0102583557855315
141,light_transport_ev,PRT_1,transport,billion_km,37.59607005244764
141,light_transport_ev,PRT_2,transport,billion_km,39.86657188784151
141,light_transport_ice,PRT_1,transport,billion_km,0.0927745357488043
141,light_transport_ice,PRT_2,transport,billion_km,0.0575487887837566
142,heavy_transport_ev,PRT_1,transport,billion_km,1.0837687960312694
142,heavy_transport_ev,PRT_2,transport,billion_km,1.2571496900975103
142,heavy_transport_ice,PRT_1,transport,billion_km,9.49434344545059e-05
142,heavy_transport_ice,PRT_2,transport,billion_km,0.0002077315401049
142,light_transport_ev,PRT_1,transport,billion_km,37.68801620694197
142,light_transport_ev,PRT_2,transport,billion_km,39.92260748629839
142,light_transport_ice,PRT_1,transport,billion_km,0.0008344567536232
142,light_transport_ice,PRT_2,transport,billion_km,0.0015192674644477
143,heavy_transport_ev,PRT_1,transport,billion_km,1.0837645688491115
143,heavy_transport_ev,PRT_2,transport,billion_km,1.257147753195938
143,heavy_transport_ice,PRT_1,transport,billion_km,9.841615943379504e-05
143,heavy_transport_ice,PRT_2,transport,billion_km,0.0002089139840884
143,light_transport_ev,PRT_1,transport,billion_km,37.68797412978444
143,light_transport_ev,PRT_2,transport,billion_km,39.9226091975579
143,light_transport_ice,PRT_1,transport,billion_km,0.0008735160685558
143,light_transport_ice,PRT_2,transport,billion_km,0.0015145374342214
144,heavy_transport_ev,PRT_1,transport,billion_km,1.08378640753976
144,heavy_transport_ev,PRT_2,transport,billion_km,1.2572068763561464
144,heavy_transport_ice,PRT_1,transport,billion_km,7.846957795821596e-05
144,heavy_transport_ice,PRT_2,transport,billion_km,0.0001516829354998
144,light_transport_ev,PRT_1,transport,billion_km,37.68816011824663
144,light_transport_ev,PRT_2,transport,billion_km,39.92304347793917
144,light_transport_ice,PRT_1,transport,billion_km,0.0006950961799703
144,light_transport_ice,PRT_2,transport,billion_km,0.0010878226995702
145,heavy_transport_ev,PRT_1,transport,billion_km,1.083726270285393
145,heavy_transport_ev,PRT_2,transport,billion_km,1.2570783296312222
145,heavy_transport_ice,PRT_1,transport,billion_km,0.0001404972416966
145,heavy_transport_ice,PRT_2,transport,billion_km,0.0002821200666455
145,light_transport_ev,PRT_1,transport,billion_km,37.68764639033502
145,light_transport_ev,PRT_2,transport,billion_km,39.92212889639514
145,light_transport_ice,PRT_1,transport,billion_km,0.001216385710083
145,light_transport_ice,PRT_2,transport,billion_km,0.0020099715977805
146,heavy_transport_ev,PRT_1,transport,billion_km,1.08385071212665
146,heavy_transport_ev,PRT_2,transport,billion_km,1.257330701829129
146,heavy_transport_ice,PRT_1,transport,billion_km,1.1922911878626393e-05
146,heavy_transport_ice,PRT_2,transport,billion_km,2.5615382897010872e-05
146,light_transport_ev,PRT_1,transport,billion_km,37.68874549855732
146,light_transport_ev,PRT_2,transport,billion_km,39.923939892635325
146,light_transport_ice,PRT_1,transport,billion_km,0.0001007472544267
146,light_transport_ice,PRT_2,transport,billion_km,0.0001824427983027
147,heavy_transport_ev,PRT_1,transport,billion_km,1.0838466291387503
147,heavy_transport_ev,PRT_2,transport,billion_km,1.2573267255119065
147,heavy_transport_ice,PRT_1,transport,billion_km,1.6228772992712348e-05
147,heavy_transport_ice,PRT_2,transport,billion_km,2.9814569897726456e-05
147,light_transport_ev,PRT_1,transport,billion_km,37.688710986325816
147,light_transport_ev,PRT_2,transport,billion_km,39.92391181418812
147,light_transport_ice,PRT_1,transport,billion_km,0.0001361515985526
147,light_transport_ice,PRT_2,transport,billion_km,0.0002114134262012
148,heavy_transport_ev,PRT_1,transport,billion_km,1.0838436884232
148,heavy_transport_ev,PRT_2,transport,billion_km,1.2573270091746318
148,heavy_transport_ice,PRT_1,transport,billion_km,1.8812025183135263e-05
148,heavy_transport_ice,PRT_2,transport,billion_km,2.917344326576438e-05
148,light_transport_ev,PRT_1,transport,billion_km,37.68868693162465
148,light_transport_ev,PRT_2,transport,billion_km,39.92391580389772
148,light_transport_ice,PRT_1,transport,billion_km,0.0001587764278061
148,light_transport_ice,PRT_2,transport,billion_km,0.0002059939741585
149,heavy_transport_ev,PRT_1,transport,billion_km,1.083845831234068
149,heavy_transport_ev,PRT_2,transport,billion_km,1.257331373269824
149,heavy_transport_ice,PRT_1,transport,billion_km,1.7239604833450646e-05
149,heavy_transport_ice,PRT_2,transport,billion_km,2.5379740336859948e-05
149,light_transport_ev,PRT_1,transport,billion_km,37.68872547346992
149,light_transport_ev,PRT_2,transport,billion_km,39.92394429158294
149,light_transport_ice,PRT_1,transport,billion_km,0.0001225152440837
149,light_transport_ice,PRT_2,transport,billion_km,0.0001797870876112
150,heavy_transport_ev,PRT_1,transport,billion_km,1.0838475166640158
150,heavy_transport_ev,PRT_2,transport,billion_km,1.2573288605596196
150,heavy_transport_ice,PRT_1,transport,billion_km,1.5285867394987454e-05
150,heavy_transport_ice,PRT_2,transport,billion_km,2.762413502851046e-05
150,light_transport_ev,PRT_1,transport,billion_km,37.68873902456152
150,light_transport_ev,PRT_2,transport,billion_km,39.92392899347526
150,light_transport_ice,PRT_1,transport,billion_km,0.0001078910591001
150,light_transport_ice,PRT_2,transport,billion_km,0.0001940125211949
151,heavy_transport_ev,PRT_1,transport,billion_km,1.0838605366482663
151,heavy_transport_ev,PRT_2,transport,billion_km,1.257353557073835
151,heavy_transport_ice,PRT_1,transport,billion_km,1.858702523201992e-06
151,heavy_transport_ice,PRT_2,transport,billion_km,2.520447978372453e-06
151,light_transport_ev,PRT_1,transport,billion_km,37.68882993335555
151,light_transport_ev,PRT_2,transport,billion_km,39.92410324915298
151,light_transport_ice,PRT_1,transport,billion_km,1.535492098631487e-05
151,light_transport_ice,PRT_2,transport,billion_km,1.8128678129264832e-05
152,heavy_transport_ev,PRT_1,transport,billion_km,1.0838611681980228
152,heavy_transport_ev,PRT_2,transport,billion_km,1.2573546387318073
152,heavy_transport_ice,PRT_1,transport,billion_km,1.0765558061310315e-06
152,heavy_transport_ice,PRT_2,transport,billion_km,1.2881895731760562e-06
152,light_transport_ev,PRT_1,transport,billion_km,37.68883599119651
152,light_transport_ev,PRT_2,transport,billion_km,39.92411157278907
152,light_transport_ice,PRT_1,transport,billion_km,8.694041448855937e-06
152,light_transport_ice,PRT_2,transport,billion_km,9.20231571920715e-06
153,heavy_transport_ev,PRT_1,transport,billion_km,1.083860541135517
153,heavy_transport_ev,PRT_2,transport,billion_km,1.257354099759368
153,heavy_transport_ice,PRT_1,transport,billion_km,2.588872354468526e-06
